up.overlap..3..
ENSG00000148337
ENSG00000121644
ENSG00000111581
ENSG00000160072
ENSG00000186625
ENSG00000157637
ENSG00000232119
ENSG00000140553
ENSG00000153094
ENSG00000070010
ENSG00000196743
ENSG00000184634
ENSG00000187446
ENSG00000139842
ENSG00000129625
ENSG00000142528
ENSG00000119041
ENSG00000055070
ENSG00000093183
ENSG00000161638
ENSG00000101346
ENSG00000156304
ENSG00000116698
ENSG00000138614
ENSG00000135698
ENSG00000165672
ENSG00000137103
ENSG00000132661
ENSG00000111361
ENSG00000083844
ENSG00000123545
ENSG00000169385
ENSG00000117614
ENSG00000116754
ENSG00000124562
ENSG00000157368
ENSG00000115947
ENSG00000148985
ENSG00000123643
ENSG00000170638
ENSG00000196998
ENSG00000173230
ENSG00000166224
ENSG00000187792
ENSG00000113621
ENSG00000015285
ENSG00000160767
ENSG00000172663
ENSG00000008018
ENSG00000125970
ENSG00000107554
ENSG00000101347
ENSG00000065802
ENSG00000182858
ENSG00000110169
ENSG00000205885
ENSG00000134262
ENSG00000115415
ENSG00000128789
ENSG00000080345
ENSG00000114735
ENSG00000175414
ENSG00000182774
ENSG00000154642
ENSG00000163703
ENSG00000125249
ENSG00000171469
ENSG00000198055
ENSG00000120159
ENSG00000178429
ENSG00000196230
ENSG00000155660
ENSG00000108798
ENSG00000175110
ENSG00000204371
ENSG00000204084
ENSG00000019144
ENSG00000063515
ENSG00000163946
ENSG00000126953
ENSG00000089063
ENSG00000220008
ENSG00000066651
ENSG00000122741
ENSG00000242612
ENSG00000131115
ENSG00000188419
ENSG00000134109
ENSG00000108557
ENSG00000171466
ENSG00000129055
ENSG00000112531
ENSG00000125944
ENSG00000163348
ENSG00000181467
ENSG00000197111
ENSG00000167595
ENSG00000006194
ENSG00000197756
ENSG00000091640
ENSG00000063244
ENSG00000112701
ENSG00000101882
ENSG00000114737
ENSG00000174839
ENSG00000183255
ENSG00000100393
ENSG00000146425
ENSG00000255847
ENSG00000174842
ENSG00000066379
ENSG00000237190
ENSG00000078319
ENSG00000130921
ENSG00000116786
ENSG00000065135
ENSG00000122566
ENSG00000057935
ENSG00000124067
ENSG00000154114
ENSG00000100348
ENSG00000167987
ENSG00000169403
ENSG00000008324
ENSG00000141013
ENSG00000169217
ENSG00000198835
ENSG00000135930
ENSG00000119711
ENSG00000151348
ENSG00000103353
ENSG00000205643
ENSG00000171100
ENSG00000140543
ENSG00000213020
ENSG00000153303
ENSG00000114354
ENSG00000144504
ENSG00000184371
ENSG00000185019
ENSG00000162645
ENSG00000100225
ENSG00000270170
ENSG00000212719
ENSG00000133678
ENSG00000105058
ENSG00000116212
ENSG00000097033
ENSG00000138073
ENSG00000197951
ENSG00000114125
ENSG00000066135
ENSG00000164904
ENSG00000112357
ENSG00000135604
ENSG00000161204
ENSG00000196531
ENSG00000103126
ENSG00000185658
ENSG00000166068
ENSG00000138756
ENSG00000126461
ENSG00000275052
ENSG00000048991
ENSG00000155111
ENSG00000168653
ENSG00000095906
ENSG00000198561
ENSG00000007516
ENSG00000147065
ENSG00000146063
ENSG00000160058
ENSG00000115561
ENSG00000046651
ENSG00000154620
ENSG00000162704
ENSG00000198046
ENSG00000123411
ENSG00000155363
ENSG00000170145
ENSG00000035928
ENSG00000205250
ENSG00000139625
ENSG00000154370
ENSG00000175787
ENSG00000161558
ENSG00000160293
ENSG00000101158
ENSG00000177917
ENSG00000139155
ENSG00000102710
ENSG00000172795
ENSG00000116030
ENSG00000164961
ENSG00000112658
ENSG00000075239
ENSG00000105447
ENSG00000173163
ENSG00000104892
ENSG00000085274
ENSG00000168724
ENSG00000110448
ENSG00000137337
ENSG00000137161
ENSG00000133619
ENSG00000159128
ENSG00000271743
ENSG00000072786
ENSG00000179523
ENSG00000053900
ENSG00000197702
ENSG00000125656
ENSG00000058272
ENSG00000140365
ENSG00000081791
ENSG00000121579
ENSG00000005194
ENSG00000137496
ENSG00000170128
ENSG00000158545
ENSG00000163596
ENSG00000132394
ENSG00000125676
ENSG00000272886
ENSG00000167566
ENSG00000139168
ENSG00000142698
ENSG00000168487
ENSG00000164458
ENSG00000127054
ENSG00000138613
ENSG00000196504
ENSG00000131055
ENSG00000149100
ENSG00000156482
ENSG00000197713
ENSG00000100883
ENSG00000197622
ENSG00000197006
ENSG00000132005
ENSG00000086065
ENSG00000117481
ENSG00000135407
ENSG00000168582
ENSG00000115084
ENSG00000060237
ENSG00000142784
ENSG00000142920
ENSG00000163162
ENSG00000119471
ENSG00000181264
ENSG00000154309
ENSG00000123338
ENSG00000149541
ENSG00000204116
ENSG00000171492
ENSG00000139178
ENSG00000198363
ENSG00000132963
ENSG00000185453
ENSG00000135823
ENSG00000185088
ENSG00000171103
ENSG00000103932
ENSG00000133835
ENSG00000129925
ENSG00000234616
ENSG00000114331
ENSG00000153187
ENSG00000143401
ENSG00000092020
ENSG00000099917
ENSG00000158985
ENSG00000165102
ENSG00000140400
ENSG00000011590
ENSG00000182255
ENSG00000080189
ENSG00000094914
ENSG00000122304
ENSG00000093010
ENSG00000138395
ENSG00000173614
ENSG00000114544
ENSG00000046647
ENSG00000267680
ENSG00000157379
ENSG00000104365
ENSG00000140548
ENSG00000107341
ENSG00000169410
ENSG00000153147
ENSG00000184381
ENSG00000133114
ENSG00000145725
ENSG00000134758
ENSG00000138375
ENSG00000044090
ENSG00000034677
ENSG00000111667
ENSG00000175727
ENSG00000107929
ENSG00000184208
ENSG00000154124
ENSG00000146535
ENSG00000114857
ENSG00000092841
ENSG00000140740
ENSG00000018510
ENSG00000278023
ENSG00000161940
ENSG00000119013
ENSG00000122203
ENSG00000142327
ENSG00000172912
ENSG00000147689
ENSG00000160285
ENSG00000180957
ENSG00000152990
ENSG00000142676
ENSG00000167004
ENSG00000162526
ENSG00000187535
ENSG00000157350
ENSG00000124831
ENSG00000106028
ENSG00000050820
ENSG00000080573
ENSG00000100281
ENSG00000145741
ENSG00000174407
ENSG00000135945
ENSG00000169900
ENSG00000102871
ENSG00000140992
ENSG00000133142
ENSG00000128534
ENSG00000118263
ENSG00000136754
ENSG00000168461
ENSG00000171045
ENSG00000125846
ENSG00000163655
ENSG00000177112
ENSG00000090905
ENSG00000164938
ENSG00000149532
ENSG00000153487
ENSG00000013275
ENSG00000006459
ENSG00000130313
ENSG00000132432
ENSG00000066117
ENSG00000118482
ENSG00000198818
ENSG00000064787
ENSG00000090487
ENSG00000065427
ENSG00000188649
ENSG00000100221
ENSG00000162437
ENSG00000112164
ENSG00000183751
ENSG00000157017
ENSG00000083937
ENSG00000121864
ENSG00000156858
ENSG00000090060
ENSG00000140688
ENSG00000143379
ENSG00000117385
ENSG00000144161
ENSG00000204852
ENSG00000115942
ENSG00000082898
ENSG00000139684
ENSG00000087266
ENSG00000102181
ENSG00000181135
ENSG00000186577
ENSG00000104973
ENSG00000102870
ENSG00000186517
ENSG00000153786
ENSG00000085449
ENSG00000151893
ENSG00000172766
ENSG00000196591
ENSG00000162928
ENSG00000041982
ENSG00000133275
ENSG00000006607
ENSG00000066933
ENSG00000178573
ENSG00000014138
ENSG00000198040
ENSG00000162961
ENSG00000163875
ENSG00000129003
ENSG00000115661
ENSG00000142207
ENSG00000185009
ENSG00000151461
ENSG00000172613
ENSG00000143515
ENSG00000163138
ENSG00000085415
ENSG00000159593
ENSG00000122133
ENSG00000204444
ENSG00000183354
ENSG00000120688
ENSG00000164674
ENSG00000169291
ENSG00000166845
ENSG00000110367
ENSG00000104047
ENSG00000169105
ENSG00000176715
ENSG00000166902
ENSG00000197928
ENSG00000163050
ENSG00000080839
ENSG00000171067
ENSG00000138433
ENSG00000145191
ENSG00000265354
ENSG00000115234
ENSG00000137409
ENSG00000167895
ENSG00000111445
ENSG00000065548
ENSG00000196189
ENSG00000126803
ENSG00000160685
ENSG00000123405
ENSG00000163702
ENSG00000103363
ENSG00000162517
ENSG00000072958
ENSG00000160208
ENSG00000131495
ENSG00000204099
ENSG00000075790
ENSG00000088854
ENSG00000144455
ENSG00000122783
ENSG00000143436
ENSG00000014216
ENSG00000140675
ENSG00000145860
ENSG00000112365
ENSG00000198492
ENSG00000132781
ENSG00000256525
ENSG00000163964
ENSG00000158864
ENSG00000160746
ENSG00000075568
ENSG00000138668
ENSG00000131732
ENSG00000107185
ENSG00000076201
ENSG00000196505
ENSG00000198625
ENSG00000182541
ENSG00000086475
ENSG00000067066
ENSG00000144040
ENSG00000165282
ENSG00000163257
ENSG00000102595
ENSG00000243910
ENSG00000090372
ENSG00000139351
ENSG00000139405
ENSG00000156261
ENSG00000138686
ENSG00000062370
ENSG00000173020
ENSG00000197308
ENSG00000113593
ENSG00000128340
ENSG00000169359
ENSG00000116685
ENSG00000125870
ENSG00000110395
ENSG00000176029
ENSG00000156931
ENSG00000113583
ENSG00000243646
ENSG00000115307
ENSG00000111652
ENSG00000175970
ENSG00000138750
ENSG00000135968
ENSG00000215915
ENSG00000152147
ENSG00000129250
ENSG00000077458
ENSG00000253352
ENSG00000168878
ENSG00000169756
ENSG00000205531
ENSG00000140829
ENSG00000011523
ENSG00000117305
ENSG00000105856
ENSG00000189091
ENSG00000161551
ENSG00000126107
ENSG00000182179
ENSG00000144381
ENSG00000168454
ENSG00000147854
ENSG00000060491
ENSG00000133895
ENSG00000206190
ENSG00000054116
ENSG00000100417
ENSG00000101441
ENSG00000110888
ENSG00000143952
ENSG00000112081
ENSG00000109775
ENSG00000128815
ENSG00000079999
ENSG00000153015
ENSG00000174013
ENSG00000158417
ENSG00000115207
ENSG00000122299
ENSG00000117713
ENSG00000144028
ENSG00000126653
ENSG00000140990
ENSG00000198522
ENSG00000167202
ENSG00000128917
ENSG00000149294
ENSG00000068903
ENSG00000047579
ENSG00000072736
ENSG00000116544
ENSG00000188760
ENSG00000151135
ENSG00000100652
ENSG00000103507
ENSG00000174292
ENSG00000010671
ENSG00000141098
ENSG00000088298
ENSG00000116062
ENSG00000162341
ENSG00000064545
ENSG00000183624
ENSG00000152359
ENSG00000146830
ENSG00000164919
ENSG00000175198
ENSG00000064703
ENSG00000206053
ENSG00000221914
ENSG00000136758
ENSG00000077549
ENSG00000164096
ENSG00000198399
ENSG00000165915
ENSG00000162604
ENSG00000169035
ENSG00000025772
ENSG00000178409
ENSG00000143198
ENSG00000152454
ENSG00000204611
ENSG00000150782
ENSG00000168002
ENSG00000162191
ENSG00000185896
ENSG00000118058
ENSG00000085185
ENSG00000105443
ENSG00000105185
ENSG00000135632
ENSG00000170892
ENSG00000187699
ENSG00000105771
ENSG00000166523
ENSG00000196440
ENSG00000087053
ENSG00000128951
ENSG00000275183
ENSG00000143971
ENSG00000215908
ENSG00000115275
ENSG00000099904
ENSG00000088205
ENSG00000196209
ENSG00000125841
ENSG00000198276
ENSG00000102978
ENSG00000136710
ENSG00000168701
ENSG00000164967
ENSG00000164011
ENSG00000174326
ENSG00000148468
ENSG00000197912
ENSG00000183250
ENSG00000134371
ENSG00000230124
ENSG00000103111
ENSG00000170037
ENSG00000099899
ENSG00000136695
ENSG00000119185
ENSG00000132716
ENSG00000043514
ENSG00000196262
ENSG00000109814
ENSG00000075151
ENSG00000129128
ENSG00000170144
ENSG00000134882
ENSG00000107521
ENSG00000103152
ENSG00000163389
ENSG00000134884
ENSG00000170632
ENSG00000183431
ENSG00000110108
ENSG00000264364
ENSG00000221978
ENSG00000139687
ENSG00000088002
ENSG00000168894
ENSG00000127554
ENSG00000187049
ENSG00000168890
ENSG00000177189
ENSG00000134291
ENSG00000175054
ENSG00000198393
ENSG00000124789
ENSG00000133773
ENSG00000123815
ENSG00000172765
ENSG00000196683
ENSG00000069849
ENSG00000269556
ENSG00000160050
ENSG00000115128
ENSG00000135457
ENSG00000168237
ENSG00000078668
ENSG00000162998
ENSG00000183196
ENSG00000167380
ENSG00000130177
ENSG00000165609
ENSG00000164180
ENSG00000058063
ENSG00000102606
ENSG00000160214
ENSG00000122884
ENSG00000116560
ENSG00000186153
ENSG00000168488
ENSG00000204576
ENSG00000104979
ENSG00000181804
ENSG00000164258
ENSG00000204217
ENSG00000120253
ENSG00000135452
ENSG00000104812
ENSG00000085982
ENSG00000140262
ENSG00000154518
ENSG00000132780
ENSG00000127922
ENSG00000078808
ENSG00000070610
ENSG00000185880
ENSG00000174365
ENSG00000213918
ENSG00000198824
ENSG00000132570
ENSG00000131269
ENSG00000157895
ENSG00000179526
ENSG00000101868
ENSG00000165169
ENSG00000182318
ENSG00000181982
ENSG00000178700
ENSG00000110680
ENSG00000127585
ENSG00000112855
ENSG00000166886
ENSG00000151092
ENSG00000144908
ENSG00000196290
ENSG00000091010
ENSG00000140545
ENSG00000180964
ENSG00000178252
ENSG00000164306
ENSG00000138795
ENSG00000125826
ENSG00000050393
ENSG00000117226
ENSG00000114023
ENSG00000135637
ENSG00000168395
ENSG00000124795
ENSG00000088280
ENSG00000163466
ENSG00000118965
ENSG00000169895
ENSG00000138081
ENSG00000106344
ENSG00000177565
ENSG00000196981
ENSG00000124702
ENSG00000084676
ENSG00000204256
ENSG00000162585
ENSG00000148842
ENSG00000072135
ENSG00000182551
ENSG00000113732
ENSG00000128045
ENSG00000132024
ENSG00000151779
ENSG00000144021
ENSG00000115282
ENSG00000168594
ENSG00000063322
ENSG00000137504
ENSG00000118197
ENSG00000111737
ENSG00000067208
ENSG00000070214
ENSG00000169251
ENSG00000042445
ENSG00000136273
ENSG00000100241
ENSG00000135720
ENSG00000089486
ENSG00000132589
ENSG00000175203
ENSG00000183207
ENSG00000138796
ENSG00000167785
ENSG00000176971
ENSG00000168958
ENSG00000125630
ENSG00000204463
ENSG00000103494
ENSG00000104228
ENSG00000143337
ENSG00000170846
ENSG00000004777
ENSG00000244754
ENSG00000134824
ENSG00000120438
ENSG00000155229
ENSG00000215193
ENSG00000267296
ENSG00000091317
ENSG00000124207
ENSG00000140750
ENSG00000112941
ENSG00000133226
ENSG00000175756
ENSG00000107937
ENSG00000182973
ENSG00000124608
ENSG00000101361
ENSG00000109667
ENSG00000137656
ENSG00000204577
ENSG00000110917
ENSG00000168172
ENSG00000159917
ENSG00000145901
ENSG00000070770
ENSG00000115204
ENSG00000067900
ENSG00000119913
ENSG00000112576
ENSG00000221983
ENSG00000115649
ENSG00000075292
ENSG00000160049
ENSG00000174109
ENSG00000166816
ENSG00000165416
ENSG00000061794
ENSG00000111860
ENSG00000079432
ENSG00000158816
ENSG00000236017
ENSG00000130202
ENSG00000070501
ENSG00000178074
ENSG00000138385
ENSG00000147789
ENSG00000105397
ENSG00000144118
ENSG00000120896
ENSG00000107614
ENSG00000141012
ENSG00000196236
ENSG00000125703
ENSG00000092964
ENSG00000180938
ENSG00000113441
ENSG00000089289
ENSG00000204713
ENSG00000115325
ENSG00000174791
ENSG00000164032
ENSG00000115241
ENSG00000177646
ENSG00000075131
ENSG00000170248
ENSG00000126070
ENSG00000132768
ENSG00000168214
ENSG00000169398
ENSG00000139323
ENSG00000089154
ENSG00000160194
ENSG00000144451
ENSG00000111843
ENSG00000011132
ENSG00000065183
ENSG00000121578
ENSG00000167526
ENSG00000041357
ENSG00000204228
ENSG00000083544
ENSG00000184752
ENSG00000168038
ENSG00000126903
ENSG00000182796
ENSG00000007080
ENSG00000173327
ENSG00000130340
ENSG00000182704
ENSG00000126267
ENSG00000185862
ENSG00000143409
ENSG00000180259
ENSG00000221829
ENSG00000275835
ENSG00000186648
ENSG00000143319
ENSG00000119777
ENSG00000076043
ENSG00000161021
ENSG00000149636
ENSG00000197892
ENSG00000105677
ENSG00000105383
ENSG00000136738
ENSG00000176393
ENSG00000113407
ENSG00000073712
ENSG00000173113
ENSG00000115365
ENSG00000133874
ENSG00000163382
ENSG00000137575
ENSG00000083635
ENSG00000205649
ENSG00000000419
ENSG00000131236
ENSG00000131778
ENSG00000154080
ENSG00000140807
ENSG00000167107
ENSG00000171574
ENSG00000172159
ENSG00000099812
ENSG00000107036
ENSG00000090975
ENSG00000116584
ENSG00000114209
ENSG00000106290
ENSG00000100605
ENSG00000164169
ENSG00000103091
ENSG00000188529
ENSG00000152457
ENSG00000135960
ENSG00000107771
ENSG00000071054
ENSG00000012061
ENSG00000084093
ENSG00000162694
ENSG00000164587
ENSG00000133943
ENSG00000146205
ENSG00000127720
ENSG00000100209
ENSG00000186501
ENSG00000176953
ENSG00000172269
ENSG00000117394
ENSG00000111679
ENSG00000175662
ENSG00000006695
ENSG00000185305
ENSG00000154719
ENSG00000168066
ENSG00000123349
ENSG00000073008
ENSG00000090924
ENSG00000162222
ENSG00000109534
ENSG00000186687
ENSG00000114416
ENSG00000176624
ENSG00000163870
ENSG00000187867
ENSG00000109606
ENSG00000196247
ENSG00000132254
ENSG00000168288
ENSG00000108219
ENSG00000147419
ENSG00000120802
ENSG00000110717
ENSG00000068654
ENSG00000138085
ENSG00000136891
ENSG00000168397
ENSG00000168036
ENSG00000085382
ENSG00000170464
ENSG00000163781
ENSG00000168615
ENSG00000122033
ENSG00000164597
ENSG00000129351
ENSG00000088038
ENSG00000100055
ENSG00000122729
ENSG00000198816
ENSG00000197226
ENSG00000070476
ENSG00000198087
ENSG00000115956
ENSG00000159708
ENSG00000116922
ENSG00000104299
ENSG00000131446
ENSG00000116213
ENSG00000176102
ENSG00000169567
ENSG00000256269
ENSG00000188906
ENSG00000196208
ENSG00000072506
ENSG00000102103
ENSG00000084072
ENSG00000197956
ENSG00000251819
ENSG00000182923
ENSG00000164808
ENSG00000138698
ENSG00000121988
ENSG00000110090
ENSG00000105355
ENSG00000165512
ENSG00000172724
