PostvsPreinWT	PostvsPreinTG	Diff	TGvsWTPre
ENSDARG00000024746	0	0	0	-1
ENSDARG00000024785	0	0	0	0
ENSDARG00000024815	0	0	0	-1
ENSDARG00000024828	0	0	0	0
ENSDARG00000024829	0	0	0	-1
ENSDARG00000024844	1	0	0	0
ENSDARG00000024846	0	0	0	0
ENSDARG00000024877	0	0	0	1
ENSDARG00000024894	0	0	0	0
ENSDARG00000024895	0	0	0	0
ENSDARG00000024904	0	0	0	0
ENSDARG00000024920	0	0	0	0
ENSDARG00000024940	0	0	0	0
ENSDARG00000024954	-1	-1	0	0
ENSDARG00000024964	0	0	0	0
ENSDARG00000024967	0	0	0	0
ENSDARG00000025011	0	0	0	0
ENSDARG00000025012	1	0	0	1
ENSDARG00000025032	0	-1	0	0
ENSDARG00000025043	0	0	0	0
ENSDARG00000025071	0	0	0	0
ENSDARG00000025073	0	0	0	0
ENSDARG00000025081	1	1	0	0
ENSDARG00000025094	0	1	0	0
ENSDARG00000025106	0	0	0	0
ENSDARG00000025147	0	1	0	0
ENSDARG00000025174	0	0	0	0
ENSDARG00000025212	0	0	0	0
ENSDARG00000025233	0	0	0	0
ENSDARG00000025254	1	0	0	1
ENSDARG00000025269	1	0	0	0
ENSDARG00000025275	0	0	0	0
ENSDARG00000025301	0	0	0	0
ENSDARG00000025302	0	0	0	0
ENSDARG00000025326	0	0	0	1
ENSDARG00000025332	0	0	0	0
ENSDARG00000025340	0	0	0	0
ENSDARG00000025346	0	0	0	-1
ENSDARG00000025348	1	0	0	1
ENSDARG00000025350	0	0	0	1
ENSDARG00000025372	0	0	0	0
ENSDARG00000025375	0	0	0	0
ENSDARG00000025383	0	-1	0	0
ENSDARG00000025386	0	0	0	0
ENSDARG00000025391	0	0	0	-1
ENSDARG00000025403	0	0	0	0
ENSDARG00000025404	0	0	0	0
ENSDARG00000025420	0	0	0	0
ENSDARG00000025421	0	0	0	0
ENSDARG00000025436	-1	0	0	0
ENSDARG00000025465	0	0	0	0
ENSDARG00000025467	0	0	0	0
ENSDARG00000025504	0	0	0	0
ENSDARG00000025507	0	0	0	0
ENSDARG00000025518	0	0	0	-1
ENSDARG00000025522	1	1	0	0
ENSDARG00000025535	0	0	0	0
ENSDARG00000025549	-1	0	0	0
ENSDARG00000025554	0	0	0	-1
ENSDARG00000025566	0	0	0	0
ENSDARG00000025576	1	0	0	1
ENSDARG00000025577	0	0	0	0
ENSDARG00000025581	-1	0	0	0
ENSDARG00000025593	0	0	0	1
ENSDARG00000025595	0	0	0	0
ENSDARG00000025600	0	0	0	0
ENSDARG00000025605	0	0	0	0
ENSDARG00000025607	0	0	0	0
ENSDARG00000025615	0	0	0	0
ENSDARG00000025641	1	0	0	0
ENSDARG00000025658	0	0	0	0
ENSDARG00000025693	1	0	0	0
ENSDARG00000025718	0	0	0	0
ENSDARG00000025757	1	1	0	0
ENSDARG00000025766	0	0	0	0
ENSDARG00000025788	0	0	0	0
ENSDARG00000025789	0	0	0	0
ENSDARG00000025797	1	1	0	0
ENSDARG00000025808	0	0	0	0
ENSDARG00000025820	0	0	0	0
ENSDARG00000025826	1	1	0	0
ENSDARG00000025850	0	0	0	0
ENSDARG00000025854	-1	0	0	0
ENSDARG00000025858	1	0	0	0
ENSDARG00000025859	0	0	0	1
ENSDARG00000025889	-1	-1	0	0
ENSDARG00000025899	0	0	0	0
ENSDARG00000025902	1	0	0	0
ENSDARG00000025904	1	0	0	0
ENSDARG00000025948	0	0	0	0
ENSDARG00000025953	-1	-1	0	0
ENSDARG00000025972	0	0	0	-1
ENSDARG00000025977	0	0	0	0
ENSDARG00000025983	0	0	0	0
ENSDARG00000026024	0	0	0	0
ENSDARG00000026048	0	0	0	1
ENSDARG00000026068	0	0	0	-1
ENSDARG00000026070	1	0	0	0
ENSDARG00000026072	0	0	0	1
ENSDARG00000026090	0	0	0	0
ENSDARG00000026098	0	0	0	0
ENSDARG00000026109	0	-1	0	0
ENSDARG00000026149	0	0	0	0
ENSDARG00000026165	1	0	0	0
ENSDARG00000026166	1	0	0	0
ENSDARG00000026178	0	0	0	0
ENSDARG00000026180	0	0	0	0
ENSDARG00000026183	-1	0	0	0
ENSDARG00000026185	0	0	0	0
ENSDARG00000026198	-1	0	0	0
ENSDARG00000026224	0	0	0	0
ENSDARG00000026225	0	0	0	0
ENSDARG00000026236	0	0	0	0
ENSDARG00000026247	0	0	0	0
ENSDARG00000026281	0	0	0	0
ENSDARG00000026322	-1	0	0	0
ENSDARG00000026338	0	0	0	0
ENSDARG00000026350	1	1	0	0
ENSDARG00000026369	0	0	0	-1
ENSDARG00000026395	0	0	0	0
ENSDARG00000026400	0	0	0	0
ENSDARG00000026444	0	0	0	1
ENSDARG00000026448	0	0	0	0
ENSDARG00000026453	0	0	0	0
ENSDARG00000026454	0	0	0	0
ENSDARG00000026476	0	0	0	0
ENSDARG00000026482	0	-1	0	0
ENSDARG00000026484	0	0	0	1
ENSDARG00000026489	-1	0	0	0
ENSDARG00000026513	0	0	0	0
ENSDARG00000026519	0	0	0	0
ENSDARG00000026531	-1	0	0	0
ENSDARG00000026540	0	0	0	0
ENSDARG00000026582	-1	0	0	1
ENSDARG00000026595	0	0	0	0
ENSDARG00000026599	0	0	0	0
ENSDARG00000026611	0	1	0	0
ENSDARG00000026629	-1	0	0	-1
ENSDARG00000026630	0	-1	0	0
ENSDARG00000026654	0	0	0	0
ENSDARG00000026655	0	0	0	0
ENSDARG00000026664	0	0	0	0
ENSDARG00000026680	0	0	0	1
ENSDARG00000026701	0	0	0	0
ENSDARG00000026712	0	0	0	0
ENSDARG00000026723	0	0	0	0
ENSDARG00000026726	1	1	-1	1
ENSDARG00000026764	0	0	0	0
ENSDARG00000026766	-1	0	1	-1
ENSDARG00000026767	0	0	0	0
ENSDARG00000026784	1	0	0	0
ENSDARG00000026796	0	0	0	0
ENSDARG00000026799	0	0	0	0
ENSDARG00000026801	-1	0	0	0
ENSDARG00000026820	0	0	0	0
ENSDARG00000026829	0	1	0	-1
ENSDARG00000026834	1	0	-1	1
ENSDARG00000026839	0	0	0	0
ENSDARG00000026842	0	0	0	0
ENSDARG00000026845	0	0	0	0
ENSDARG00000026862	0	0	0	0
ENSDARG00000026864	0	0	0	0
ENSDARG00000026865	0	0	0	0
ENSDARG00000026871	0	0	0	0
ENSDARG00000026875	0	0	0	0
ENSDARG00000026908	0	0	0	0
ENSDARG00000026941	1	0	0	0
ENSDARG00000026967	0	0	0	0
ENSDARG00000026972	0	0	0	0
ENSDARG00000026985	1	0	0	0
ENSDARG00000027009	0	1	0	0
ENSDARG00000027016	0	0	0	0
ENSDARG00000027046	0	0	0	0
ENSDARG00000027063	0	1	0	-1
ENSDARG00000027070	1	0	-1	1
ENSDARG00000027078	1	0	0	0
ENSDARG00000027099	-1	0	0	0
ENSDARG00000027109	0	0	0	0
ENSDARG00000027141	0	0	0	0
ENSDARG00000027154	1	1	0	0
ENSDARG00000027169	0	0	0	0
ENSDARG00000027182	0	0	0	0
ENSDARG00000027183	1	0	0	0
ENSDARG00000027187	-1	0	0	0
ENSDARG00000027196	0	0	0	1
ENSDARG00000027199	0	0	0	0
ENSDARG00000027200	0	-1	0	0
ENSDARG00000027234	0	0	0	0
ENSDARG00000027249	1	1	0	0
ENSDARG00000027316	1	1	0	0
ENSDARG00000027322	0	0	0	0
ENSDARG00000027345	0	0	0	0
ENSDARG00000027355	0	0	0	1
ENSDARG00000027357	-1	-1	0	-1
ENSDARG00000027397	0	0	0	0
ENSDARG00000027403	0	0	0	0
ENSDARG00000027418	0	0	0	0
ENSDARG00000027419	0	0	0	0
ENSDARG00000027423	0	0	0	0
ENSDARG00000027424	0	0	0	0
ENSDARG00000027461	0	0	0	0
ENSDARG00000027491	1	0	0	0
ENSDARG00000027495	0	0	0	0
ENSDARG00000027500	0	0	0	0
ENSDARG00000027501	0	0	0	0
ENSDARG00000027547	1	0	0	0
ENSDARG00000027552	0	0	0	0
ENSDARG00000027582	0	1	0	0
ENSDARG00000027584	0	0	0	0
ENSDARG00000027589	1	0	0	1
ENSDARG00000027590	0	0	0	0
ENSDARG00000027595	-1	-1	0	0
ENSDARG00000027599	0	0	0	0
ENSDARG00000027600	1	1	0	0
ENSDARG00000027611	0	0	0	1
ENSDARG00000027620	0	0	0	0
ENSDARG00000027639	0	0	0	0
ENSDARG00000027649	0	0	0	0
ENSDARG00000027687	0	0	0	0
ENSDARG00000027689	0	0	0	0
ENSDARG00000027710	0	0	0	0
ENSDARG00000027734	0	0	0	0
ENSDARG00000027738	0	0	0	0
ENSDARG00000027740	0	0	0	0
ENSDARG00000027744	0	0	0	0
ENSDARG00000027749	0	0	0	0
ENSDARG00000027750	1	1	-1	0
ENSDARG00000027803	-1	0	0	0
ENSDARG00000027813	0	0	0	0
ENSDARG00000027824	0	0	0	0
ENSDARG00000027828	0	0	0	0
ENSDARG00000027851	0	0	0	0
ENSDARG00000027887	0	0	0	0
ENSDARG00000027915	-1	-1	0	0
ENSDARG00000027916	0	0	0	0
ENSDARG00000027938	0	0	0	0
ENSDARG00000027966	0	0	0	0
ENSDARG00000027978	0	0	0	0
ENSDARG00000028000	0	0	0	0
ENSDARG00000028017	1	-1	-1	1
ENSDARG00000028027	-1	0	0	0
ENSDARG00000028058	0	0	0	0
ENSDARG00000028066	0	0	0	0
ENSDARG00000028067	1	0	-1	1
ENSDARG00000028082	-1	-1	0	0
ENSDARG00000028086	0	0	0	0
ENSDARG00000028096	0	0	0	0
ENSDARG00000028099	0	0	0	0
ENSDARG00000028106	0	0	0	-1
ENSDARG00000028119	-1	0	0	-1
ENSDARG00000028148	0	0	0	0
ENSDARG00000028163	0	0	0	0
ENSDARG00000028173	0	0	0	-1
ENSDARG00000028192	0	0	0	0
ENSDARG00000028198	0	0	0	0
ENSDARG00000028213	0	1	1	-1
ENSDARG00000028228	1	0	0	0
ENSDARG00000028259	0	-1	0	0
ENSDARG00000028275	0	0	0	0
ENSDARG00000028295	0	0	0	0
ENSDARG00000028306	0	0	0	0
ENSDARG00000028321	0	0	0	0
ENSDARG00000028322	0	-1	0	-1
ENSDARG00000028327	0	0	0	0
ENSDARG00000028335	0	0	0	0
ENSDARG00000028336	-1	0	0	-1
ENSDARG00000028354	0	0	0	0
ENSDARG00000028379	-1	-1	0	0
ENSDARG00000028386	1	0	0	0
ENSDARG00000028396	0	0	0	0
ENSDARG00000028401	0	0	0	0
ENSDARG00000028431	-1	0	0	-1
ENSDARG00000028475	0	0	0	0
ENSDARG00000028485	0	0	0	0
ENSDARG00000028507	0	0	0	0
ENSDARG00000028523	-1	-1	0	0
ENSDARG00000028533	0	0	0	0
ENSDARG00000028542	1	0	0	0
ENSDARG00000028546	0	0	0	0
ENSDARG00000028559	0	0	0	0
ENSDARG00000028581	0	0	0	0
ENSDARG00000028614	1	0	-1	0
ENSDARG00000028618	1	1	0	0
ENSDARG00000028661	-1	0	0	0
ENSDARG00000028663	0	-1	0	0
ENSDARG00000028664	-1	0	0	-1
ENSDARG00000028688	-1	0	0	0
ENSDARG00000028699	0	0	0	0
ENSDARG00000028715	0	0	0	0
ENSDARG00000028721	0	0	0	0
ENSDARG00000028748	0	0	0	0
ENSDARG00000028784	0	0	0	1
ENSDARG00000028804	1	1	0	1
ENSDARG00000028815	0	0	0	0
ENSDARG00000028816	0	0	0	0
ENSDARG00000028848	0	0	0	-1
ENSDARG00000028889	-1	0	0	0
ENSDARG00000028894	0	0	0	0
ENSDARG00000028896	1	1	0	0
ENSDARG00000028957	1	0	0	0
ENSDARG00000028971	0	0	0	0
ENSDARG00000028976	1	0	0	0
ENSDARG00000028982	0	0	0	0
ENSDARG00000029003	0	0	0	0
ENSDARG00000029011	0	-1	0	-1
ENSDARG00000029019	1	0	0	0
ENSDARG00000029036	0	0	0	0
ENSDARG00000029043	0	0	0	0
ENSDARG00000029058	0	0	0	0
ENSDARG00000029063	0	0	0	0
ENSDARG00000029064	0	0	0	0
ENSDARG00000029069	0	0	0	0
ENSDARG00000029072	1	0	-1	0
ENSDARG00000029075	1	0	0	0
ENSDARG00000029100	-1	0	0	0
ENSDARG00000029107	0	0	0	0
ENSDARG00000029133	0	0	0	0
ENSDARG00000029150	0	0	0	1
ENSDARG00000029177	0	0	0	-1
ENSDARG00000029248	0	0	0	0
ENSDARG00000029252	-1	0	0	-1
ENSDARG00000029263	0	0	0	0
ENSDARG00000029292	1	0	-1	0
ENSDARG00000029305	0	0	0	0
ENSDARG00000029331	0	0	0	0
ENSDARG00000029353	1	1	0	0
ENSDARG00000029356	0	0	0	0
ENSDARG00000029368	0	0	0	0
ENSDARG00000029370	0	0	0	0
ENSDARG00000029406	0	0	0	0
ENSDARG00000029415	0	0	0	0
ENSDARG00000029432	0	0	0	0
ENSDARG00000029439	0	0	0	1
ENSDARG00000029443	1	0	0	0
ENSDARG00000029445	0	0	0	0
ENSDARG00000029472	0	0	0	0
ENSDARG00000029500	0	0	0	0
ENSDARG00000029510	0	0	0	0
ENSDARG00000029524	-1	-1	0	0
ENSDARG00000029533	-1	0	0	0
ENSDARG00000029544	-1	0	0	0
ENSDARG00000029556	0	0	0	-1
ENSDARG00000029569	0	0	0	0
ENSDARG00000029587	0	0	0	1
ENSDARG00000029596	-1	-1	0	0
ENSDARG00000029600	0	0	0	0
ENSDARG00000029609	0	0	0	0
ENSDARG00000029612	0	0	0	0
ENSDARG00000029615	0	-1	0	0
ENSDARG00000029663	0	0	0	0
ENSDARG00000029668	0	0	0	0
ENSDARG00000029671	1	1	0	0
ENSDARG00000029695	-1	0	0	0
ENSDARG00000029720	0	0	0	0
ENSDARG00000029722	0	0	0	0
ENSDARG00000029724	-1	-1	0	0
ENSDARG00000029729	-1	0	0	0
ENSDARG00000029747	0	0	0	0
ENSDARG00000029761	0	0	0	0
ENSDARG00000029764	0	0	0	0
ENSDARG00000029768	0	0	0	0
ENSDARG00000029783	0	0	0	0
ENSDARG00000029795	0	0	0	0
ENSDARG00000029818	0	0	0	0
ENSDARG00000029822	0	0	0	0
ENSDARG00000029830	0	0	0	0
ENSDARG00000029832	0	0	0	0
ENSDARG00000029848	0	0	0	0
ENSDARG00000029856	1	0	0	1
ENSDARG00000029865	1	1	0	0
ENSDARG00000029885	0	0	0	-1
ENSDARG00000029905	1	0	0	1
ENSDARG00000029911	0	0	0	0
ENSDARG00000029928	0	0	0	0
ENSDARG00000029931	0	0	0	0
ENSDARG00000029936	0	0	0	-1
ENSDARG00000029944	0	0	0	0
ENSDARG00000029955	0	0	0	0
ENSDARG00000030012	0	0	0	0
ENSDARG00000030020	0	1	0	0
ENSDARG00000030022	-1	0	0	0
ENSDARG00000030038	0	0	0	0
ENSDARG00000030053	0	0	0	1
ENSDARG00000030058	0	0	0	0
ENSDARG00000030064	0	0	0	0
ENSDARG00000030087	0	0	0	0
ENSDARG00000030092	0	0	0	0
ENSDARG00000030094	0	0	0	0
ENSDARG00000030106	1	0	0	0
ENSDARG00000030108	0	0	0	0
ENSDARG00000030110	0	0	0	1
ENSDARG00000030116	1	0	0	0
ENSDARG00000030139	-1	0	0	0
ENSDARG00000030153	0	0	0	0
ENSDARG00000030155	0	-1	0	0
ENSDARG00000030156	0	0	0	0
ENSDARG00000030161	0	0	0	0
ENSDARG00000030166	0	0	0	0
ENSDARG00000030173	0	0	0	0
ENSDARG00000030177	0	0	0	0
ENSDARG00000030213	0	0	0	0
ENSDARG00000030215	0	0	0	0
ENSDARG00000030236	1	0	0	0
ENSDARG00000030237	0	0	0	1
ENSDARG00000030241	0	0	0	0
ENSDARG00000030250	-1	0	0	-1
ENSDARG00000030267	0	0	0	0
ENSDARG00000030270	0	0	0	0
ENSDARG00000030278	0	0	0	0
ENSDARG00000030289	0	0	0	0
ENSDARG00000030297	0	0	0	0
ENSDARG00000030335	0	0	0	0
ENSDARG00000030347	0	0	0	0
ENSDARG00000030357	0	0	0	0
ENSDARG00000030364	0	0	0	1
ENSDARG00000030368	0	0	0	0
ENSDARG00000030402	0	0	0	0
ENSDARG00000030408	0	0	0	0
ENSDARG00000030440	0	1	0	0
ENSDARG00000030441	-1	0	0	0
ENSDARG00000030448	1	0	0	0
ENSDARG00000030449	1	0	0	0
ENSDARG00000030463	0	0	0	1
ENSDARG00000030465	0	0	0	1
ENSDARG00000030478	0	0	0	0
ENSDARG00000030479	-1	-1	0	1
ENSDARG00000030490	1	0	0	0
ENSDARG00000030512	1	0	0	0
ENSDARG00000030514	0	0	0	1
ENSDARG00000030530	0	0	0	0
ENSDARG00000030532	1	0	0	0
ENSDARG00000030537	-1	0	0	0
ENSDARG00000030563	0	0	0	0
ENSDARG00000030573	1	0	0	0
ENSDARG00000030591	0	0	0	0
ENSDARG00000030602	0	0	0	1
ENSDARG00000030614	0	1	0	0
ENSDARG00000030621	0	0	0	0
ENSDARG00000030636	0	0	0	0
ENSDARG00000030656	1	0	-1	1
ENSDARG00000030665	1	0	0	0
ENSDARG00000030694	1	1	0	-1
ENSDARG00000030700	-1	0	0	-1
ENSDARG00000030703	0	0	0	0
ENSDARG00000030716	1	0	-1	0
ENSDARG00000030722	0	0	0	0
ENSDARG00000030723	0	0	0	0
ENSDARG00000030743	0	0	0	0
ENSDARG00000030753	0	0	0	0
ENSDARG00000030756	0	0	0	0
ENSDARG00000030758	0	0	0	0
ENSDARG00000030759	0	0	0	0
ENSDARG00000030765	0	0	0	0
ENSDARG00000030775	0	0	0	0
ENSDARG00000030781	0	0	0	0
ENSDARG00000030782	0	0	0	0
ENSDARG00000030786	0	0	0	1
ENSDARG00000030789	0	0	0	0
ENSDARG00000030805	0	0	0	0
ENSDARG00000030824	0	1	0	0
ENSDARG00000030830	0	0	0	0
ENSDARG00000030832	0	0	0	0
ENSDARG00000030871	-1	-1	0	0
ENSDARG00000030887	0	0	0	0
ENSDARG00000030913	0	0	0	0
ENSDARG00000030915	0	0	0	0
ENSDARG00000030932	0	0	0	0
ENSDARG00000030933	0	0	0	0
ENSDARG00000030945	0	0	0	0
ENSDARG00000030949	0	0	0	0
ENSDARG00000030957	0	0	0	0
ENSDARG00000030964	-1	0	0	0
ENSDARG00000030972	0	0	0	0
ENSDARG00000030999	0	0	0	0
ENSDARG00000031020	0	0	0	0
ENSDARG00000031044	1	1	0	0
ENSDARG00000031046	0	0	0	0
ENSDARG00000031048	0	0	0	0
ENSDARG00000031095	0	0	0	0
ENSDARG00000031098	-1	0	0	0
ENSDARG00000031100	-1	0	0	0
ENSDARG00000031136	0	0	0	0
ENSDARG00000031164	-1	0	0	1
ENSDARG00000031198	1	0	0	0
ENSDARG00000031202	0	0	0	0
ENSDARG00000031214	0	0	0	0
ENSDARG00000031216	0	1	0	0
ENSDARG00000031228	1	0	0	0
ENSDARG00000031240	0	0	0	0
ENSDARG00000031243	0	0	0	0
ENSDARG00000031246	1	1	0	0
ENSDARG00000031248	0	0	0	0
ENSDARG00000031261	0	0	0	0
ENSDARG00000031283	0	0	0	0
ENSDARG00000031293	0	0	-1	0
ENSDARG00000031302	0	0	0	0
ENSDARG00000031307	0	0	0	0
ENSDARG00000031317	1	0	0	0
ENSDARG00000031336	0	0	0	0
ENSDARG00000031337	0	0	0	0
ENSDARG00000031346	-1	-1	0	0
ENSDARG00000031348	0	0	0	0
ENSDARG00000031366	0	0	0	0
ENSDARG00000031382	0	0	0	0
ENSDARG00000031387	0	0	0	0
ENSDARG00000031388	0	0	0	0
ENSDARG00000031420	0	0	0	0
ENSDARG00000031426	0	0	0	0
ENSDARG00000031427	1	0	-1	1
ENSDARG00000031434	0	-1	0	0
ENSDARG00000031435	0	0	0	0
ENSDARG00000031483	0	0	0	0
ENSDARG00000031494	0	0	0	0
ENSDARG00000031495	-1	-1	0	0
ENSDARG00000031506	0	0	0	0
ENSDARG00000031511	-1	0	0	-1
ENSDARG00000031533	0	0	0	0
ENSDARG00000031548	0	0	0	-1
ENSDARG00000031562	0	0	0	0
ENSDARG00000031598	0	0	0	0
ENSDARG00000031632	0	0	0	1
ENSDARG00000031647	1	0	0	0
ENSDARG00000031649	0	0	0	0
ENSDARG00000031664	0	0	0	0
ENSDARG00000031678	1	1	-1	1
ENSDARG00000031683	0	0	0	0
ENSDARG00000031709	0	0	0	1
ENSDARG00000031720	0	0	0	0
ENSDARG00000031745	0	0	0	-1
ENSDARG00000031756	0	1	1	-1
ENSDARG00000031757	0	0	0	0
ENSDARG00000031770	-1	-1	0	0
ENSDARG00000031774	0	0	0	0
ENSDARG00000031775	0	0	0	0
ENSDARG00000031776	0	0	0	0
ENSDARG00000031782	1	1	0	1
ENSDARG00000031795	0	0	0	0
ENSDARG00000031796	0	0	0	0
ENSDARG00000031814	0	0	0	0
ENSDARG00000031819	0	0	0	0
ENSDARG00000031885	-1	0	1	-1
ENSDARG00000031891	0	0	0	0
ENSDARG00000031894	0	0	0	0
ENSDARG00000031907	1	0	0	0
ENSDARG00000031915	0	0	0	-1
ENSDARG00000031929	0	0	0	0
ENSDARG00000031952	0	0	0	0
ENSDARG00000031968	0	0	0	0
ENSDARG00000031971	-1	0	0	0
ENSDARG00000031981	1	0	-1	1
ENSDARG00000031983	0	0	0	0
ENSDARG00000031985	0	0	0	0
ENSDARG00000032005	0	0	0	0
ENSDARG00000032013	0	0	0	0
ENSDARG00000032049	-1	0	0	0
ENSDARG00000032056	0	0	0	0
ENSDARG00000032072	0	0	0	0
ENSDARG00000032087	1	0	0	0
ENSDARG00000032098	0	-1	0	0
ENSDARG00000032102	1	0	-1	0
ENSDARG00000032114	0	0	0	0
ENSDARG00000032116	0	0	0	0
ENSDARG00000032117	0	0	0	0
ENSDARG00000032129	0	0	0	0
ENSDARG00000032131	0	0	0	0
ENSDARG00000032155	0	0	0	0
ENSDARG00000032157	0	0	0	0
ENSDARG00000032175	0	0	0	0
ENSDARG00000032188	0	0	0	0
ENSDARG00000032218	0	0	0	0
ENSDARG00000032221	0	0	0	0
ENSDARG00000032237	0	0	0	0
ENSDARG00000032242	0	0	0	0
ENSDARG00000032261	0	0	0	0
ENSDARG00000032264	0	0	0	0
ENSDARG00000032272	1	1	-1	0
ENSDARG00000032277	0	0	0	0
ENSDARG00000032296	-1	0	0	-1
ENSDARG00000032319	0	0	0	0
ENSDARG00000032324	1	1	0	-1
ENSDARG00000032326	0	0	0	1
ENSDARG00000032327	1	1	0	0
ENSDARG00000032340	0	0	0	0
ENSDARG00000032353	0	0	0	0
ENSDARG00000032369	0	0	0	0
ENSDARG00000032373	0	0	0	0
ENSDARG00000032380	0	0	0	0
ENSDARG00000032405	1	1	0	0
ENSDARG00000032426	0	0	0	0
ENSDARG00000032430	0	0	0	0
ENSDARG00000032431	0	0	0	0
ENSDARG00000032469	-1	0	0	0
ENSDARG00000032532	0	0	0	0
ENSDARG00000032535	-1	-1	0	0
ENSDARG00000032553	0	0	0	0
ENSDARG00000032575	0	0	0	0
ENSDARG00000032578	0	0	0	0
ENSDARG00000032606	0	0	0	0
ENSDARG00000032614	0	0	0	0
ENSDARG00000032617	0	0	0	0
ENSDARG00000032619	0	0	0	0
ENSDARG00000032623	-1	-1	0	0
ENSDARG00000032630	0	0	0	1
ENSDARG00000032631	0	0	0	0
ENSDARG00000032650	0	0	0	0
ENSDARG00000032651	0	0	0	0
ENSDARG00000032704	-1	-1	0	0
ENSDARG00000032705	0	0	0	0
ENSDARG00000032708	1	0	0	0
ENSDARG00000032725	0	0	0	0
ENSDARG00000032746	0	0	0	0
ENSDARG00000032765	1	0	-1	0
ENSDARG00000032801	0	0	0	0
ENSDARG00000032802	0	0	0	0
ENSDARG00000032808	0	0	0	0
ENSDARG00000032820	0	0	0	0
ENSDARG00000032849	1	1	0	0
ENSDARG00000032856	0	0	0	0
ENSDARG00000032866	-1	-1	0	-1
ENSDARG00000032868	0	0	0	0
ENSDARG00000032876	0	0	0	0
ENSDARG00000032919	0	0	0	0
ENSDARG00000032933	0	0	0	0
ENSDARG00000032976	-1	0	0	0
ENSDARG00000032985	0	0	0	1
ENSDARG00000032997	1	0	0	0
ENSDARG00000033009	1	0	0	0
ENSDARG00000033012	0	0	0	0
ENSDARG00000033099	0	0	0	0
ENSDARG00000033126	0	0	0	0
ENSDARG00000033140	0	0	0	0
ENSDARG00000033144	0	0	0	-1
ENSDARG00000033170	1	0	-1	1
ENSDARG00000033172	0	0	0	0
ENSDARG00000033175	-1	-1	0	0
ENSDARG00000033182	1	0	0	1
ENSDARG00000033184	1	0	0	0
ENSDARG00000033201	-1	0	0	0
ENSDARG00000033231	0	0	0	0
ENSDARG00000033234	0	0	0	0
ENSDARG00000033259	0	0	0	0
ENSDARG00000033273	0	0	0	0
ENSDARG00000033285	0	0	0	0
ENSDARG00000033307	1	1	0	-1
ENSDARG00000033361	0	0	0	0
ENSDARG00000033367	0	0	0	0
ENSDARG00000033370	-1	0	0	0
ENSDARG00000033376	-1	0	0	0
ENSDARG00000033413	0	0	0	0
ENSDARG00000033418	0	0	0	-1
ENSDARG00000033436	-1	0	0	0
ENSDARG00000033437	0	1	0	-1
ENSDARG00000033440	0	0	0	0
ENSDARG00000033443	1	0	0	0
ENSDARG00000033447	0	0	0	0
ENSDARG00000033450	0	-1	0	0
ENSDARG00000033451	0	0	0	0
ENSDARG00000033466	1	0	0	1
ENSDARG00000033533	0	0	0	0
ENSDARG00000033539	-1	0	0	0
ENSDARG00000033551	1	0	-1	0
ENSDARG00000033566	0	0	0	0
ENSDARG00000033596	-1	-1	0	0
ENSDARG00000033597	-1	0	0	0
ENSDARG00000033604	0	0	0	0
ENSDARG00000033609	0	0	0	0
ENSDARG00000033614	0	0	0	0
ENSDARG00000033616	0	0	0	0
ENSDARG00000033647	-1	0	0	0
ENSDARG00000033662	0	0	0	0
ENSDARG00000033666	1	0	0	0
ENSDARG00000033683	1	0	0	0
ENSDARG00000033707	1	0	0	0
ENSDARG00000033726	0	0	0	0
ENSDARG00000033735	0	0	0	0
ENSDARG00000033738	1	0	0	1
ENSDARG00000033760	0	0	0	0
ENSDARG00000033768	0	0	-1	1
ENSDARG00000033789	-1	0	0	0
ENSDARG00000033802	0	0	0	0
ENSDARG00000033852	0	0	0	0
ENSDARG00000033855	0	0	0	0
ENSDARG00000033861	0	0	0	0
ENSDARG00000033889	0	0	0	0
ENSDARG00000033899	1	-1	-1	1
ENSDARG00000033901	1	0	0	1
ENSDARG00000033928	1	1	0	0
ENSDARG00000033949	0	0	0	0
ENSDARG00000033950	0	0	0	0
ENSDARG00000033965	0	0	0	0
ENSDARG00000033967	0	0	0	0
ENSDARG00000033971	1	0	0	0
ENSDARG00000033973	0	0	0	0
ENSDARG00000033993	0	-1	0	0
ENSDARG00000033999	0	0	0	0
ENSDARG00000034007	0	0	0	0
ENSDARG00000034013	0	0	0	0
ENSDARG00000034043	-1	0	0	-1
ENSDARG00000034056	0	0	0	0
ENSDARG00000034076	0	0	0	0
ENSDARG00000034080	0	0	0	0
ENSDARG00000034105	0	0	0	0
ENSDARG00000034117	1	0	0	1
ENSDARG00000034138	0	0	0	0
ENSDARG00000034146	0	0	0	0
ENSDARG00000034160	0	0	0	0
ENSDARG00000034174	0	0	0	0
ENSDARG00000034178	0	0	0	0
ENSDARG00000034181	0	0	0	0
ENSDARG00000034187	0	0	0	0
ENSDARG00000034189	0	0	0	-1
ENSDARG00000034195	0	0	0	0
ENSDARG00000034211	0	0	0	0
ENSDARG00000034227	0	0	0	0
ENSDARG00000034240	0	0	0	0
ENSDARG00000034268	0	0	0	0
ENSDARG00000034270	0	0	0	0
ENSDARG00000034291	0	0	0	0
ENSDARG00000034293	0	0	0	0
ENSDARG00000034307	0	0	0	1
ENSDARG00000034309	0	0	0	0
ENSDARG00000034313	0	0	0	0
ENSDARG00000034326	1	0	-1	1
ENSDARG00000034344	1	0	0	1
ENSDARG00000034368	1	1	0	0
