Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSDARG00000035146	-0.18482563511346597	1.2960346665814675	-3.058717212504048	0.01248999219950129	0.06178695336868574	-3.2191561780371365
ENSDARG00000104765	-0.3328667154617041	0.11045326015422191	-3.058135013197272	0.012502214857161452	0.06181427345775539	-3.220130766874305
ENSDARG00000039304	0.11955539400673211	-0.08219632653760334	3.057534396853798	0.012514836974915636	0.061832112376974675	-3.221136186714444
ENSDARG00000012387	0.16284915378416065	0.2898418397350115	3.0573256573925622	0.012519226741837057	0.061832112376974675	-3.2214856127293694
ENSDARG00000059279	0.35225402921861954	0.6743956719336027	3.056372635663347	0.012539288685859552	0.06189806175267	-3.223080955457159
ENSDARG00000008859	-0.6028157451091554	1.282642074290104	-3.055020935529944	0.0125677995332357	0.06198911648272793	-3.225343684388949
ENSDARG00000018492	0.15653137297632236	-0.046040621425841526	3.0546359335023854	0.012575932338369787	0.06198911648272793	-3.225988173953727
ENSDARG00000070029	0.7431996361530305	1.8559156743238894	3.054543230758646	0.012577891399920518	0.06198911648272793	-3.226143357490969
ENSDARG00000099767	-0.25044888073266036	-0.07266757447325455	-3.053671645865013	0.012596325622974674	0.062046823383643535	-3.2276023837793852
ENSDARG00000105276	-0.10857478136389302	-0.0355848121069552	-3.0531963251360863	0.012606390400238532	0.062058382236063046	-3.2283980678607933
ENSDARG00000063626	0.2834314753364688	1.1728768380146277	3.052925668080192	0.012612125156364428	0.062058382236063046	-3.2288511464416665
ENSDARG00000062266	0.289574782956319	0.6941103308662722	3.0521021900683167	0.012629589636831052	0.06209364038942296	-3.2302296457652155
ENSDARG00000045249	0.18205316203239094	0.22301230721250234	3.0519532395083147	0.012632751247663873	0.06209364038942296	-3.230478988667956
ENSDARG00000058820	-0.12682833899867305	-0.11302232527556273	-3.0511413476345584	0.012649998615241307	0.06214530736113753	-3.2318380947883596
ENSDARG00000052856	-0.312396413799017	2.1801392713966834	-3.050472210482404	0.01266423147153602	0.0621821179118634	-3.232958230812788
ENSDARG00000041203	-0.19875601520620242	0.5450460138237883	-3.048110291294481	0.01271460154275085	0.0622848958138898	-3.2369120925316466
ENSDARG00000091962	-0.08507222322752453	-0.15194771681156954	-3.0480206387121984	0.0127165174931666	0.0622848958138898	-3.2370621715039083
ENSDARG00000060885	-0.25901539846090843	0.5700516570737968	-3.047508068210538	0.012727477218283614	0.0622848958138898	-3.237920217928845
ENSDARG00000001754	-0.2014120544923737	0.29770956225213024	-3.047214555203331	0.012733757425789033	0.0622848958138898	-3.2384115608480206
ENSDARG00000036930	0.09352169459105594	-0.13057883572968843	3.0471913189876214	0.012734254739182771	0.0622848958138898	-3.238450458448819
ENSDARG00000023958	-0.20114348542596625	0.5503014104001535	-3.046872415498374	0.01274108208058578	0.0622848958138898	-3.2389843053862184
ENSDARG00000078310	0.1276707274252741	-0.013455424043508404	3.0467542682657625	0.012743612420574119	0.0622848958138898	-3.239182084817959
ENSDARG00000078212	-0.47452300081401194	0.22595110655107217	-3.0461945658205463	0.012755606455861627	0.0622848958138898	-3.240119031557902
ENSDARG00000028523	-0.34046219204691336	0.5227403923700615	-3.045771013266035	0.01276469055950099	0.0622848958138898	-3.2408280624928167
ENSDARG00000059925	0.2694344487949509	0.5599212721107186	3.045539911975357	0.012769649869594776	0.0622848958138898	-3.2412149283132914
ENSDARG00000071017	0.18014617601121377	0.16576800246384882	3.0453825563640904	0.012773027763341967	0.0622848958138898	-3.2414783431841045
ENSDARG00000040623	0.24369201397664003	0.27254265504138786	3.0453506395421597	0.012773713021114833	0.0622848958138898	-3.241531772267752
ENSDARG00000103266	-0.11215557805454893	-0.15320508740025	-3.0450103127008417	0.012781022212786234	0.0622848958138898	-3.2421014829287342
ENSDARG00000039400	-0.17460951304232744	0.45764289396676827	-3.0449459332383735	0.012782405369551266	0.0622848958138898	-3.2422092548318195
ENSDARG00000020298	0.7257686449394126	1.2134755534697053	3.044758699032458	0.012786428860991468	0.0622848958138898	-3.2425226869056156
ENSDARG00000087107	0.12278229244474895	-0.03903711553527116	3.0441805203448213	0.012798861559699863	0.06231255765160471	-3.243490564487032
ENSDARG00000026985	0.2894283800942104	0.4549620276378346	3.0434921510518556	0.012813679816804289	0.06235179851784619	-3.2446429028092307
ENSDARG00000041951	0.22569703496760907	0.42674362421336787	3.042067659609361	0.012844399975203043	0.062468336410766094	-3.247027519551211
ENSDARG00000042827	-0.11959101260170224	-0.13731940240633286	-3.0414369810558157	0.012858025020347257	0.06250165376065532	-3.248083283875942
