	7 days post-amputation wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 1	Unamputated wildtype adult zebrafish, sample 2	7 days post-amputation wildtype adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 3	Unamputated wildtype adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 2	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 3	Unamputated dnHIF1a-expressing adult zebrafish, sample 1	7 days post-amputation dnHIF1a-expressing adult zebrafish, sample 1	Unamputated dnHIF1a-expressing adult zebrafish, sample 2
ENSDARG00000034178	0.819426253730769	0.7038165260288459	0.983590370615385	0.692110206826923	0.903031549067308	0.7581954408269229	0.843210809346154	0.840584811317308	0.6730591896153849	0.900839779576923	0.822046586115385	0.86660768175
ENSDARG00000034181	0.141914765461538	-0.0260259107115385	0.032849915125000004	-0.00260793741346154	0.0137861094903846	0.123992021384615	0.0411027683557692	0.135028383884615	0.0392594001923077	0.10580736244230801	0.0823395479134615	0.0455470369134615
ENSDARG00000034187	0.0463940305096154	-0.0364132037115385	0.0411027683557692	0.0478181762980769	0.0567587767307692	-0.0546082080192308	0.12733834767307697	-0.0983614113173077	-0.0834102442788462	-0.0457413645961538	-0.000655099865384615	0.007938999125
ENSDARG00000034189	0.4120152244423079	0.414683472788462	0.41710482615384603	0.40900530194230794	0.38542508993269203	0.270244959144231	0.42628932088461496	0.371669504326923	0.34889737027884604	0.328600973230769	0.30983687902884605	0.29172837679807695
ENSDARG00000034195	0.249300581173077	0.27845341680769203	0.283304662894231	0.262352928971154	0.363897323432692	0.263061640557692	0.333123169971154	0.284732324288462	0.29543132575	0.36352403010576895	0.228377010365385	0.35637567725
ENSDARG00000034211	-0.21977624065384602	-0.176944519125	-0.241033374019231	-0.240452787298077	-0.19086673146153801	-0.157173258528846	-0.17602779263461502	-0.170550036173077	-0.255761297971154	-0.12407274629807699	-0.173115598798077	-0.160267084
ENSDARG00000034227	-0.0852030289615385	-0.0808112189807692	0.0111157913557692	-0.0316265158365385	-0.00939181917307692	-0.0535676320480769	0.01903282975	-0.0539022026730769	0.0156580577788462	-0.0152985129230769	-0.000262561240384615	-0.00837463725961538
ENSDARG00000034240	1.6192428969038501	1.63603522618269	1.64917579245192	1.67469762401923	1.57412746921154	1.53607693469231	1.63910814031731	1.59748822480769	1.60027517928846	1.53266120606731	1.64812555750962	1.57775940723077
ENSDARG00000034268	0.110629465875	0.0327115264711538	0.0794642675480769	0.0705432314807692	0.0429720525096154	0.0261156926057692	0.0663067220961538	0.00937777858653846	-0.0263991629903846	-0.0045334320480769205	-0.0260259107115385	-0.0298208391538462
ENSDARG00000034270	1.94131457751923	1.92959907341346	2.01615381078846	1.8672212269230801	1.94906908129808	1.89620752928846	1.95066094172115	2.05047608517308	2.01121436181731	1.9963018364615401	2.034953398375	1.95983643600962
ENSDARG00000034291	3.2485360918461503	3.26886914185577	3.28262129125	3.4379108900673105	3.29655653445192	3.26217584353846	3.21498640397115	3.289774194125	3.3381948030096202	3.3722411745865397	3.2754928297115398	3.289774194125
ENSDARG00000034293	1.9537221500576898	1.86986282104808	1.886278132	1.7425235974230802	1.97067125767308	1.89758765550962	2.25538688430769	1.89758765550962	1.9382802243461499	1.9339729758653799	1.91661141318269	1.816230056625
ENSDARG00000034307	0.25306521310576896	0.0952621125288462	0.111403328759615	0.15533632224038502	0.0676175311442308	0.206374817326923	0.10831360339423099	0.299341531788462	0.210521027	0.477662922807692	0.24486026965384602	0.35386192377884607
ENSDARG00000034309	0.6604312279134621	0.7127658993557691	0.7575910940865379	0.660696403557692	0.7995888959807691	0.773900678596154	0.733735510759615	0.812601830644231	0.7096493065769229	0.779360610961538	0.8097303847307691	0.783057948105769
ENSDARG00000034313	0.7951853664807691	0.8256570111634609	0.890497662605769	0.83556627175	0.8969467507115391	0.9320272736634609	0.94205385175	0.942413433442308	0.845537361798077	0.923685493451923	0.9613613247403849	0.953547500634615
ENSDARG00000034326	0.9920964258653849	0.991693701086538	0.643136440182692	0.962116766846154	0.7575910940865379	0.831269029740385	0.661220333240385	0.8997650192884621	0.888719945769231	0.798936627605769	0.8315883007115379	0.824677234836539
ENSDARG00000034344	0.236757000990385	0.24238196644230803	0.0391207536153846	0.2527066375	0.0302250099326923	0.15614509505769197	0.0900975876346154	0.31654965590384604	0.24805789986538498	0.197285671875	0.2653939225	0.232020854461538
ENSDARG00000034368	1.3770429143173102	1.39662949071154	1.06703408997115	1.53433972251923	1.11634333790385	1.1221397664711499	1.06703408997115	1.21725079950962	1.42996655073077	1.07294838698077	1.3166197423846202	1.1454108659134599
ENSDARG00000034375	-0.245729176490385	-0.22405682142307698	-0.247269050288462	-0.172475735625	-0.16515938745192302	-0.178690987980769	-0.20596245098076899	-0.149580633336538	-0.24399334311538504	-0.203864400538462	-0.21191130842307698	-0.173295952682692
ENSDARG00000034409	0.34259217606730796	0.344685643317308	0.0858417682980769	0.21257350613461498	0.0974530371346154	0.16685240448076902	0.0285751474423077	0.47938616839423104	0.37791611237499995	0.20056023725000002	0.4663513276730771	0.246273817057692
ENSDARG00000034424	-0.14350200027884602	-0.24137065131730803	-0.23613966926923102	-0.20432914864423105	-0.226000929471154	-0.19398387493269198	-0.235483995875	-0.205372540596154	-0.209021417759615	-0.180054037951923	-0.137472780211538	-0.21484098907692303
ENSDARG00000034427	1.39166454698077	1.37099819439423	1.41956344282692	1.444094904375	1.389537645875	1.3716718722019199	1.33488090281731	1.3980137117980802	1.4254501559903798	1.3238486721826899	1.48392308702885	1.26836887468269
ENSDARG00000034434	-0.0111711259423077	-0.0760659760576923	0.019693752125	-0.0244352049134615	0.0254330389326923	-0.0512582767692308	-0.0033835687307692303	0.0482570268269231	0.05486527099999999	0.0285751474423077	0.0365976949711538	-0.0745489662980769
ENSDARG00000034443	1.63910814031731	1.36828784221154	1.1647178388461499	1.29754492328846	1.629145650375	1.23293728944231	1.34214493129808	1.14192329994231	1.25839677005769	1.387425255875	0.930906574221154	1.37635894951923
ENSDARG00000034453	0.0147277542019231	0.10548517159615402	0.215854083259615	0.0689261773942308	0.140771280846154	-0.00684427030769231	0.143049751807692	-0.0655351342019231	-0.0373428408942308	0.0228260210961538	0.0121903715673077	-0.0497782115096154
ENSDARG00000034470	3.48908402450962	3.47677636930769	3.48908402450962	3.33090133728846	3.557535879875	3.34507853757692	3.52667203760577	3.3921278730480804	3.26886914185577	3.43142403107692	3.45749345053846	3.4379108900673105
ENSDARG00000034497	0.5093781895865379	0.532693100605769	0.539570398788461	0.494954773509615	0.533610474538462	0.49889939704807706	0.5322619285769229	0.563659547509615	0.502460405605769	0.48710222816346205	0.5181610535	0.5393300037211539
ENSDARG00000034503	0.7282027614615392	0.704078802798077	0.646562076192308	0.7124747760384621	0.588121202576923	0.477662922807692	0.518825126403846	0.834233442259615	0.883075140019231	0.517246553865385	0.941664939990385	0.512975473307692
ENSDARG00000034504	-0.167454431798077	-0.200251873394231	-0.17163500101923096	-0.205663761278846	-0.131651560355769	-0.15060525533653799	-0.201262037855769	-0.17091008634615398	-0.19837093778846202	-0.25796227357692303	-0.228102166221154	-0.17091008634615398
ENSDARG00000034541	1.16677400260577	1.07661828795192	0.7907617175865379	1.09677188995192	1.03243982866346	1.08208197468269	0.676898523826923	1.01329719845192	0.9848032364903849	1.05122845425962	0.999478415163462	1.09100109725962
ENSDARG00000034568	0.7821416890961541	0.646562076192308	0.6647064195480771	0.534086703317308	0.7431066558461541	0.878753762740385	0.7584833933942309	0.693468309615385	0.877350415471154	0.638508168096154	0.667616133509615	0.934716806230769
ENSDARG00000034588	0.0890193045096154	0.00153994421153846	0.0376978278942308	0.0403960611634615	0.105163472432692	-0.0317451759423077	0.0763767039038462	0.0757776388653846	-0.0107883273557692	-0.0046624942980769205	-0.0539022026730769	0.0616527297884615
ENSDARG00000034600	0.405556887865385	0.5125263463365379	0.38798096393269205	0.511844737817308	0.35386192377884607	0.424032739240385	0.44215496158653794	0.478093809298077	0.517471314423077	0.431212595153846	0.44215496158653794	0.45891233417307703
ENSDARG00000034605	0.15942168431730802	0.1624071475	0.19528022522115399	0.1189038615	0.339139285644231	0.27659787668269203	0.258791340163462	0.147152642269231	0.10721102233653801	0.225764560192308	0.225928521298077	0.288389701836538
ENSDARG00000034610	-0.306274500355769	-0.216707042182692	-0.345892697451923	-0.365116794509615	-0.37736387125	-0.32694491395192304	-0.245729176490385	-0.218968145980769	-0.319780424192308	-0.165068030538462	-0.18225870688461498	-0.268250633211538
ENSDARG00000034616	1.1908708287403797	1.18559042802885	1.06657774661538	1.15507761943269	1.17924257484615	1.1500410058653798	1.0588799589903801	1.10245867609615	1.08441716333654	1.1438795560096202	1.120183529625	1.14192329994231
ENSDARG00000034633	0.725074281355769	0.7895321870384621	1.04989911548077	0.8014688353557691	0.8897843569807691	0.820393869625	0.910712062048077	0.774801159701923	0.784575748451923	0.7904592888365379	0.723935602346154	0.7951853664807691
ENSDARG00000034643	0.36894361917307705	0.756973978605769	0.15533632224038502	0.7454695130480771	0.149449033721154	0.19292370031730802	0.22108534371153798	0.654960002788462	0.534316124057692	0.224190819038462	0.608013836615385	0.10207163768269198
ENSDARG00000034668	0.42587995857692296	0.433679659855769	0.460175507028846	0.399548091365385	0.370302180394231	0.430808915432692	0.37750059793269203	0.39073620392307706	0.350223677086538	0.449060883509615	0.4373968045865379	0.421593535278846
ENSDARG00000034670	0.922557334548077	0.8495431423846149	0.904192247951923	0.766946601048077	0.785800048019231	0.7575910940865379	0.7781401699230771	0.8735218606730769	0.957055198278846	0.8365762477115379	0.8655765733942309	0.8129268565000001
ENSDARG00000034677	-0.164421797307692	-0.233019961644231	-0.205372540596154	-0.16991606624038502	-0.202759227240385	-0.22415983359615402	-0.16981851932692302	-0.144715738173077	-0.21778547784615399	-0.22354144199999998	-0.179514150528846	-0.21404552630769197
ENSDARG00000034685	0.250910912038462	0.207226884192308	0.14830420018269197	0.140771280846154	0.11781852955769198	0.159260170067308	0.0838520485673077	0.22470263630769197	0.262698654298077	0.20072743758653802	0.273677896163461	0.17995934252884602
ENSDARG00000034705	-0.0337866947596154	-0.0160390815480769	-0.00887379796153846	0.0298231640865385	-0.0646434475673077	-0.0679745179230769	-0.004788656365384621	-0.0623833285961538	0.0775563057692308	-0.111259442903846	-0.0711642932403846	-0.09878024775000001
ENSDARG00000034718	0.942413433442308	1.1662522257019199	1.1349348515384599	0.980409363086538	1.1530516422596202	1.17508788523077	1.15557054759615	1.09340366597115	1.2913595600769199	1.04118479092308	1.1941260159326899	1.2601543004711497
ENSDARG00000034734	0.6801425812788461	0.694020856288462	0.819752519442308	0.6343855904519229	0.758780856798077	0.7584833933942309	0.806912606211538	0.6302795645576921	0.605459894240385	0.736632873548077	0.597484129682692	0.7732866730480771
ENSDARG00000034753	1.50031133601923	1.47513323256731	1.63910814031731	1.3519780502596201	1.6522208114711499	1.83399783884615	1.6572777627980801	1.86315925366346	1.83399783884615	1.82374424297115	1.7599238246153799	1.90194253533654
ENSDARG00000034757	0.9320272736634609	0.36235396544230797	0.0838520485673077	0.609745966365385	-0.0206012614326923	0.262698654298077	-0.00554535153846154	0.403971585384615	0.370501744144231	0.332168655625	0.202259130961538	0.290257251673077
ENSDARG00000034768	0.327290258846154	0.394873332201923	0.416495512105769	0.375902141634615	0.379502244807692	0.4252621375	0.34776294692307697	0.44070692696153796	0.44070692696153796	0.429776599221154	0.460811847798077	0.36255506279807703
ENSDARG00000034771	0.872491033144231	1.05571420411538	0.840920223625	1.01451972496154	0.953547500634615	1.06476550653846	1.06566272240385	1.08073057106731	1.11827117270192	1.02513147611538	1.0165808446923101	1.0539118924903799
ENSDARG00000034773	-0.0298208391538462	-0.0570907692884615	-0.0343966782115385	0.077261727	-0.157632343105769	-0.120821184490385	-0.16827257	-0.08656289999999998	-0.142659815211538	-0.0813600403653846	-0.0614985408942308	-0.191053120980769
ENSDARG00000034785	0.681484665442308	0.559157878701923	0.325025080057692	0.6122675514326921	0.526977488201923	0.583284155009615	0.188358807971154	0.694305843576923	0.58596403475	0.49340266852884596	0.5801190453365379	0.527652690932692
ENSDARG00000034801	0.429161010134615	0.432444922663462	0.114552251605769	0.42628932088461496	0.0920542829038462	0.5849835303461539	0.17529864137499998	0.723370203076923	0.7065916974423079	0.534991338201923	0.762104870942308	0.38008986738461503
ENSDARG00000034817	1.43520872351923	1.35463109796154	1.01533988313462	1.53953443725962	1.1887930334999999	0.8711056666346151	0.989634668375	1.1231243743846202	1.2731527862019199	0.922925851278846	1.16108942901923	0.9884122152115379
ENSDARG00000034823	0.571300844269231	0.573182167682692	0.577932545163461	0.585217653807692	0.680413017048077	0.676898523826923	0.635960123288462	0.668705864519231	0.6833879014807691	0.676058902932692	0.665771100615385	0.6591201295480771
ENSDARG00000034825	0.516134682423077	0.509149360076923	0.696531537721154	0.531314082855769	0.515694967778846	0.599685327269231	0.600439688019231	0.5830351512115379	0.5206270716923079	0.613275177	0.5757978577115379	0.590559756817308
ENSDARG00000034826	1.7229576933653798	1.62613713685577	1.8500062653076899	1.57504961850962	1.7937387019038502	1.7779077061250002	1.6873692892788499	1.7425235974230802	1.6441487850769199	1.85919349520192	1.7240964611923102	1.89046074154808
ENSDARG00000034852	1.2963043965769199	1.9122502430480801	0.705761086653846	1.90194253533654	0.6178534050480771	1.1957458449711498	1.02295430461538	1.06703408997115	1.57960764505769	1.06337752986538	1.33815444369231	1.45033592151923
ENSDARG00000034855	-0.0228361021826923	-0.0225838793076923	-0.0151742898653846	0.007405299749999999	-0.0944526030961538	-0.136420216336538	-0.0943499765673077	-0.119364254259615	-0.12257628559615402	-0.143591473028846	-0.138805466846154	-0.164421797307692
ENSDARG00000034862	-0.18180552430769198	-0.218968145980769	-0.13727559997115402	-0.251224589673077	-0.191502958173077	-0.20817314670192302	-0.238227027894231	-0.160267084	-0.22281948739423105	-0.166535555615385	-0.27319181374038504	-0.19855351988461498
ENSDARG00000034871	0.672784416596154	0.626201126173077	0.372241605096154	0.6349115223269229	0.393861427817308	0.344502553067308	0.415490082067308	0.42587995857692296	0.35962403409615395	0.291911598740385	0.42689916974038505	0.332168655625
ENSDARG00000034893	0.0179553578942308	0.000890666240384615	-0.0510357423846154	0.0288527123269231	-0.0585718222403846	0.00872223084615385	0.0368712969615385	0.0972973189134616	0.0108452013269231	-0.0544894269807692	0.0872051079615385	0.0226904162115385
ENSDARG00000034896	-0.153215636182692	-0.14669574239423097	-0.22518781313461497	-0.185199223346154	-0.116217788798077	-0.166256410269231	-0.0807101360192308	-0.1989359855	-0.0937083423365385	-0.100203329240385	-0.15458271331730802	-0.116318280548077
ENSDARG00000034897	3.77965055070192	3.7719988224230803	3.78774367844231	3.72894368510577	3.72894368510577	3.92981522249038	3.707928019375	3.8863556389038503	3.86590613546154	3.85647246126923	3.86590613546154	3.7719988224230803
ENSDARG00000034907	-0.36180307171153797	-0.35278282416346207	-0.29117582427884603	-0.325811874971154	-0.365116794509615	-0.368855904048077	-0.36425080817307703	-0.332563904528846	-0.339068316644231	-0.345288549394231	-0.347045089394231	-0.38931584714423106
ENSDARG00000034916	0.8046703558461541	0.800856751403846	0.8399214564134609	0.911459576701923	0.840253197692308	0.780275418942308	0.702975731682692	0.697079902730769	0.656003370317308	0.7169745705384621	0.677710082461539	0.7038165260288459
ENSDARG00000034930	-0.13974495303846202	-0.101813242961538	-0.131559474730769	-0.11085648441346198	-0.115635051961538	-0.148839683259615	-0.15106297856730802	-0.09518409987500001	-0.111758793230769	-0.152171256471154	-0.0984663776442308	-0.132889445548077
ENSDARG00000034933	0.0775563057692308	0.0117877538942308	0.12161300346153801	0.0344015830769231	0.101596285076923	0.133250954413462	0.186999788490385	0.220903945394231	0.0812754765769231	0.314298344163462	0.107526056894231	0.141428851826923
ENSDARG00000034943	0.162564605288462	0.173812200961538	0.0370079957211538	0.19424834136538502	0.0368712969615385	0.10785172784615402	0.014455340625	0.139023694144231	0.196789783288462	0.124616695298077	0.0941894467307692	0.0648657039038461
ENSDARG00000034956	0.741627989221154	0.7457568335480771	0.725637673096154	0.7127658993557691	0.8011720910192309	0.8148515837211541	0.686675308134615	0.832242855326923	0.924059573144231	0.7065916974423079	0.826941934134615	0.7781401699230771
ENSDARG00000034957	0.7590805393365391	0.7247869219903851	0.856265786692308	0.7317310008846151	0.879129171144231	0.873163610942308	0.824025321461538	0.730553281884615	0.7696488779999999	0.9125381052692308	0.8508644085576921	0.8841300230961541
ENSDARG00000034982	0.20550604880769197	0.164690243134615	0.319379196480769	0.182970471567308	0.24060839020192298	0.26325195366346105	0.270059605798077	0.20466395910576898	0.17691951038461498	0.280615821961538	0.213924434471154	0.269524800288462
ENSDARG00000034989	-0.0292057583846154	-0.0423276500480769	0.0780062269423077	-0.0529879987980769	-0.002080147125	0.0121903715673077	0.0392594001923077	-0.0319882145576923	-0.0378167888653846	-0.0106636313942308	-0.0840489183557692	0.0168836046346154
ENSDARG00000035018	0.8566034743269231	0.873163610942308	0.813249055653846	0.9628684846538459	0.5830351512115379	0.688553255605769	0.711918038923077	0.620621883509615	0.7711467215192309	0.660696403557692	0.520403736096154	0.7525256416153849
ENSDARG00000035028	0.179798463173077	0.0757776388653846	0.27845341680769203	0.0715735595673077	0.246273817057692	0.124149064461538	0.261453415894231	0.133099388490385	0.0322856351346154	0.0679110713173077	0.0229621467403846	0.034125423125
ENSDARG00000035043	1.27378346527885	1.29382153375	1.3283968100096202	1.23173021096154	1.3832829841442298	1.39940791321154	1.30772529756731	1.29502220241346	1.2300750810865402	1.42099942225962	1.26135528075962	1.33945866868269
ENSDARG00000035048	-0.135948924519231	-0.150046920317308	-0.0483974301057692	-0.18198137787500002	-0.139841262134615	-0.0724637919230769	-0.133362017538462	-0.12847044809615402	-0.113059914673077	-0.12346719160576901	-0.20949710784615397	-0.0535676320480769
ENSDARG00000035054	1.16418561555769	1.11776748819231	1.19305920367308	1.12859888682692	1.01081081542308	1.03851607357692	1.19195558949038	1.20063334639423	1.12558271563462	1.02769872207692	1.242642625375	1.0924250233750001
ENSDARG00000035056	0.0683473564038461	0.19695393782692303	-0.0263991629903846	0.130219327913462	0.0164717975192308	0.00635209201923077	-0.0140615273846154	-0.0391222059038462	0.0674782364711538	-0.0398445072884615	-0.0978386211442308	0.0018046371634615399
ENSDARG00000035066	0.969543457028846	0.985998027192308	0.8951559911057689	1.06161567724038	1.02168309220192	1.04029504928846	1.02556192952885	1.02383967717308	0.9920964258653849	1.0416205954423101	0.963258978903846	1.01491887613462
ENSDARG00000035080	-0.117890948528846	-0.0692946050288462	-0.0315061883076923	-0.123075939519231	-0.0309046590288462	-0.0463061030576923	-0.0637245473076923	-0.08489002400000001	-0.0419721049903846	-0.0558517990288461	-0.006971043125	-0.0313943921923077
ENSDARG00000035095	0.136305718846154	0.129569595663462	0.0412421532596154	0.0817473163173077	0.0926669582692308	0.178435121644231	0.0492437400480769	0.298015576673077	0.10736225634615401	0.310581981346154	0.20483230865384602	0.148803888192308
ENSDARG00000035120	0.0468240186153846	0.0940295572884615	0.0505349995961538	0.008333361365384609	0.032849915125000004	0.0499644226538462	0.0654397735961538	0.0943394053076923	0.0995844763461538	0.0829431531923077	0.142081645105769	0.0471081222307692
ENSDARG00000035122	0.35962403409615395	0.33461215242307696	0.41569080923076895	0.291545831115385	0.48435986270192294	0.413049908153846	0.544166099355769	0.34163281733653805	0.250910912038462	0.42424159423076896	0.37495731252884607	0.284560478653846
ENSDARG00000035127	-0.319780424192308	-0.30601656958653806	-0.319118346846154	-0.33299791103846194	-0.33807301879807694	-0.291984698048077	-0.366931829961539	-0.348237513846154	-0.295737485259615	-0.346481083442308	-0.326185948490385	-0.3277033479519231
ENSDARG00000035129	0.99045037725	1.02639054033654	1.12657518245192	0.992916651048077	1.13395733596154	1.09194337033654	1.02339679881731	0.997402131548077	1.00530066101923	1.02168309220192	1.035446275125	0.9908748770769229
ENSDARG00000035133	0.10611525350961501	0.0827995467788462	0.11360622020192301	0.0969943205769231	0.0128371363942308	0.0906904788365385	0.18497037238461497	0.175786364125	0.113143645471154	0.115019368173077	0.12241893844230801	0.107683767240385
ENSDARG00000035136	2.84854995730769	2.91560735950962	2.7688867792500003	2.82893491759615	2.84854995730769	3.0850263172019203	2.72885883161538	3.0850263172019203	3.0850263172019203	3.1752136804326896	3.11661819625962	3.1104337928461496
ENSDARG00000035146	0.780897831240385	0.7193368171730771	0.9531780093846149	0.750432409846154	0.8129268565000001	0.862814675769231	0.878753762740385	0.7317310008846151	0.763267093413462	0.8418975748269231	0.774204887990385	0.8704036065192309
ENSDARG00000035147	-0.12407274629807699	-0.10827179293269198	-0.100515224432692	-0.103036539442308	-0.148839683259615	-0.0945564214711538	-0.10425352759615401	-0.11464118012499999	-0.119158423336538	-0.0762876766634615	-0.105948509451923	-0.0944526030961538
ENSDARG00000035149	-0.16175915425961498	-0.23365836039423102	-0.192047327144231	-0.182623578490385	-0.19855351988461498	-0.210939730961538	-0.20479712168269198	-0.201168776432692	-0.18929098405769199	-0.244576989663462	-0.21008053306730803	-0.17365732360576902
ENSDARG00000035152	1.53266120606731	1.53693077354808	1.4903956441634598	1.4160101833365402	1.5335043278365401	1.5490340173076902	1.45033592151923	1.51598591039423	1.56598638380769	1.5723669444230801	1.5142183659903798	1.5421427223365398
ENSDARG00000035167	0.9158694884615379	0.8223801883942309	0.8559268575865379	0.870057004221154	0.936602569125	1.1241080195576898	0.907060923125	1.04509464071154	0.948888472009615	1.1515506558750002	1.0588799589903801	1.1034419413269199
ENSDARG00000035171	-0.0762876766634615	-0.0971306405096154	-0.0879366095384615	-0.115033762721154	-0.0283614063557692	-0.0209777986346154	-0.0646434475673077	-0.0301816058942308	-0.0877189330480769	-0.0534499810673077	-0.0324602715096154	-0.11296435942307699
ENSDARG00000035175	1.08766288575962	1.08208197468269	1.2443491367788502	1.1871755276538503	1.23517754630769	0.973943239173077	1.6311483102980802	1.18559042802885	1.1647178388461499	1.0268388131442299	1.12859888682692	1.08118768603846
ENSDARG00000035198	-0.0175390942884615	-0.0707305168461538	-0.0410154852019231	0.008988169836538459	-0.0619393983173077	-0.0618314244134615	-0.0311453549903846	0.0349439539711538	0.0607798618173077	-0.0471309276153846	-0.002080147125	-0.0444584684134615
ENSDARG00000035221	0.319379196480769	0.43531708258653795	0.31690767117307694	0.439871558009615	0.412643539096154	0.36661624569230794	0.39915357214423103	0.23569780954807698	0.224190819038462	0.484996551307692	0.270972360298077	0.33141004673076896
ENSDARG00000035253	0.206550632836538	0.365069842990385	0.22108534371153798	0.189724023596154	0.10345384388461501	0.24823964501923104	0.166023400836538	0.17860815430769197	0.232707249057692	0.175786364125	0.18463171522115399	0.38798096393269205
ENSDARG00000035256	1.76592798935577	2.02455150805769	2.07542348044231	1.89046074154808	2.17677084859615	2.30221531955769	1.9866098187019199	2.18512560184615	2.1704030816826902	2.37644178005769	1.99463896368269	2.16632802024038
ENSDARG00000035264	1.28950198302885	1.0638488082211501	1.6542525327307702	1.09916817969231	1.5880262811730803	2.2508284919807697	1.4388526521730802	2.1281441115096205	1.86315925366346	2.38172395035577	1.97859890128846	2.39266511225
ENSDARG00000035282	0.823690567057692	0.809124781201923	0.9327956022596151	0.8897843569807691	0.849209304490385	0.934716806230769	1.0463770377500001	0.9316622120673079	0.9305098856153851	0.940472920942308	0.951601252336538	1.01915797171154
ENSDARG00000035285	0.0458251280673077	0.0693642672788461	0.0564577341442308	0.0164717975192308	0.0797741906538462	0.0969943205769231	0.0884080607788462	0.06501569325	0.0715735595673077	0.0538447433173077	0.0554378109326923	0.0910011021826923
ENSDARG00000035290	-0.280511771778846	-0.264234534932692	-0.283809608384615	-0.332563904528846	-0.26495290630769197	-0.331285979865385	-0.303268094105769	-0.279323866288462	-0.310305362182692	-0.328079169701923	-0.282581326615385	-0.248945890451923
ENSDARG00000035324	0.6069875688461539	0.689915767817308	1.02040676740385	0.740171407432692	0.8711056666346151	0.977577081240385	0.9945016100384609	0.855583206567308	0.815845957663462	0.924059573144231	0.854937029144231	0.9824262527788459
ENSDARG00000035325	1.0307015220576898	0.946597699519231	1.1925024159230802	0.9783921405288459	1.0924250233750001	1.1044117918653797	1.14591061439423	1.02040676740385	0.9049165159903849	0.9961738161538459	0.933552899951923	0.9199226466346151
ENSDARG00000035326	1.6011842953076898	1.61726833422115	1.37233123894231	1.47357903234615	1.37914224968269	1.4087815783173099	1.37099819439423	1.46666550825962	1.5992968147211497	1.3212186059134599	1.5125711048750001	1.2625308268653799
ENSDARG00000035327	3.78774367844231	3.72894368510577	3.63046874241346	3.5018662925288497	3.78774367844231	3.83816032899038	3.8760547625673105	3.707928019375	3.7568201916730803	3.82063162490385	3.67471031635577	3.74954346838462
ENSDARG00000035329	2.19156006496154	2.2508284919807697	2.32485175001923	2.28068993000962	2.30459569843269	2.16033706729808	2.26923472949038	2.12439878145192	2.1830762238557697	2.2326007450096204	2.08614412542308	2.2128507102596204
ENSDARG00000035330	0.0838520485673077	0.0741272681923077	0.190402215394231	0.137753254721154	-0.0097640685	0.12653808889423102	0.0869011933846154	0.135346134740385	0.10097521440384598	0.136305718846154	0.0742817597403846	0.114244526
ENSDARG00000035332	0.7296837393173079	0.713602709278846	0.637497944711538	0.6863967397499999	0.632090605951923	0.816486460663462	0.668705864519231	0.8243616924230771	0.756973978605769	0.823690567057692	0.852882662653846	0.806912606211538
ENSDARG00000035333	-0.00234389201923077	0.0518365566730769	0.20602026761538503	0.0613589608461538	0.142890167086538	-0.0638454356826923	0.158112435278846	0.0211836947019231	-0.0490953721923077	0.0576345835961538	-0.10334746758653801	0.0603533180192308
ENSDARG00000035350	0.0438308924423077	0.0379899630384615	0.0181022814038462	0.0331333114807692	0.0538447433173077	0.0584850364903846	-0.0054247251634615395	0.0448315235576923	0.0668960855673077	0.0482570268269231	0.02036633575	0.0615133404230769
ENSDARG00000035352	0.430808915432692	0.340854928692308	0.517020403586539	0.346394580173077	0.533165184509615	0.515224216759615	0.501135123980769	0.37378467864423104	0.49231729625961496	0.464649392846154	0.386007121355769	0.433267619240385
ENSDARG00000035389	0.24060839020192298	0.30192727626923105	0.258973026759615	0.252524316855769	0.198300421346154	0.27493844295192305	0.220741523240385	0.24911879576923102	0.311510252346154	0.21409097420192302	0.278636144740385	0.23356708575
ENSDARG00000035398	0.384224421403846	0.340680981798077	0.0463940305096154	0.43844599956730795	0.00753228973076923	0.10097521440384598	0.173812200961538	0.27789302659615395	0.335747048211539	0.0489600193173077	0.199359661278846	0.0654397735961538
ENSDARG00000035399	0.798335767269231	0.7472125967884621	0.953936814807692	0.7623949369615379	1.07340648116346	0.8631469985096151	0.869017274538461	0.7051854212403851	0.777825071673077	0.906695513865385	0.713602709278846	0.895861803115385
ENSDARG00000035400	3.0227488352307703	2.99349278625	3.0786058084711496	3.0347466723461496	3.13570683392308	3.43142403107692	3.1104337928461496	3.33090133728846	3.28262129125	3.41855865825962	3.1881476620288502	3.35896212941346
ENSDARG00000035427	0.459114736115385	0.47745410155769197	0.715005675009615	0.462953542019231	0.679301520125	0.687745444701923	0.782459862375	0.6591201295480771	0.5453444781923079	0.653109196759615	0.555888204201923	0.6326155976442309
ENSDARG00000035458	0.0539871639326923	0.103150837567308	0.0229621467403846	0.421986661884615	0.0356348923173077	0.0569042590961538	-0.00274167324038462	-0.0525309730480769	0.234807027471154	0.00348476568269231	-0.0654216571057692	-0.0276220026442308
ENSDARG00000035470	0.0195551463076923	-0.0197589602980769	0.0486749802211539	0.0451090302307692	0.0887162714230769	0.16568266884615399	0.0628120920384615	0.11611767643269198	0.06471645625	0.223327003798077	0.102383626990385	0.11906333483653801
