	GSM1831680	GSM1831675	GSM1831681	GSM1831683	GSM1831677	GSM1831676	GSM1831682	GSM1831679	GSM1831678	GSM1831684
ENSDARG00000006666	0.3667904534889279	0.28735309664796294	0.3685668975871117	0.3492291992445701	0.4625855194116392	0.30284576964272525	0.6817291787887526	0.33132302010914966	0.5068242167166513	0.4506309178255698
ENSDARG00000006672	1.3134470351769325	0.9953122377094739	1.0562543146955383	1.4145857033127418	0.7431534116602132	0.7283594889950503	1.0736468035189852	0.7451886737807302	1.1166040074737968	1.0163393010340016
ENSDARG00000006678	-0.2542524684610881	-0.30088609762957375	-0.20966868653922677	-0.2572553810471187	-0.18081664873960063	-0.25159145085672163	-0.15114639107069142	-0.14028048229711498	-0.21222941082298624	-0.21847602096623062
ENSDARG00000006683	1.5097175011108384	1.1272412429710297	1.3808610935558296	1.2242568879021387	1.4570939601343134	0.9558236011109198	0.8916925902861252	1.2591971988849735	1.4861352749613272	0.8174744657301715
ENSDARG00000006691	3.9733209293246308	3.6717165419653015	3.914454518431951	3.702741882540966	3.6407916076010016	3.6779115500695596	4.001099177736734	3.914454518431951	3.8445327568355383	3.8731576798733323
ENSDARG00000006747	-0.20976300904993941	-0.19293534408361857	-0.2650516901532286	-0.2297452308398389	-0.06521958915143512	-0.2590878408118402	-0.27244417803755094	-0.21687191619066623	-0.20366800583977038	-0.27589922855957105
ENSDARG00000006754	-0.0808876820420189	-0.052585914679950274	-0.034429351851197054	-0.021197954543394886	-0.08224007385548524	-0.015489283557394186	0.104356149830978	0.13589859319826267	-0.10550437270221186	0.10385866478311659
ENSDARG00000006757	-0.18196691985310187	-0.005842151758433264	-0.25961854018538355	-0.20624559671321968	-0.1141299545070116	-0.18375507760080245	-0.16660191942523517	0.13458198668541801	0.19331989132100796	-0.16838586515813667
ENSDARG00000006766	0.17222992209049398	0.15683457327808478	0.19730205033919984	0.1501078459147463	0.036964556976298475	0.12593485212386468	0.0017581754630372963	0.040191447014292836	0.10051204636784519	0.06496259192603572
ENSDARG00000006782	0.3096545143674321	0.4975354155860037	0.40961114926491504	0.3459107113896243	0.41994581403071163	0.4415581598666247	0.4724019345457188	0.43379507719414306	0.6450403132479124	0.3266772712070491
ENSDARG00000006786	0.5468838455954184	0.3671901725929718	0.4149653490698889	0.5314426357122579	0.6304483955535372	0.2348460032984773	0.13164071582313233	0.333420356989924	0.33301865197888264	0.14249988913685163
ENSDARG00000006791	0.2288369496904465	0.11201971437468417	0.19072171096733914	0.2557177612234829	0.04164948223908733	-0.008114547599838302	0.49992731202099716	-0.03355306659685873	0.10945233538647978	0.39502912262354606
ENSDARG00000006812	0.6339735613978946	0.5008023063603648	0.5106374136307175	0.6124056676054446	0.3883690488724972	0.48329709040043145	0.4935256559042357	0.473712354205609	0.5101808854830348	0.5454869432598121
ENSDARG00000006818	0.9780884062118853	1.5782150900357486	0.8885266971201309	1.2415296537362472	0.30134430655146205	1.4765653545631443	0.8455009931214126	0.8791077700612433	1.3432645679971513	0.6894257015177051
ENSDARG00000006837	-0.23121920047855227	-0.08443136506481605	-0.1981380706552094	-0.22392874979059418	-0.22435438755831022	-0.1885357856795763	-0.17612842909410226	-0.1860927299872431	-0.1850548159496087	-0.22487721957736148
ENSDARG00000006840	2.164845438716428	1.4812314929214174	2.257608493855294	1.7021777923595607	1.535761440060996	1.9522402333366586	1.56010464308521	1.597661437812512	1.2067139703157004	1.6622711139712516
ENSDARG00000006859	-0.11850486517212075	-0.13714517319621505	-0.12032360822630708	-0.1549330203013191	-0.06487550268060913	-0.12498855754504502	-0.0799780634718591	-0.15361060111454292	-0.016405636604770287	-0.13999458668205245
ENSDARG00000006863	-0.12948604486714899	-0.0023263927276407637	-0.048604458352219694	-0.13558639947584172	0.1151032884422228	0.30681357125409275	-0.16650828230917664	0.2167640592138408	-0.15843337879321445	-0.12194369989671953
ENSDARG00000006865	-0.23283398394626026	-0.20860503807357467	-0.21716481746312738	-0.28389630251577963	-0.30909975093787917	-0.2701702619688454	-0.25530859826857116	-0.24841508832384382	-0.26001653554448234	-0.25014079225303587
ENSDARG00000006894	-0.292858783850424	-0.26988493986286327	-0.27886650612611075	-0.3664806602591565	-0.37646626950970374	-0.35127295791056606	-0.35976621289575794	-0.3837502842761474	-0.3431644871833024	-0.40465590661345435
ENSDARG00000006899	-0.13352116361343902	-0.2955537557913487	-0.1582547962302115	-0.2101479651395948	-0.13519310902595366	-0.2926521053991701	-0.09734350433370767	-0.29953964211994794	-0.14163526581524505	-0.09833373423481709
ENSDARG00000006900	0.730645524553133	1.1849464498294608	0.9753478277740946	0.8072336148020902	0.629918639614284	1.2569072922494875	0.9152294052328676	0.7806980285980207	1.0247652555834974	1.1991903283678464
ENSDARG00000006901	0.48245228408500196	0.49113635573641734	0.516076391177391	0.5369393213588467	0.2899722438427463	0.23024892585794088	0.11268301130794586	0.6486413038036982	0.18948616529569193	0.28657842850097465
ENSDARG00000006911	-0.3525655203745592	-0.3639072380849123	-0.3824773589242779	-0.3613775906577727	-0.3002075971272875	-0.288897627422719	-0.3539018155438171	-0.3305537058091004	-0.32474646544934044	-0.32474646544934044
ENSDARG00000006915	1.3862823443439471	1.2220434514249974	1.3692072814594782	1.2449299148684545	1.5374812798934165	1.1404934810106437	1.1321259973526445	1.2072727202984563	1.5162654105835305	1.0905466260726562
ENSDARG00000006916	-0.10278105106276798	-0.1410598640616988	-0.10687106452798534	-0.09833373423481709	-0.09316170580724374	-0.18496140448735587	-0.06097091978116154	-0.19652149708465158	-0.16612623490968909	-0.041430248774768266
ENSDARG00000006939	-0.22985091844670835	-0.22985091844670835	-0.20801271938434154	-0.2123238556839902	-0.10978832233477975	-0.21888336233412653	-0.14394269834372742	-0.13588755376205694	-0.1588077693332258	-0.1885357856795763
ENSDARG00000006963	0.9738412612550869	0.7985459131291198	1.0677184816231138	1.028534795588224	1.118478124451478	0.9480916673052329	1.429844626218184	1.0255884519469582	1.0379813373887066	1.41529856083036
ENSDARG00000006981	-0.05148999130892808	0.194498153059264	0.006135782088595453	-0.1323473995235383	0.31233364762763327	0.6365400908178589	-0.12214723542342037	0.13639332894438286	0.11960738951580639	-0.04179384962640555
ENSDARG00000007009	-0.18702353646861047	-0.1282845081831802	-0.2543863081531092	-0.21696946935342054	-0.13775169252564318	-0.11911704588268116	-0.24182970593019812	-0.14287166322314718	-0.15502829657847206	-0.21938617232693364
ENSDARG00000007024	-0.3469914300836006	-0.24591318867220616	-0.32700827390666143	0.099413962990217	-0.07455448517428923	0.088420116016895	-0.1449947960403843	1.5654782819447504	-0.20633938998526138	0.0167310799222447
ENSDARG00000007025	0.19746986302428277	0.21658344643280808	0.2100972803912322	0.3570308108125587	0.1340844691669287	0.24398261335475618	0.4561671341995538	0.1739037256953513	0.292424717047658	0.47543958496659616
ENSDARG00000007034	0.6817291787887526	0.750156704043085	0.5805297501903007	0.4756638126973606	-0.019143562083079525	0.8603393761272965	0.15395297001685312	0.0009359820730359561	0.6940821663493512	0.2896036128304538
ENSDARG00000007040	0.6291470986215153	1.1301605681422244	0.6636359584937881	0.23824646618328787	0.5461773415492374	1.2792245091074579	0.08810173424719048	0.7466449035416969	0.6538588579701925	0.2113347423499259
ENSDARG00000007065	1.0960850122480512	0.8691393593361183	0.998944075997413	1.0470653971185229	1.1844096472096286	1.1720085330747365	1.212182769605101	0.8415330074327688	0.9066331006879875	1.0340979903051144
ENSDARG00000007081	0.24326616752437671	0.4184614157919119	0.18931093833946938	0.25955825738908506	0.30284576964272525	0.36599882507048154	0.27523570391503444	0.20920732200781578	0.3998840866713202	0.17137313802285362
ENSDARG00000007092	0.14349622886439398	0.3564454612995555	0.20920732200781578	0.0808600400814027	0.35664034721462534	0.16225221663781192	0.344373673538972	0.34687203012612855	0.2678233584493192	0.3634421145271529
ENSDARG00000007098	2.7975513023354646	2.7199736637803316	2.9326520417245656	2.7652671327510063	1.41168520508681	2.670162549304409	2.357642158845436	1.9950195215469768	1.8935290412107186	2.3902294619123814
ENSDARG00000007099	0.060410527537049535	0.04513448631405772	-0.1195196602458484	0.31042755695665436	0.13196849783116993	-0.015361817944721416	1.5056378490061537	0.08763122815349228	0.3726351592210274	1.3153457252389702
ENSDARG00000007108	0.5594971391275331	0.12867467209893835	0.607170012989786	0.7917719307784878	0.5268788554775249	0.3242029555100746	0.8881676958931259	0.3439874033427722	0.587778828132567	0.658831261678019
ENSDARG00000007125	-0.07272028605561992	0.11186933757092887	-0.08498754756385037	-0.062153805127700676	-0.057315767237557096	0.029206002104909534	0.011934441278623701	0.03814229988185479	0.002449723289529717	0.03814229988185479
ENSDARG00000007127	0.5599533653779274	0.48637740486268666	0.6982070453032925	0.6760980201145581	0.38959983507861506	0.5815040959719175	0.7773005422173109	0.3359280500746588	0.6237655437065088	0.8053468334626237
ENSDARG00000007130	0.7521986689991463	0.3699052295686299	0.7645746587576335	0.7883726842964197	1.0154880702905178	0.5945312955737501	0.8556372110312477	0.6391097126468135	0.6535891943438416	0.7837585705844499
ENSDARG00000007135	0.43171230366923924	0.471325691652805	0.3400013195520518	0.3422662266938744	0.4325408758476754	0.37302383790573274	0.16662113668013567	0.445327710057764	0.45787715290002245	0.18861981238208095
ENSDARG00000007149	-0.3093627197711899	-0.2526006814794052	-0.27653844468490313	-0.24069215883346046	-0.30111114680335976	-0.3093627197711899	-0.2900537526823339	-0.33483209560131133	-0.26368520811888807	-0.3002075971272875
ENSDARG00000007175	0.3305295241971642	0.08810173424719048	0.292985376724053	0.31646140012619467	0.46449480503962637	0.2975854762851785	0.12041641343891961	0.2022123834650915	0.2263094758670739	0.10835050431766334
ENSDARG00000007179	-0.09723411262551616	-0.10885612558307496	-0.10489342794357184	-0.03355306659685873	0.05876957026260609	-0.11195959427453604	0.18618900458347964	-0.032948351082028524	-0.033070281426701986	0.12966585568029476
ENSDARG00000007181	0.15159925230642807	0.28250422904329764	0.23806466616122404	0.11847463488471477	0.2106277925675905	0.3847632112307237	0.5848924179036606	0.17613675141881416	0.3667904534889279	0.49905392368994916
ENSDARG00000007184	0.11234715837651708	0.14745007350123515	0.0828710463762715	-0.006781353445267934	-0.0028764732298252682	0.030489787212888406	-0.0299098828033958	-0.024825632875922717	0.14433149551650745	-0.03892727499530162
ENSDARG00000007196	0.7954840936379941	0.649169492961326	0.7346914236111037	0.6528070790219407	0.43796653125468554	0.7021428937871028	0.8088616464954046	0.46086141649668644	0.7889786867311389	0.784687486625145
ENSDARG00000007204	0.4292510089750229	0.45019142470596035	0.3777805330440581	0.4352552160711859	0.6014055403347194	0.42200110767032256	0.6222493825315549	0.5776224281695369	0.6636359584937881	0.5580916283174955
ENSDARG00000007216	1.0887552817625652	1.298614250804	1.1624782617782317	1.113229077498155	1.0776754332039369	1.4671767027814395	1.1084182509167282	1.176126884512835	1.4586591411728875	1.1340373951637581
ENSDARG00000007219	1.2645437147708412	1.5366190415986167	1.3458870203074542	1.2094729336631471	1.3128301726875984	1.8767924908756284	0.5307336005942596	1.3109846656954403	1.4087896219024416	0.6347366543470633
ENSDARG00000007220	-0.24793336284965506	-0.20366800583977038	-0.24126472651137154	-0.2517157285215349	-0.1984147487660547	-0.28702450875527363	-0.26491665170947337	-0.27122060293272854	-0.2833671876888107	-0.24579236629400042
ENSDARG00000007231	0.7448960170597676	0.4151670082475136	0.723216869858623	0.15649475796919277	0.7079919692061745	0.482232112687532	0.19849978900377013	0.31080681041836217	0.5689896532687058	0.6362972694642712
ENSDARG00000007241	0.3768122248046836	0.8258040609036813	0.33188436420336903	0.32898883461317274	0.45766204601272054	0.6940821663493512	0.3257269055557653	1.0592831067522537	0.8455009931214126	0.28791155508098654
ENSDARG00000007244	0.1476136439999099	-0.18738873518059584	0.07467574197143244	0.10945233538647978	-0.32820380540640526	-0.007841697113207289	-0.06581768613711238	-0.28927509751161407	-0.12488612720125755	-0.15067561380602779
ENSDARG00000007247	-0.12163861651238964	-0.059920606529739864	-0.07339454357269609	-0.09928062059790685	-0.1364670423387266	-0.08289629752265198	-0.13391375850915582	-0.06706671308156138	-0.14981294380294963	-0.08532189828626872
ENSDARG00000007250	0.521071910698343	0.046319447939630755	0.5445540020874093	0.5977294736565967	0.31608247463468503	0.4621577669611098	1.1238363449495992	0.04647517780079956	0.7032533295106674	1.0379813373887066
ENSDARG00000007257	0.9612419432929435	1.5800035459698138	1.3053886099416032	1.2040670658074908	1.362412265896799	1.6500043349639282	0.9288941287706236	1.4694801489944702	1.615772630586322	1.0418296319615512
ENSDARG00000007264	0.8078883075501773	1.3340715461851338	0.9077411291231494	0.6927032661235533	0.8906332727134589	1.324326110805443	0.4029117360235006	1.091027349942442	0.9404196777112941	0.6718661464457324
ENSDARG00000007271	-0.15274871989100036	-0.26354647273034165	-0.22030883822976827	-0.14635707027428455	-0.28927509751161407	-0.24625975856362584	0.11284227536364397	-0.3605651295532194	-0.14364920333584885	0.08873117336869842
ENSDARG00000007275	0.15078058558799207	0.3464875113460182	0.010961033270209137	0.012618066927158661	0.3449472509474856	0.0710230178703679	0.04105818004781027	0.17170499090423894	0.008329862808797809	-0.024693381543984805
ENSDARG00000007276	-0.19219617561448762	0.18077570501679024	-0.16641177924349837	2.615587391080986	0.43609755918339865	-0.05087636973639368	0.36620130798987827	0.33169494248115716	0.024081843916621007	3.0905011851826227
ENSDARG00000007277	-0.2158743923021395	-0.1880457780426359	-0.23164359236519197	-0.2034756688102231	-0.19097210687361701	-0.20595950665759283	-0.2400066058617914	-0.2554390519941847	-0.2790291101210681	-0.2265614604515117
ENSDARG00000007278	-0.030804843026540324	-0.1253866240995555	-0.04543959727877346	0.16409855731658238	-0.07374218169911209	-0.074781534009834	0.7002076216387491	-0.012587214553941559	0.04676565934732966	0.46364414178736035
ENSDARG00000007279	0.8746385999751936	0.9500205806031771	0.8136849176632255	0.7119499643093201	0.3615208303593587	1.0017913068468114	1.2511214131681476	0.7280760298272595	0.9207642343254491	1.1833587754776316
ENSDARG00000007285	1.2181772963826223	1.0965553781290582	1.1459154661565578	1.098414684909762	1.5910440749751604	1.0713940858191568	1.202433806387309	1.477343262503665	1.0677184816231138	1.4949589980990772
ENSDARG00000007294	1.6460333240429978	2.2528973648512745	1.8227068376112596	1.467925078049338	2.1918428545921214	2.611782822806947	1.5882812880118404	2.321825895626236	2.1709586197824087	1.5636890145482134
ENSDARG00000007302	0.2511614833911994	0.03423753206775365	0.28509509536378747	0.1017745408092708	-0.015755697618410194	-0.03805055773235112	0.3138454796735032	0.06952309770327442	-0.050029984285562025	0.23184409050160923
ENSDARG00000007315	0.06692781313292911	0.1524305127813864	0.05788905878869876	0.08164271229920493	0.1231849156398451	0.09611119351945382	0.17666066677001904	0.0727019784466784	0.2008207975317437	0.13147856875858585
ENSDARG00000007320	3.8931868730603547	3.8356500864384255	3.7938897834624603	3.8356500864384255	3.3411892194466657	3.914454518431951	3.770884281882357	3.5981179293697534	3.853674110511803	3.7564573800087926
ENSDARG00000007323	1.8432842032163852	1.336729815918964	1.6787826593330073	1.4820546330991353	1.170987584970923	1.326283312575878	1.5618538484917006	1.4788597872976845	1.6381003572882795	1.2780235084344822
ENSDARG00000007329	-0.27653844468490313	-0.3411068275574419	-0.2883346648421687	-0.2773594542610309	-0.24829519402464467	-0.24091763713117423	-0.2742977548171048	-0.25159145085672163	-0.29535140465415005	-0.26824608518070947
ENSDARG00000007347	1.5247638184879022	2.3737627651476676	1.6420698438933634	1.435848215490544	1.9461597314376893	2.3683523535571287	0.9314943668995198	2.2923030024955144	1.8539007491378185	1.181303535390975
ENSDARG00000007349	-0.33439079912518543	-0.20309209817823276	-0.3567004307858238	-0.30111114680335976	-0.2606831104458519	-0.20338307249346435	-0.22289059234679381	-0.27869738095570207	-0.2605403080864695	-0.2095757031343845
ENSDARG00000007359	0.4685879849930375	0.2933550708684125	0.5172129901884442	0.43946864833485166	-0.15645327011930749	0.49840837756900086	0.9419498400184284	0.05475222749748011	0.3970650597107308	0.9156115920383239
ENSDARG00000007362	0.49463973563019076	0.3912213642575989	0.45316986908171697	0.47653600433445625	0.5749736162675647	0.47610190085339793	0.16004837251236007	0.4131381078342481	0.1686331877836773	0.23287354690232792
ENSDARG00000007369	0.13985880381518517	0.2420195452045097	0.14960587098908454	0.15784302649476395	0.20395379037101904	0.29053662317747564	0.3459107113896243	0.33807196564050923	0.16509489279462755	0.20726300469334752
ENSDARG00000007370	-0.28282978342447973	-0.1435519344403362	-0.23585731156529993	-0.2654835574966839	-0.24519589886417206	-0.1843095094462857	-0.23443997783511655	-0.2560777906526706	-0.28107090023088244	-0.23186189120711498
ENSDARG00000007377	0.7566273332964826	1.4820546330991353	0.9691163906283253	0.6401277106588273	1.5681582177274964	1.4312736528885586	0.7595697213728969	1.4758016751546688	1.7560545440628978	0.6258046601207623
ENSDARG00000007385	2.12853870789938	2.1403378224702676	2.142382155479211	2.2667778345785936	1.0001545290407803	2.179213197601578	1.9852226244130613	1.6138854004487666	2.2945809705700895	1.950683124052878
ENSDARG00000007396	0.1912444233808326	0.4853059719590048	0.20412290801339783	0.26472065322529126	0.4739337899306836	0.3825837386853467	-0.07489850077177386	0.5564560529052328	0.7785138907479975	-0.0035496381474254455
ENSDARG00000007405	0.7164850470144541	0.5515326819267485	0.7779140495073267	0.7472149407008397	0.6633729284346046	0.7150656830974799	0.9773209546116699	0.6968165755021154	0.7085438541389812	0.9392958453048311
ENSDARG00000007407	-0.36924015100825613	-0.4370329328795281	-0.21726518961065439	-0.22206128486128573	-0.21687191619066623	-0.37532145707936904	-0.27152602345258026	-0.2812475279693663	-0.3711697259989456	-0.3032465675604187
ENSDARG00000007409	0.6787935328669096	0.15395297001685312	0.5056987545810543	0.49905392368994916	0.13490577738401208	0.15514877712482608	0.6551776813677045	0.12576521131733667	0.2852807720661904	0.6240222195000436
ENSDARG00000007413	0.23098090646071018	0.31459796365887216	0.22364986045578183	0.26655300694886874	0.2667320558938866	0.37244605259814	0.47416055690669434	0.2542638308850502	0.39221837837028867	0.30852783239284914
ENSDARG00000007418	0.19262573525065518	0.42618328883802437	0.2051707058171313	0.27155173226081536	0.14928144238054206	0.30321273854388603	0.911303412644747	0.26563075998373964	0.41455766708632286	0.9037842957957332
ENSDARG00000007421	3.051829641067649	1.542626978800727	2.6541168441999097	2.5174045496533144	2.949609106043281	2.2329738218695274	2.2329738218695274	2.363037910012662	1.3103962360109442	2.4784181716800715
ENSDARG00000007425	1.698910287978534	0.852245405162587	1.7503334629703469	1.800415711754893	1.5948427153467426	0.8593530000188951	1.2739037565290499	1.3159553296935165	1.547856787357948	1.0808523632133051
ENSDARG00000007429	0.29777319561864946	0.4131381078342481	0.29835445041482245	0.2884812796681849	0.373822229864457	0.2843626015327735	0.27969148657197457	0.25679841585126895	0.13507504750131938	0.35917347123150195
ENSDARG00000007438	1.2127179825827188	1.0260130028101027	1.197055055058203	1.2443471193066813	1.0384243323828697	1.1103478921733367	1.2105582363974048	1.0492997069597059	1.1720085330747365	1.2889042255014174
ENSDARG00000007444	-0.13538642533953227	-0.02675658729650091	-0.13617361021119018	-0.08510142448175001	-0.05496194770462205	-0.11071632473332464	-0.09723411262551616	-0.0911604287429546	-0.118598283646828	-0.12234619509554001
ENSDARG00000007449	0.38078356072123243	0.40491119115282453	0.3482448536781566	0.41166304218137717	0.22901135106572673	0.3311262461133656	0.595521553657015	0.47153768375907357	0.22205894578289206	0.6888698276175178
ENSDARG00000007480	-0.2035696730505622	-0.1311595771668328	-0.19032214621443666	-0.18673832580724348	-0.2011944240945966	-0.17864256891624683	-0.23509600729632127	-0.14125512367252102	-0.1722924655708931	-0.21527519675922674
ENSDARG00000007485	0.2841728391550107	0.3386406481977574	0.2201369906017037	0.17492987923291536	0.4421871383459971	0.30890352533901655	0.4288500792151997	0.6034021397170194	0.33378818010645483	0.317767504149899
ENSDARG00000007494	-0.08020583082861553	-0.2904581204063485	-0.12214723542342037	0.05296003679989217	-0.09648534348686162	-0.20624559671321968	0.845850437843435	-0.20433387955397475	0.08717509987629693	0.5385293035787811
ENSDARG00000007496	0.2640072643990835	0.4615166716474871	0.24828175373513617	0.2858540697528571	0.29985414107965064	0.4926648502279177	0.16106098532506827	0.3392306456151345	0.45809679700356	0.2063782604571711
ENSDARG00000007523	0.43796653125468554	0.5362682360126488	0.3837663716901169	0.37244605259814	0.5856147963078653	0.4540208138328167	0.04880849522785486	0.5348714712946503	0.5918169743805719	0.10738407100796243
ENSDARG00000007526	1.5681582177274964	1.6622711139712516	1.7317737214712572	1.6510053774308207	1.6633180435384105	1.9982359954955955	1.4478534326677241	1.8552351557599778	1.6302648619705205	1.8328547747043553
ENSDARG00000007531	0.2508031471030854	0.1154124683502794	0.18180178605610517	0.182809193265286	-0.1010701198076749	0.16829123232042403	0.4844302266237433	0.026641355531593566	0.21169611963336482	0.4685879849930375
ENSDARG00000007553	-0.17277317244082124	-0.20270268809183578	-0.15210394671405758	-0.2524720061725434	-0.214683840411301	-0.14278009813486073	-0.2244602620418929	-0.16612623490968909	-0.163236525899696	-0.19265640738046663
ENSDARG00000007597	0.40089504267854925	0.10913553185313771	0.3679790050834894	0.29645839240916316	-0.011563711932246371	-0.017593121518771095	0.30890352533901655	0.08133467552254416	0.14053451260686006	0.1476136439999099
ENSDARG00000007603	1.2040670658074908	0.7706093632246989	1.2105582363974048	1.1424044052247293	1.4167607519996128	1.2563223377713326	0.8867563597933972	1.2545463302683484	1.4080712967988636	0.8543097059673418
ENSDARG00000007624	0.2348460032984773	0.13753882015627727	0.2652632206908801	0.21326995236930613	0.0323864147769303	0.051771785007674986	0.24560950666705578	-0.00015112691536629184	0.06360787605109225	0.25790215537318434
ENSDARG00000007639	0.38654857757946387	0.49157449570126216	0.21658344643280808	0.41783172469071833	0.5706633979181246	0.5773830314526288	0.6091658818981451	0.6580345224426959	0.5856147963078653	0.3750359068127986
ENSDARG00000007641	-0.21281219647741356	-0.22995751465085545	-0.24461809407028684	-0.2511001657170192	-0.2524720061725434	-0.30600877710614066	-0.24485329492842184	-0.1996622866593722	-0.22062056720862436	-0.26219407417917917
ENSDARG00000007654	-0.2597531979639461	-0.19423920529396785	-0.07145432696671605	-0.1441319669411429	-0.21281219647741356	-0.22899364031726174	-0.2560777906526706	-0.1772557688373233	-0.25122174825495813	-0.2584203361361005
ENSDARG00000007671	0.13213809779154656	0.2407728816324362	0.25955825738908506	0.12576521131733667	0.31459796365887216	0.36171566599531063	0.14466320394347573	0.5330533023182682	0.14977780802818993	0.15919953548932336
ENSDARG00000007678	-0.2365127126121722	-0.32858662492916507	-0.21162899273958297	-0.2390007692392462	-0.22413945966592674	-0.30449756118862703	-0.2652031168088154	-0.2349841223374567	-0.28664960805097206	-0.2926521053991701
ENSDARG00000007682	2.1189898846683537	1.9461597314376893	1.9445923724942167	2.3523440854989848	1.2834413369027171	2.715942055514235	1.4124135981622898	1.5272741972054364	1.3564070614385282	1.6633180435384105
ENSDARG00000007691	1.102694903840366	0.8600158989095806	0.8718864096414082	1.0379813373887066	1.0690852694864836	0.8878150938537304	0.8613420444815822	0.8913225246591624	1.17407004822204	0.7554357716048811
ENSDARG00000007693	1.695717994125076	2.1834365825963173	1.7409903070046253	1.732900413442098	2.202330638769424	1.8795161116954069	1.5187594732979428	2.1587101061890213	2.5045354234349455	1.4335700153453192
ENSDARG00000007697	1.3794664405981432	-0.13538642533953227	1.2816272925585226	1.1797495432947012	-0.2394528265386875	-0.2111284454495138	0.575704493778915	-0.0907296367015227	-0.1872075473880608	0.2097459649940976
ENSDARG00000007708	2.6950084687905216	0.5524794303472009	2.83664133070626	2.8517465772638753	1.856626271196767	1.9852226244130613	2.4329326998332945	2.5045354234349455	1.950683124052878	2.533941072424228
ENSDARG00000007711	0.23645006418824624	0.21587526533249474	0.19416055349488726	0.10208857145110686	0.9396733464482177	0.6138917629788083	-0.024559625619673953	0.4655819628035936	0.6916244081626377	-0.02901865073311467
ENSDARG00000007720	1.5882812880118404	1.4448252156463544	1.5434866280295094	1.6129469127069103	1.3966816061567076	1.3848646002831364	1.8935290412107186	1.282255503528607	1.5072800750824378	1.9966734580500187
ENSDARG00000007722	0.004501856499932609	-0.08077559030858975	0.029060514275787867	0.018691554984305754	-0.11718766920894781	-0.02838728044691189	0.24542674452332547	-0.0799780634718591	-0.03742761152899429	0.19159235652672146
ENSDARG00000007723	-0.09648534348686162	-0.11526075664771766	-0.09616484137728068	-0.141921014473413	-0.060849459293740006	-0.11061234695276757	-0.12244373978080231	-0.05980557171291678	-0.13832944904364466	-0.11040530644020986
ENSDARG00000007727	-0.09238977795608859	0.015725991220428462	-0.1099958012671845	-0.08179532414806034	0.02449998095397141	-0.04543959727877346	-0.13264339821111834	-0.07605217742909764	-0.1147494008125591	-0.08376770735775654
ENSDARG00000007734	0.11429943012494256	0.12528506135812206	0.13655804412042744	0.08968716386681044	0.10929505680495326	0.04238678425220328	0.41661462611894184	0.03395759766377701	0.06511047668950279	0.35799221010610716
ENSDARG00000007737	0.6260640174789383	0.5468838455954184	0.6337108153392447	0.81235942718822	0.8013086377240983	0.4732663004152179	0.843167899934732	0.6633729284346046	0.4619383140316818	0.7957942995280061
ENSDARG00000007744	0.023380564512455664	0.29609224305239473	0.1449823490381469	0.0648178739476021	-0.0282598047033853	0.3714689084037967	0.12817911220472825	-0.003966344244758831	0.38593648469936653	0.1017745408092708
ENSDARG00000007745	1.7317737214712572	2.074000035179928	1.8028163799383157	1.697880418575018	1.4602353530028764	2.494697131360968	1.8189779352608875	1.8514071547365425	2.2065231892413033	1.7736562464360293
ENSDARG00000007751	-0.025338410418308397	-0.01745178082330925	0.0028566127986524737	0.18809684988075884	0.021530078747434494	0.018691554984305754	0.8603393761272965	-0.0512324263009957	-0.027893684071898066	0.9044911751609277
ENSDARG00000007753	1.319103696330865	1.9476923790065082	2.1443522811203994	0.8804942774716074	1.5315061769764162	2.9103707683360787	1.1654996170324226	1.871392056654161	0.9088118510982164	0.28565964921579273
ENSDARG00000007755	0.9753478277740946	0.7527969998217314	0.955435606247664	0.8254755797757718	0.6520286202042851	0.8909699081048912	0.9707129289687042	0.3121421044968063	0.8293393868832231	0.8640548896873739
ENSDARG00000007764	0.04647517780079956	0.009011304412505042	0.03725534472309511	0.050010289238257816	0.020410761061851464	0.026924284094027418	0.24291134791908853	-0.046187156703624846	0.09486775748478343	0.2192610426296729
ENSDARG00000007774	0.541741646442259	0.34764512524754054	0.5506104304471215	0.5659075371736846	0.5768899666875679	0.38197700253898065	0.2544392315653775	0.4079768213127546	0.9832650385342139	0.4125100178298464
ENSDARG00000007786	0.11944287938120368	0.1527798957034065	0.09250877301779636	-0.0008195998062255984	0.1382044788975434	0.7923904261480303	0.05444855037649907	0.11847463488471477	0.40734222915024926	0.27840370584217783
ENSDARG00000007791	1.53235485554792	1.3981250266353302	1.5306309982889825	1.5039850903597682	1.3869985178451758	1.514630099654855	1.186009540462583	1.5349088781847149	1.495763722238673	1.1098740791734236
ENSDARG00000007795	1.9211452031401755	1.1654996170324226	1.7844438393432416	1.7351780467529354	1.479692238656298	1.1117965681666062	1.4765653545631443	1.1928558714702973	0.5997054703624669	1.0882792225675009
ENSDARG00000007804	0.4346208379607066	0.22082339682781252	0.45679797720263504	0.3712702790039675	0.4962010335857703	0.12705561212588914	0.025932494884427077	0.26581635773644763	0.10082260710669734	0.043676151604204266
ENSDARG00000007812	0.13147856875858585	-0.08587790474012783	0.08550905061049574	0.050302265324295846	-0.37218040792525675	0.11429943012494256	0.006968688540017023	-0.21736773320572522	0.004501856499932609	-0.02392665434344579
ENSDARG00000007818	0.2830625301894088	0.2342999310056444	0.3893934306973008	0.5592592165115748	0.5147140259962868	0.12399615567420352	1.0924260610477254	0.3757208535506387	0.5364915860794685	0.738206782165638
