	GSM324905	GSM324904	GSM324903	GSM324906
ENSDARG00000008026	-0.131205642396802	-0.0605899897523256	-0.058906857225000005	-0.055284683628875994
ENSDARG00000008030	0.167506120563372	1.24657472280959	1.52113210009826	-0.133470107694767
ENSDARG00000008032	0.999387352335271	0.0654099797813372	0.529869484762791	0.509683570569186
ENSDARG00000008034	-0.14092524864185998	-0.147766420760756	-0.202564835003779	-0.247427482798837
ENSDARG00000008035	-0.20684355768517398	-0.0141858623694767	0.40220211734011607	0.0863448010337209
ENSDARG00000008049	1.04386534856802	0.7384784502081401	0.8111516807360458	0.7606132504869192
ENSDARG00000008068	1.02200068143488	0.42464342069069805	0.8460439131142441	1.1531052004148301
ENSDARG00000008107	0.11236915627092998	-0.15056107752877898	-0.0432855288476744	0.0183890295637597
ENSDARG00000008119	1.2471316513218	0.661669711658866	0.443452975575291	0.7331498704720931
ENSDARG00000008133	0.244369904890407	0.0895053492718023	0.0225575761722384	0.268890018815698
ENSDARG00000008141	0.0357731606119186	0.0604631585854651	0.0664224211188953	0.357745183698837
ENSDARG00000008142	1.28248784660814	1.48734557045581	1.2249483137127901	1.09603184716996
ENSDARG00000008153	1.34323680251831	0.9445881506308141	1.02849690917907	1.3643540942930201
ENSDARG00000008155	1.29071713459457	1.90950514530494	1.84720108859767	1.52192423450988
ENSDARG00000008165	0.581900830174419	-0.184926961556686	-0.200390029326163	0.667256783806008
ENSDARG00000008170	-0.242916826306105	-0.1492161411125	-0.163849987710465	0.0600367120572674
ENSDARG00000008174	-0.33907214501162797	-0.285191796814826	-0.26754828303023304	-0.28699599996046504
ENSDARG00000008186	-0.12904591144476701	-0.0775539520811047	-0.23412557789127897	-0.274986189356686
ENSDARG00000008188	1.52027680647878	1.3920369839813997	1.5365245587683098	1.6315465659656998
ENSDARG00000008192	-0.106453489603488	-0.18840037919622102	-0.107882528045349	-0.11385721733372099
ENSDARG00000008200	0.10664919654941901	0.309854249440698	0.0594618976888566	0.0845372200348837
ENSDARG00000008218	1.11684531653924	0.837493018868023	0.6925112936540699	1.18826285202587
ENSDARG00000008219	0.0119206796563953	-0.00679707703226744	-0.10351280431424399	-0.0569812869944767
ENSDARG00000008224	0.46311769357863397	0.8032113304029069	1.52356517720029	0.954098812686628
ENSDARG00000008235	-0.0524390416498062	-0.23385691316046497	-0.11446479035465101	-0.0672780298968023
ENSDARG00000008238	-0.0171897653482558	0.533203215660174	0.0490600256255814	0.0196054469459302
ENSDARG00000008239	1.17617386972122	1.27908125068605	1.31788784885785	0.7196075250363371
ENSDARG00000008243	2.62864143252907	2.24066157343643	2.1460386501065902	2.71473235351454
ENSDARG00000008255	0.8476532867531981	0.7161013408313951	0.522854372975291	0.34625274561085306
ENSDARG00000008278	0.14780379993158899	0.0530199181872093	-0.0983363430040698	-0.0104393348502907
ENSDARG00000008305	-0.0364469238895349	-0.0459650234308139	-0.10267601377761601	0.27601792957936
ENSDARG00000008310	0.791491546606686	0.435726359060174	0.652759652307558	0.608931925875
ENSDARG00000008333	0.208632594155523	0.0527403518813954	-0.00855101337165698	0.540789703306783
ENSDARG00000008363	1.5498794059965102	2.5356259935465095	2.44915385597965	1.12006290320581
ENSDARG00000008370	0.778841092271221	0.978175399988372	0.791793336943605	0.8181971768296509
ENSDARG00000008377	0.6165966987776159	0.7212791771822672	0.6580809923037789	0.7803283047122092
ENSDARG00000008383	0.9406065515470929	2.0219686525639498	2.13056776155781	0.8807564822941859
ENSDARG00000008384	-0.0321428827747093	0.5534479870428779	0.297423291201163	0.359080969857752
ENSDARG00000008388	-0.0035989307991279103	1.24768966913634	1.65936218365654	0.136431520468023
ENSDARG00000008395	0.726766834347965	0.472909719211919	0.48998364392674393	0.526976662931686
ENSDARG00000008398	-0.000148467611627907	0.0923656074366279	0.000367617681686046	0.11608018338662801
ENSDARG00000008407	-0.0956335446100775	-0.118384697756395	0.725128353093895	-0.140629826880814
ENSDARG00000008433	0.10680491998740302	-0.0308199503639535	0.132165676323256	0.26406957278023296
ENSDARG00000008434	0.0769432787729651	0.36309445894651204	0.305090868259496	0.529216859849302
ENSDARG00000008447	1.35598023394564	1.09869439103023	0.35985249413614295	0.987332002459302
ENSDARG00000008454	-0.28126997644011603	-0.25403352135407004	-0.30362217433197697	-0.315655348906395
ENSDARG00000008461	0.0205418789311047	-0.0135570746337209	-0.12520884344186	-0.0547141315959302
ENSDARG00000008472	0.24000030591162802	0.71038064920407	0.432441298614341	0.0208098359747093
ENSDARG00000008480	0.0675867949572674	0.0243340958488372	-0.0025838203305232604	0.5202851780264529
ENSDARG00000008487	-0.0590178556947674	-0.00398621173575581	-0.168853092409496	0.143948571111628
ENSDARG00000008491	1.2666247552936	1.0280920738750001	0.66776347656686	0.815741439155232
ENSDARG00000008494	1.5999864615456398	1.89041852989448	2.2766460338342998	1.08012777724002
ENSDARG00000008502	2.2212018451811	1.32824471101744	1.4192946709389498	2.17559286560446
ENSDARG00000008541	-0.228720581137791	-0.184831565919477	-0.0418726510984496	-0.20277659212796498
ENSDARG00000008542	0.0449756558633721	-0.0436374012401163	-0.064602559249031	0.0424431931069767
ENSDARG00000008548	-0.22760195963575602	0.430430117679651	0.09893257112577519	-0.19324685507412803
ENSDARG00000008551	1.21486184873953	0.33226185828197696	0.8102253346796509	0.68694076624564
ENSDARG00000008560	-0.0738858957421512	-0.0823858211145349	0.469770197711192	0.588520099876744
ENSDARG00000008573	0.0243340958488372	-0.0362084829264535	0.269071162721221	-0.15646948253498097
ENSDARG00000008575	-0.3834359684569771	-0.248764887361628	-0.305423620804651	-0.156958239690116
ENSDARG00000008592	0.377027773875	-0.0299759873302326	0.287623755448837	0.11874229954031
ENSDARG00000008637	0.23515053631657	-0.0879493072563954	-0.0119400191453488	0.20777988906540698
ENSDARG00000008639	0.490192135366085	0.8965780661354649	-0.201038836331395	0.919593245684302
ENSDARG00000008660	0.756896176890116	1.2070440310686001	1.0264596754401198	0.510542935736046
ENSDARG00000008662	0.0180023959627907	-0.11446479035465101	-0.101552786159012	0.027433152643313998
ENSDARG00000008678	1.8297574162494201	1.81258789094477	1.6053236944020302	1.66135461626337
ENSDARG00000008697	0.07136343656637599	0.23791887431472897	0.21546859203720897	0.36763194910126
ENSDARG00000008703	1.42414776235145	0.950054695190116	1.3029131324564	1.4593998416180198
ENSDARG00000008706	1.12936787396599	0.8619490981578491	0.9351627950244191	1.1952797953907
ENSDARG00000008720	-0.24655037983662803	-0.195241103393314	-0.141316174141279	-0.266608466409593
ENSDARG00000008732	-0.0900680604895349	-0.12540257814970898	-0.175181240700581	-0.18736866839127897
ENSDARG00000008735	0.772177631267733	0.789411669719186	0.9526367952718019	0.6880145777691861
ENSDARG00000008740	0.33245369888139503	0.251550864689244	0.191242896984302	0.258425220635029
ENSDARG00000008748	1.6622786692404101	1.14166398746056	1.53409080920756	1.8066115445645299
ENSDARG00000008772	-0.186340882883721	-0.115280208976163	-0.24277229534593	-0.100918589946512
ENSDARG00000008784	0.8044506099968021	0.588754765863953	0.505363166564826	0.746093809734884
ENSDARG00000008785	1.89041852989448	1.81139276950446	1.3611871488630802	1.61550820262122
ENSDARG00000008788	0.513320752299419	0.285963912762209	0.10020861468139501	0.256829469013953
ENSDARG00000008796	0.0630531425052326	-0.11072187152054301	-0.0992645929927326	0.0871055502156977
ENSDARG00000008803	1.3288761298549399	1.61177732048517	1.2329167541303798	1.73448446952703
ENSDARG00000008805	0.922745599415698	0.407734605561628	0.269770764530378	0.13962345395203501
ENSDARG00000008807	0.41982983101724797	-0.0846433739258721	-0.180800143894767	-0.11927729832151199
ENSDARG00000008808	1.4269696697575602	1.7006543543709298	1.03012407213663	1.41995990586977
ENSDARG00000008811	1.7006543543709298	0.431229600305233	1.1731928196282	1.8548390764223799
ENSDARG00000008816	0.7686872011569771	1.06194543189109	1.35989051380174	1.08358315650262
ENSDARG00000008818	0.24191997860465103	-0.0672780298968023	-0.0422252766441861	-0.1141613067375
ENSDARG00000008829	-0.0710207099912791	-0.124615812165116	-0.160305927896221	-0.0270721133758721
ENSDARG00000008835	0.0648126637090116	0.0961462778383721	-0.024513943297093	0.0590371683085853
ENSDARG00000008840	0.5252517705814921	0.24086833903633698	0.218191674502035	0.542604437396802
ENSDARG00000008859	0.126749588194767	0.529216859849302	0.232025507816279	-0.160111003732849
ENSDARG00000008867	2.78509069347965	2.65861169254942	2.70639542369767	2.7665605864302303
ENSDARG00000008884	0.264778771647868	0.0886163057790698	0.0392162254031977	0.8240022342875971
ENSDARG00000008886	-0.243641626663372	-0.30970605394883693	-0.29728459873314	-0.164240951432267
ENSDARG00000008904	0.839696364609302	0.37741348902500005	0.5751938908741279	0.9911687799877908
ENSDARG00000008906	-0.26511464402732604	-0.242916826306105	-0.334607247503488	-0.198052171553876
ENSDARG00000008920	0.414250135597141	0.67601697678343	0.460035220649709	0.501507009981395
ENSDARG00000008936	2.88719226067442	2.4150508437092997	2.62864143252907	2.62494078223256
ENSDARG00000008947	0.0796111657523256	0.3034339153125	-0.192021052971512	-0.17908126265494198
ENSDARG00000008953	-0.153310540204651	-0.15568567621404997	-0.22772302567907002	-0.14414784458255803
ENSDARG00000008969	-0.00565857562655039	-0.101859971629651	-0.12115501720096901	-0.0126821117044574
ENSDARG00000008979	0.11812336745072698	0.328501446715698	0.277451683976628	0.591346782807267
ENSDARG00000008982	0.529869484762791	0.22647489859738398	0.181890310556686	0.45857627389636607
ENSDARG00000008986	-0.0123081702563953	-0.209066911934302	-0.138086396826163	-0.10278306663982598
ENSDARG00000009001	0.7337194992799421	0.266548212371318	0.472082415138663	0.49698383107281996
ENSDARG00000009018	-0.17427066690407	0.143462680306008	0.381079927798353	-0.14795806921366297
ENSDARG00000009020	-0.17527865889185998	-0.16148349937238402	-0.16551724671657	-0.22747266215697698
ENSDARG00000009023	0.689591823886047	0.305830716110756	0.322000818740891	0.463318475469767
ENSDARG00000009031	0.0508933283883721	-0.11577995156918598	-0.118182109124419	-0.0623642836680233
ENSDARG00000009046	-0.119375636537791	-0.12756543335407	-0.07874713464418599	-0.163067102416715
ENSDARG00000009087	3.90449115540116	3.6752464654476698	3.60111470220349	4.0950888862907
ENSDARG00000009106	1.5866192856124	1.03635017522355	1.7621862605686	1.60263136558256
ENSDARG00000009133	0.189740159568411	0.24295181944287803	0.9827432701622091	0.0836402874799419
ENSDARG00000009134	0.712555670609884	0.7044297987872091	0.80533881860407	0.410098633399128
ENSDARG00000009136	0.0476419036476744	0.7245717677965121	0.515053179617442	0.270848275854942
ENSDARG00000009142	-0.202240468323934	0.0868017775517442	0.186730609242442	-0.20661996546308103
ENSDARG00000009153	0.35985249413614295	-0.0568649694895349	-0.10848792426095	0.259821420844767
ENSDARG00000009160	-0.0252393711226744	0.389973341913081	-0.0416510533122093	0.416443895180814
ENSDARG00000009169	0.0731261057383721	0.287262707756977	0.20777988906540698	-0.15036889598575598
ENSDARG00000009170	0.6824836247816861	0.579815148197384	0.6778266258837211	0.9588413995755809
ENSDARG00000009178	0.18021592471162803	0.410289905861337	0.5094708371075579	0.11112553441366302
ENSDARG00000009208	1.5607048030476698	1.38468698270843	1.09020556122888	1.4556565365232599
ENSDARG00000009209	0.609634495597965	0.22058151035814003	0.26406957278023296	0.5137577344130809
ENSDARG00000009212	2.9688969154941898	2.46381414091802	2.3592370896046497	2.94148920213692
ENSDARG00000009214	1.6642491895738403	1.43831180560727	1.33633345562733	2.06726800251163
ENSDARG00000009250	1.7204957242682202	1.39609046017151	1.7204957242682202	2.40960732330233
ENSDARG00000009252	0.0418841769517442	0.15443940208720902	-0.0875241647755814	0.0671568422476744
ENSDARG00000009253	1.34572824119593	0.6590907512837211	1.37745649542326	1.1726939588744199
ENSDARG00000009266	0.7930088360122091	-0.0601486361764535	0.43284683862674395	-0.0302092292197674
ENSDARG00000009267	0.00114577183100775	-0.161988016356105	-0.0807840373457364	-0.0543703041523256
ENSDARG00000009273	0.175397909922093	0.42922295315930203	0.5248089330761629	0.40950180792558094
ENSDARG00000009285	3.83692989119767	3.69503604438663	3.7787340101133697	3.87363275593023
ENSDARG00000009311	0.0259547476659884	0.265477178095494	0.6494839780601739	0.0507560915811047
ENSDARG00000009313	1.4028167298052299	0.76694461515407	1.03340890483721	1.62966106294506
ENSDARG00000009315	1.0029319270311	0.504939262684012	0.588520099876744	0.672659853892442
ENSDARG00000009336	1.03716786783953	0.269418247796899	0.9413378442965121	1.61084153277297
ENSDARG00000009342	0.0587485664627907	0.0046432337962209295	0.18940741842209302	-0.14570370469331398
ENSDARG00000009346	0.397303970854651	0.38302154000552296	0.254713181383576	0.5200542808247091
ENSDARG00000009350	1.2756509447453501	0.9754877135581399	0.0210726551232558	0.912441658282752
ENSDARG00000009351	0.0741511104796512	-0.0469911830055233	-0.151452721842442	-0.0269499375299419
ENSDARG00000009390	1.70789245647674	1.61737409643256	1.59281392925291	1.8745607286863402
ENSDARG00000009401	-0.175181240700581	-0.0417614005700581	0.0331714730078488	-0.189842646782558
ENSDARG00000009436	0.7566073555206401	0.0627747086159884	0.47081794021482604	0.567112592270058
ENSDARG00000009438	-0.0534691925330426	-0.20617686494825602	-0.183611461948256	-0.141610586942054
ENSDARG00000009466	-0.0560802761313953	-0.267357283113372	-0.11143252090697699	-0.0417614005700581
ENSDARG00000009470	0.326272987660174	0.0659856759924419	0.0260906467273256	0.3520670201688951
ENSDARG00000009473	0.1517615268920055	0.11718649821220901	0.093883619515407	0.34794072030901196
ENSDARG00000009480	0.191079012530426	0.20254019925620198	0.636680490181686	0.6580809923037789
ENSDARG00000009484	0.82062079659186	0.7597431266372091	0.7500478197924421	0.9220148984116279
ENSDARG00000009488	-0.106351142927907	1.04592228419535	1.22653674528081	0.579114473111919
ENSDARG00000009494	-0.21460800483284898	-0.0223251187875	0.23930671826482602	0.49612181518953496
ENSDARG00000009499	0.46894071044186	0.21290133318459303	0.424044571850872	0.29833037867587203
ENSDARG00000009505	1.7141463265904098	2.52912163152326	2.49112860386337	1.42137038718983
ENSDARG00000009525	0.143298682257558	0.7221142026162791	0.588981588209884	0.47414059550436
ENSDARG00000009534	0.586844028926357	1.31012252105523	1.1842102280854698	0.6260960851819771
ENSDARG00000009544	0.565728158127907	3.47125709633721	3.4583029702732597	0.5918198637037789
ENSDARG00000009549	1.34259357192703	0.724300220715988	0.37433629678314	1.1378569280593
ENSDARG00000009553	-0.055284683628875994	-0.261101376929942	-0.00705067013410853	-0.118384697756395
ENSDARG00000009557	0.10525172897005802	0.44753653626831397	0.231497939265698	0.713910550065698
ENSDARG00000009567	-0.30124815061627896	-0.27966435308314	-0.260233072815988	-0.28885263791046506
ENSDARG00000009585	1.1359718047953502	1.0991519082082801	0.78673966386686	1.3047108673904098
ENSDARG00000009594	0.939862931167442	1.16578389642122	1.02317868876948	0.8035315477829459
ENSDARG00000009610	-0.050023554927907006	0.0580156448168605	0.011795609527907	0.226120055206831
ENSDARG00000009612	0.18940741842209302	0.0134979426517442	-0.0038536483732558103	0.198455329590407
ENSDARG00000009629	0.0168062248296512	0.8576811594122091	0.35417822791947706	-0.130418948796512
ENSDARG00000009637	-0.0181676512732558	-0.127961091817442	-0.0957374208973837	0.031936488244186004
ENSDARG00000009640	2.48495705488663	2.08111116541279	2.1676741444558103	2.32167355681395
ENSDARG00000009653	0.340099745785756	0.18038354857500002	0.2354905610625	0.36385769659185996
ENSDARG00000009657	0.684845891730233	0.43837092546211204	0.7237578662029069	0.618296989005523
ENSDARG00000009677	-0.18412128188139498	0.0671568422476744	-0.21958642205503895	-0.23425792496162803
ENSDARG00000009724	0.834972733799128	0.9489767045738371	0.639935243723546	0.7957435675936049
ENSDARG00000009735	0.40694167750465104	0.329262527165698	0.30052574220688	0.585186139340552
ENSDARG00000009740	0.24995776124520303	-0.19784245474564002	0.0462341132358527	0.11375567652383699
ENSDARG00000009743	-0.22648811981511605	-0.298249748217442	-0.32749500639331397	-0.213230462983721
ENSDARG00000009748	0.505572926518023	0.29487809171220897	0.339721953524322	0.193094911987355
ENSDARG00000009753	1.54316872456453	1.454171851875	1.40147185396483	1.4850473057395401
ENSDARG00000009754	1.25437438924797	1.7057977645273301	1.67220267864419	1.06665570587965
ENSDARG00000009771	0.8576811594122091	0.997815764954361	0.8502111122837209	1.1550266532598799
ENSDARG00000009779	2.7106287198507797	3.57100051238953	3.5829826952790698	2.6510359730901203
ENSDARG00000009783	0.18255416294777102	0.0196054469459302	0.10447287568895301	0.23236772292674399
ENSDARG00000009806	0.713094422981395	0.659350758587209	0.0748773251497093	1.14548586377965
ENSDARG00000009823	-0.203428108286047	-0.268118344186628	-0.37291112975784896	0.205084111790988
ENSDARG00000009830	2.59992436588953	2.89234455447679	2.5825037946424403	2.1636816080348797
ENSDARG00000009837	0.40556705308808094	0.167342466694186	-0.0354938527616279	-0.0131799982609496
ENSDARG00000009851	1.12517856419302	0.39054582486429296	0.873803201101163	1.1826640058718
ENSDARG00000009862	0.31523433561773306	0.32423714265000003	0.11718649821220901	0.476847399075872
ENSDARG00000009864	0.142824512855523	-0.0368001931456395	-0.0924826707715116	0.0278365977815891
ENSDARG00000009870	0.339531414320058	0.123147734640698	0.124397795511628	0.42603974821685997
ENSDARG00000009871	1.02360865460988	1.3357303575907	0.9950645394876451	1.40966882745669
ENSDARG00000009881	3.3149997775901197	3.41218783476163	3.3292122822907	3.2218734010988395
ENSDARG00000009922	-0.0659393954180233	-0.18623648435988396	-0.20049924587848802	-0.151161475839535
ENSDARG00000009942	-0.14940552488314002	-0.0533552279525194	0.168163618781977	-0.0751852705520349
ENSDARG00000009950	2.23195142884302	1.65936218365654	1.9597376569595901	2.23410469701163
ENSDARG00000009953	0.166361254440407	0.38167070239139506	0.293054266066279	0.231849472914535
ENSDARG00000009978	0.7794352083052329	1.1796770231718001	1.1912819799157	0.784131612542733
ENSDARG00000010008	-0.183712583432267	0.7577570083866279	0.607730232764535	-0.194506486768605
ENSDARG00000010010	-0.19534839812848798	-0.251659117966279	-0.244512638110465	-0.208060434951744
ENSDARG00000010021	0.14717168778575598	0.0331714730078488	0.09855814475581402	0.312446249665116
ENSDARG00000010029	0.128977898875872	0.0932827041909884	-0.0306977038267442	0.23774548029767398
ENSDARG00000010042	-0.0819601666113372	0.0166718802081395	-0.0745352203125	-0.10431147436511601
ENSDARG00000010047	-0.0375081967703488	0.672659853892442	0.0526001502194767	0.130088985198837
ENSDARG00000010051	0.944226407361628	0.989997985420203	0.7281523844473841	0.8976276311767439
ENSDARG00000010052	1.22170413065174	0.864196796130136	0.700409857498401	0.6872145564197671
ENSDARG00000010070	0.6570662693820739	0.34140286804796505	0.588754765863953	0.492288222553101
ENSDARG00000010078	0.8035315477829459	0.10447287568895301	0.366870872944767	0.648975253485756
ENSDARG00000010085	0.40714638854374996	0.137552195445349	0.285598389992442	0.405767048824419
ENSDARG00000010097	-0.165618668904651	-0.154895032265116	0.674970821984593	-0.197531596421802
ENSDARG00000010113	1.64099618230436	1.40349617207587	0.976249690547093	1.4234184273976698
ENSDARG00000010124	0.13327662315	-0.032985869398062	-0.0701564273476744	0.0190604710223837
ENSDARG00000010132	0.11127488719883699	-0.110822883545349	-0.0656076716505814	0.14492491849912803
ENSDARG00000010137	0.163079154960465	0.427040479687209	0.149726820934302	0.26763539829147304
ENSDARG00000010144	-0.0101872725774225	0.176880096608721	1.0594045422782	0.69038180929186
ENSDARG00000010146	-0.26566691092907	-0.205297725260465	-0.229368740304651	-0.18717620241046498
ENSDARG00000010149	2.46090710731686	1.9249113821299397	2.14218615473314	2.4880264494505804
ENSDARG00000010155	0.761733908917733	1.01084542185058	0.820331821136628	0.677293284851454
ENSDARG00000010160	3.43200115012791	2.8768678326686095	2.93552060553043	3.37804755683721
ENSDARG00000010186	-0.25419606162005803	0.027701040819186	-0.295434297737791	-0.229987534419186
ENSDARG00000010192	-0.15283279825814	-0.21211676520348802	-0.16836287446860498	-0.10838638309186001
ENSDARG00000010194	0.660609636259593	0.6300371807787789	0.601006454785465	0.9010688815906981
ENSDARG00000010207	0.21325229849215102	0.808705242371318	0.39691686559767403	0.11359999621657
ENSDARG00000010238	1.7172951795843	1.07359878535291	1.08098299666415	1.3839925223064
ENSDARG00000010244	4.05595765002907	3.28596521759884	3.12461345440116	3.7710169596686
ENSDARG00000010246	2.2789032779186003	2.22979011680436	2.42612346995058	2.41784867300291
ENSDARG00000010250	-0.121354259611628	-0.142690246321366	-0.25072737729564	-0.29160811795
ENSDARG00000010255	1.1022961362632802	0.7537406375348841	0.7215614208098841	1.11324973366642
ENSDARG00000010266	-0.125995913881977	-0.205080407493605	-0.18261098831279102	-0.129830663787791
ENSDARG00000010267	0.0822893889625	0.0418841769517442	0.153786864935271	0.177728589746802
ENSDARG00000010279	1.94803439515523	2.1776213173002903	1.92921719068081	1.53409080920756
ENSDARG00000010281	0.16520865722848802	0.76289503392093	0.679878377147965	0.920265660826453
ENSDARG00000010301	1.5440113957819799	1.86657476048052	2.2212018451811	1.33883324678256
ENSDARG00000010312	0.28232598695348804	0.155087366637791	0.0360414046656977	0.33766457812093
ENSDARG00000010332	0.14540297698314003	-0.0679417701324612	0.0251520813765504	-0.0305805307674419
ENSDARG00000010347	0.0734207970706395	-0.152536126596512	-0.133369918588954	-0.159410242656105
ENSDARG00000010381	0.7057553129215122	0.875796703030814	0.6874814624375001	0.712290165733721
ENSDARG00000010385	0.227182460212791	0.18122835631976703	0.0636403889405039	0.254366036824128
ENSDARG00000010400	0.17755432350678302	0.5390035733412789	0.442625805751163	-0.11253894573604699
ENSDARG00000010407	0.532323813443605	0.878464279582558	0.67394560217093	0.5932293929985459
ENSDARG00000010408	-0.12756543335407	-0.302607761386047	-0.3152116685875	-0.21539537586046498
ENSDARG00000010411	1.1842102280854698	1.7530965063697699	1.29071713459457	0.928391982269186
ENSDARG00000010420	-0.150177950583915	-0.288330726704651	-0.180191819073837	-0.201583271690698
ENSDARG00000010423	1.01324815843401	2.0620438916511596	1.79227835805349	1.62394941390727
ENSDARG00000010432	0.230275475967151	0.7861576019816859	1.10454388431919	0.362139005770058
ENSDARG00000010434	0.0401977822550388	0.33468435830709303	0.319804420303004	0.607010205480523
ENSDARG00000010437	0.484026083975581	0.0307083555588178	0.15476186005814002	0.0479152085590116
ENSDARG00000010442	0.69591907954843	0.681702446033333	0.6260960851819771	-0.00372926482383721
ENSDARG00000010454	-0.147766420760756	-0.19974843933808104	-0.0972941665512597	-0.18696357467655
ENSDARG00000010472	-0.128154915697965	-0.22476101125814002	-0.194821544802326	0.0422972613468023
ENSDARG00000010477	-0.232298134451744	-0.193355243174419	-0.24802462002064002	0.0174710174488372
ENSDARG00000010481	2.8321183953023303	2.60711326887791	2.44623205160465	2.69004953637791
ENSDARG00000010482	-0.100918589946512	-0.107778011561919	-0.0799232242578488	0.0191926202436047
ENSDARG00000010487	0.965991087723837	0.48595480246337197	0.909694626484884	0.811738239181395
ENSDARG00000010516	4.50895260186628	3.8105070739593	3.7351721756889504	4.42738591615116
ENSDARG00000010519	0.566418095465407	0.776506307831105	0.637193755545349	0.699618592098547
ENSDARG00000010524	-0.0273236613194767	-0.0921649307883721	-0.15539788208720903	-0.0986473816116279
ENSDARG00000010553	1.4001264552875001	1.01802241106076	1.3059061906162799	1.01562495087151
ENSDARG00000010571	0.622403817367442	0.9038185533328491	0.65150983454782	0.532760310354942
ENSDARG00000010572	1.11776887633779	2.2789032779186003	2.36940379199419	1.46012157225698
ENSDARG00000010586	-0.298572841954651	-0.31387556685581397	0.18990946285203503	-0.221247714873256
ENSDARG00000010591	-0.0386928572401163	-0.16992658945910902	-0.07680944998168598	-0.0703789338674419
ENSDARG00000010596	1.28078225361163	1.28896325258372	0.9117541179311051	1.32332852038488
ENSDARG00000010610	-0.19212475892267397	-0.184428990168605	-0.21841318441569801	-0.146794486743217
ENSDARG00000010641	2.2126095404703503	2.5723447753953503	2.76187358297674	1.94803439515523
ENSDARG00000010658	-0.000282126257267441	0.33821983410290696	0.12080537675639501	0.00476956458343023
ENSDARG00000010680	-0.0528983042200581	0.50925867717907	-0.0510601063186047	-0.146293946825581
ENSDARG00000010717	0.116873766287209	-0.0201389195561047	0.214275581058818	0.35168052773546504
ENSDARG00000010721	1.6505032579997099	1.30353153096366	1.4827111118633702	1.46084726171541
ENSDARG00000010727	-0.15154679055251902	-0.0843155628	-0.125504557544186	-0.11517218781395301
ENSDARG00000010729	0.38437617657994205	0.42424055001133704	0.482105009035271	0.18072392680726698
ENSDARG00000010738	0.234102549521221	-0.107465135180523	-0.0320218595587209	0.23062907358953502
ENSDARG00000010745	1.63533261701221	1.2383489047912801	0.995858484148837	1.8535801138078503
ENSDARG00000010764	-0.0805704265520349	-0.154695245019767	-0.124417822193023	-0.167965643871996
ENSDARG00000010767	-0.0717954518189922	-0.20028520819011603	-0.175476640356492	-0.19836828200280998
ENSDARG00000010770	0.601480427467926	0.016139054096657002	0.0350940031864729	0.339159163298643
ENSDARG00000010784	0.41764189312209293	0.9954637901601741	0.875474138331105	0.21785601719593
ENSDARG00000010785	-0.0538074306463663	0.731211585897965	1.14881771358227	0.29961536935348804
ENSDARG00000010789	-0.0243904879877907	0.362712086681105	0.22246747535407	0.0860396786981589
ENSDARG00000010791	0.5707809747052329	0.0146907198011628	-0.0353679729299419	0.31633632699069797
ENSDARG00000010792	0.594388461961337	0.3722047074465121	0.21392888117529102	0.808404874507558
ENSDARG00000010823	-0.0877384589587209	-0.122932943348547	0.0264997863662791	-0.160599364692829
ENSDARG00000010831	1.33193988347936	0.79359551610407	0.11359999621657	1.00489637248895
ENSDARG00000010873	0.6925112936540699	0.7410014569517439	0.593925218959884	0.7237578662029069
ENSDARG00000010878	0.0339844021901163	-0.21460800483284898	-0.15056107752877898	-0.0347690262148256
ENSDARG00000010905	0.320154239735756	-0.00283551652848837	-0.0350116293325581	0.15885594302587197
ENSDARG00000010946	0.139298415819477	1.10730338173198	0.921321166867442	0.840316806469961
ENSDARG00000010948	-0.142100703293314	-0.263801633916279	-0.19847754591366298	-0.16355877330029098
ENSDARG00000010956	0.719336744930814	0.7739157536990309	0.9110554296436051	0.7597431266372091
ENSDARG00000010957	0.21032299553895303	-0.25244336166657	-0.23572464429127898	-0.14708251914447698
ENSDARG00000010965	2.14405873950581	1.83847472645715	1.3800272613017401	1.9702758689418602
ENSDARG00000010978	-0.235321176168605	0.525458542539244	0.11843694838314	-0.19119244928517398
ENSDARG00000010981	-0.12412331070232598	0.166694284370349	-0.21494427931657	0.172610903397384
ENSDARG00000011000	0.853769979564244	0.8810915500851741	1.29476019667994	1.13504354148895
ENSDARG00000011026	0.444459058059593	0.199993507160174	0.20083871535	0.372577922608721
ENSDARG00000011027	-0.172978872710465	0.000755333466085271	0.00670593676007752	-0.182512076572674
ENSDARG00000011049	0.167342466694186	-0.0832438486156977	0.0617506986662791	0.24243787723662802
ENSDARG00000011055	1.07403551636919	1.20391780614593	1.33883324678256	1.2394517469258701
ENSDARG00000011065	1.01206879862936	0.934803756296512	1.1726939588744199	0.32311328897587205
ENSDARG00000011066	-0.247283123800436	-0.231156912788953	-0.31702348774476696	-0.125699092099419
ENSDARG00000011072	0.319980104075581	0.436353126127616	0.330774189223256	0.487853889859884
ENSDARG00000011076	-0.17716621203120198	-0.152334787374709	-0.273943628843023	-0.14180827045435998
ENSDARG00000011079	0.68827259279593	0.39478013749709295	0.5220004706133721	0.583540337020349
ENSDARG00000011091	-0.0743209057479651	-0.14082536926657	-0.0906938568784884	-0.105122717596221
ENSDARG00000011094	-0.11698124047897301	-0.183611461948256	-0.20617686494825602	0.103393015588372
ENSDARG00000011122	0.498701238117442	1.4028167298052299	2.08839307408198	0.97015841653343
ENSDARG00000011125	2.03853435905233	1.7818329947936002	1.7099237921866297	2.1287410039302297
