Symbols	Gene	SRR1914395	SRR1914394	SRR1914393	SRR1914392
si:ch211-132g1.3	ENSDARG00000089477	1.1683857519701788	1.5223444728518758	0.5086198015870902	0.4769185047020469
zgc:171670	ENSDARG00000089478	-0.19473006962576014	-0.14543998235378738	-0.04537417999142429	-0.006594643903897146
si:dkey-12j5.1	ENSDARG00000089480	0.8697677865300026	0.8442249160331099	1.3737687128270855	1.4147231841034902
tecrl2a	ENSDARG00000089485	0.34353940128741356	0.2867780466543341	0.11911064594126361	0.17528346389234833
cplx3b	ENSDARG00000089486	0.17090850380641653	0.21418570570390053	0.17377975034272336	0.13194638387502616
fam83e	ENSDARG00000089489	0.548835254475016	0.5576972624362403	0.6205623601937718	0.6629696733933645
NA	ENSDARG00000089490	0.07853960412678036	0.025855412920811352	0.005310002051400975	-0.09058753558227987
NA	ENSDARG00000089502	-0.19473006962576014	-0.13414310097289797	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000089503	0.14945821809398724	0.2048766484734058	0.11177311742266964	0.11464306769702229
bod1l1	ENSDARG00000089505	0.8284736645562722	0.7869196231806135	1.4552270776050966	1.4864142806807905
ugt1b5	ENSDARG00000089507	1.0975675332001957	1.0568401733810089	0.9798727097498123	1.2934501679160482
si:ch73-78o10.1	ENSDARG00000089511	0.43137103001525595	0.3992240472151919	0.5996642809350314	0.6932506884448014
pimr186	ENSDARG00000089513	0.066599495035677	-0.0060814593950330315	0.16933042856167577	0.0715184777295639
NA	ENSDARG00000089515	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
zgc:92594	ENSDARG00000089517	0.09233972824969512	0.20035558851685162	0.25329092146887394	0.2506409331374393
fbln7	ENSDARG00000089519	0.3072045929829894	0.22133918569079733	0.13153669306451984	0.1343350332619044
si:dkeyp-98a7.4	ENSDARG00000089525	-0.19473006962576014	-0.09980068519177708	-0.19810827193828007	-0.04486836824162005
desi1b	ENSDARG00000089529	0.4533224262602261	0.4624080983315051	0.5122715963699841	0.4633062891218061
NA	ENSDARG00000089536	0.20907973641803218	0.26217773558661034	0.20346610636764678	0.13841638638127
rnf166	ENSDARG00000089538	0.42275583532638417	0.5961738577900866	0.28570864727042855	0.22374424670727805
baalcb	ENSDARG00000089549	0.23309104767976457	0.2026192229077603	0.23670855626443754	0.33319939397767745
si:ch211-93n23.7	ENSDARG00000089552	-0.007578512478337428	-0.0505764409830431	-0.039117776478936855	0.004566959792993433
si:dkey-221l4.11	ENSDARG00000089553	0.009149031287714698	0.0683687544405577	-0.19810827193828007	-0.20487679410304563
si:dkey-63j12.4	ENSDARG00000089556	0.46342708518968084	0.550481808309994	0.4879435934937023	0.8262340023233321
LOC100006797	ENSDARG00000089562	0.26289635293774627	0.3879154044998652	0.015559171145159784	-0.06357576639699761
NA	ENSDARG00000089563	0.1819243824966048	0.1526921772973528	0.5345554764981564	0.46629722649601457
si:dkey-91m3.1	ENSDARG00000089564	0.9216261945836466	0.902211786034321	0.5453824629168242	0.5919523728966176
si:ch211-103b1.2	ENSDARG00000089567	-0.19473006962576014	-0.14126908545407435	4.0349585297617247e-4	-0.08431363192642782
pstpip2	ENSDARG00000089569	-0.05673121731363004	0.08150617505707261	0.10375169781737739	0.0981068344122157
ccdc169	ENSDARG00000089570	0.05724564902555046	0.03302725332720932	0.19134650073077872	0.24137484733223888
tfpt	ENSDARG00000089572	0.9296382390597735	0.9160251704578137	0.8181725685908595	1.14977961718453
xrra1	ENSDARG00000089578	0.391136808570872	0.22692907361782277	0.04740251352091911	0.301883259717229
nhlrc2	ENSDARG00000089581	1.1621243658830616	1.0390329062270856	1.2451419648221262	1.1502091397824317
si:dkey-233e3.2	ENSDARG00000089582	0.36639411330217425	0.26782240919712264	0.0959697159486728	0.04362532942985095
ncam3	ENSDARG00000089586	0.2846547817302547	0.27442524875978247	0.3284683115436845	0.23031579449237183
NA	ENSDARG00000089593	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
si:cabz01054396.2	ENSDARG00000089598	0.2041028662590819	0.27457814960079585	0.415300066096052	0.37676693962176294
NA	ENSDARG00000089602	0.07884936102891613	0.002650089927656001	0.12977336801378625	0.1731523209683139
LOC101884037	ENSDARG00000089607	-0.08663634213558874	-0.07320383076574535	-0.08205030881715729	-0.07686753909202731
coro7	ENSDARG00000089616	0.40746155809451085	0.5166925846621252	0.6240122310132308	0.5748888512710273
rpph1	ENSDARG00000089617	1.4932605190151527	0.17004032382326079	0.05618052926225686	-0.05033510334797023
NA	ENSDARG00000089622	0.14778377072569326	0.12890372945538006	0.13060322491703938	0.14368537341341772
ptges3b	ENSDARG00000089626	2.835888638415819	2.6250013744177094	3.290113430971546	3.2323510291109363
si:ch211-160d20.5	ENSDARG00000089627	0.11938566084074029	-0.03846830500677274	-0.029934173172562688	-0.008592438765419947
mir2188	ENSDARG00000089634	-0.19473006962576014	-0.13815954904570504	-0.19810827193828007	-0.20487679410304563
LOC100002141	ENSDARG00000089636	-0.19473006962576014	-0.06719852148640894	-0.05939350093535588	-0.057197054754327833
rnaseh2c	ENSDARG00000089637	0.8145425937118276	0.7589806537496706	1.1209623553332384	1.3444450401399417
si:dkey-117n7.5	ENSDARG00000089640	0.07365216104969666	0.15095790382537663	0.45583738507336263	0.5307491417052626
ppm1lb	ENSDARG00000089641	0.3719028938418655	0.35327374320193866	0.3969868010650071	0.23770452276221693
mcama	ENSDARG00000089643	1.820290519152804	2.2334115258057547	1.201282820941524	1.1175068748878934
si:ch1073-406l10.2	ENSDARG00000089645	1.4331726895208767	1.5106777473720872	0.4946854026159024	0.6639280034464455
ctdspl3	ENSDARG00000089646	1.0145254695573027	1.195294949704096	0.7127593598213844	0.9376882426653481
NA	ENSDARG00000089649	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
LOC100538089	ENSDARG00000089661	-0.05758978765210454	0.0037448792986513775	-0.07026937179677278	-0.0654924900423968
lsm3	ENSDARG00000089663	1.1515665492513836	1.2799864323601704	1.2793254891952213	1.9477453679274883
si:zfos-2330d3.3	ENSDARG00000089667	0.20840520107810978	0.1315814602003901	0.15598527490715908	0.24222690776156905
btf3l4	ENSDARG00000089681	2.3038592029951976	1.8998796201335093	2.022165275312071	2.2787522568831338
NA	ENSDARG00000089689	-0.10401543890568275	-0.051603814036090434	-0.09257041088285463	-0.003929990499773229
ism2a	ENSDARG00000089691	0.687438614816699	0.5983384120805566	0.5537600238384437	0.37212763627243906
nfe2l2b	ENSDARG00000089697	0.3519480771098513	0.4040821742838846	0.2991332948353729	0.34199084266051594
atf7ip2	ENSDARG00000089698	0.8430360411279413	0.6825667245189556	0.9723637610593476	1.0740022694140594
trabd2a	ENSDARG00000089701	0.22019514746092003	0.27510020426102183	0.8480134657940298	0.6606733994768464
abcf3	ENSDARG00000089705	0.5381532665921762	0.6454722119768082	1.1401002280262582	1.1421868058251423
si:ch211-276a23.5	ENSDARG00000089706	0.39423479291464375	0.3094138102968024	0.10941112240034542	0.16704981790720963
NA	ENSDARG00000089709	0.0663878164813688	0.16311375828558716	0.20811002664004302	0.2289270804106162
NA	ENSDARG00000089713	-0.05840870406656827	-0.03468443554611362	-0.04660027174415464	-0.11738082480032204
si:cabz01054394.7	ENSDARG00000089715	0.11428451685704981	0.21709666480862594	0.21876838906978846	0.1917803132833537
qpct	ENSDARG00000089717	0.43816806092456956	0.4338471694399245	0.27226173483995064	0.5202584315829273
LOC100334619	ENSDARG00000089720	0.32390708489306924	0.33649370335128115	0.28165515990559753	0.372183021610199
cyldb	ENSDARG00000089724	0.2087376964552187	0.06372209125443948	0.08440579427391832	-0.01858564016164565
fam161a	ENSDARG00000089742	0.47481606641125035	0.45733842746029196	0.4421971717052452	0.3330950178050362
NA	ENSDARG00000089747	-0.19473006962576014	-0.21578982813716663	-0.1086378949792548	-0.0607123501272972
aqp8b	ENSDARG00000089749	0.3888746658448665	0.5003421942727599	0.8425703702598146	1.0503441385847612
si:dkey-26g8.5	ENSDARG00000089750	1.760355285973179	1.0287379994049903	3.8593976871844116	3.72392272263266
NA	ENSDARG00000089758	-0.19473006962576014	-0.13126901991123077	-0.19810827193828007	-0.1246918460013878
si:ch211-286b5.4	ENSDARG00000089765	-0.029363645517247166	-0.043919823785742024	0.016476687058899722	-0.052005716152010883
nrg3b	ENSDARG00000089766	0.12274101352904959	0.2532392105797577	0.2090301632430382	0.23439801237561098
rnf130	ENSDARG00000089767	0.7588188956545288	0.7915646726175609	0.9400041410608624	0.9380001657049554
hapln1a	ENSDARG00000089769	3.45005950625362	3.559593689966142	3.2220357669797894	3.27341813146477
si:dkey-288a3.2	ENSDARG00000089780	-0.09095644427280199	-0.05749376825848673	-0.09867416938684674	-0.04660027174415464
ciz1a	ENSDARG00000089781	0.7182657440668807	0.5243114431505291	1.1010729392791423	0.8611699932100079
crebzf	ENSDARG00000089787	1.6136709096505437	1.7338097112613498	1.6983639008189824	1.740387740237749
efna5a	ENSDARG00000089790	1.4927927723768815	1.7173243582069622	1.3867339401075194	1.2254196619558633
slc25a32a	ENSDARG00000089791	1.0490170713275595	1.0339503282804727	0.7025778636349137	0.8022638983450421
NA	ENSDARG00000089794	0.19497878889823436	0.17542300265173166	0.37909706262369014	0.31868689807314243
sertad4	ENSDARG00000089795	0.701817338597472	0.709386865842192	0.3587050502397759	0.38201951059905764
si:ch73-41e3.7	ENSDARG00000089799	-0.030876483649307757	-0.06035722333444961	0.027218089609632783	-0.008961082779692488
prr7	ENSDARG00000089800	0.045847057341115174	0.10878603719346308	0.12188412476641652	0.10002026109548214
akap1a	ENSDARG00000089802	-0.19473006962576014	-0.0532265816954644	-3.478097182323145e-4	-0.06484327222574458
pcdh18a	ENSDARG00000089805	1.0289792833738	1.1849628660971354	0.9180837639074158	1.1143707681775223
si:dkey-239j18.3	ENSDARG00000089806	2.8470313397886984	2.5159353118243066	3.6745904351294447	3.6637681684483865
NA	ENSDARG00000089814	0.34755734690384466	0.32449467954115097	0.5279104808968356	0.6436399047671059
si:dkey-9k7.3	ENSDARG00000089821	0.6934010440441247	0.5668594995644327	0.6193089379732339	0.544545571978361
lpar4	ENSDARG00000089824	0.45710513890926674	0.39207877780350525	0.32180465177747464	0.36251086388206877
si:rp71-19m20.1	ENSDARG00000089828	0.9258906996764492	0.7821113223679604	0.8326231466708701	0.8234694337137696
NA	ENSDARG00000089829	-0.019269468887137983	0.129040714360291	-0.023959402943373315	0.1046146145409779
NA	ENSDARG00000089831	0.7650241496496532	0.5988347543280541	0.5632838365235346	0.6480825125099301
asb13b	ENSDARG00000089833	0.16649060927072204	0.2460254291411283	0.23855614345301057	0.2119441130932654
si:dkey-17e16.10	ENSDARG00000089836	1.3146384942514158	1.139417953938401	1.2283789270161602	1.4407937435275082
slc35d2	ENSDARG00000089837	0.32114255431614713	0.3122363506861795	0.32390708489306924	0.35327374320193866
si:dkey-262k9.4	ENSDARG00000089838	0.09819547573726176	0.1562223195543473	0.051493875997879676	-0.0013414995984768138
NA	ENSDARG00000089844	0.42875777850755376	0.5918854545573207	0.5302928975941807	0.6604539834507759
NA	ENSDARG00000089845	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000089848	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000089852	-0.018341465392105256	-0.21578982813716663	0.09531495437567222	0.0169003555589649
si:dkey-22n8.3	ENSDARG00000089853	-4.979443018479314e-4	0.08637323631485531	0.05744960245931156	-0.06568327386211326
cita	ENSDARG00000089856	1.0407420089988002	0.827124295448399	1.2546148197489873	0.9395801414287375
cobll1a	ENSDARG00000089858	0.6239396463604241	0.36793827724396877	0.5396367137942545	0.6125998834257629
atxn7l1	ENSDARG00000089860	0.19014249692631108	0.2126934445006436	0.24121838916798113	0.170376351529074
usp44	ENSDARG00000089861	0.7685496026749559	0.7466138816291574	1.3510324193748422	1.3272735880415931
si:dkey-16j16.4	ENSDARG00000089862	0.1971685084645013	0.1344756379530497	0.1969214049861974	0.16975105584893954
si:ch211-112c15.8	ENSDARG00000089868	-0.19473006962576014	-0.11268523024859735	0.015401690300989274	0.009721319395247013
zgc:172218	ENSDARG00000089869	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	0.05675299216195009
jcada	ENSDARG00000089871	1.0776480614583164	1.2467165359792562	1.094339656148664	1.0647278471047188
socs1b	ENSDARG00000089873	-0.06118478282598805	-0.061799048263131165	-0.10840454717979076	-0.11168745839306121
pcdh2ab8	ENSDARG00000089874	0.39709880708690765	0.765187954612348	0.26740749907748895	0.1745220225541053
si:ch211-226o13.2	ENSDARG00000089875	0.1233756988478446	0.07386630921308915	0.3044619027532931	0.4050522564828411
si:dkeyp-75h12.5	ENSDARG00000089877	1.1642064834026782	1.37600785318089	0.42852470888913075	0.6309312041768295
nedd9	ENSDARG00000089878	0.5717981858384884	0.5075579937391858	0.9773343037585329	0.8838226815874898
soul5l	ENSDARG00000089879	-0.19473006962576014	-0.21578982813716663	-0.04358077348091916	-0.11037240054152234
si:dkey-210j14.3	ENSDARG00000089883	0.15287941602693064	0.4017026535239326	0.13656211193390466	0.039388042041213475
slc16a12b	ENSDARG00000089885	1.0901887772609367	1.1676693780780272	0.7203919116588627	0.8717069664756554
si:dkey-19e4.5	ENSDARG00000089886	1.8076560789302545	1.9435315339407522	1.3587005188923662	1.328900082808255
mmp20a	ENSDARG00000089887	-0.06484327222574458	-0.04469496032758296	-0.11125766622809996	0.02314981181472063
daglb	ENSDARG00000089888	0.7204735541868136	0.7726635932076613	0.9737963506805487	0.8821816460719698
rpz6	ENSDARG00000089889	0.20060148839473751	0.2541005798895341	0.07377961010357142	0.08798511313187503
NA	ENSDARG00000089891	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
cd44b	ENSDARG00000089892	-0.06947589533261275	0.04791601268573922	-0.057297032748639176	-0.017853430367082188
NA	ENSDARG00000089893	1.1682427009777676	1.1983453083684703	1.5068430173516805	1.340989601538796
zmp:0000001289	ENSDARG00000089894	-0.19473006962576014	-0.07426815741842682	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000089901	0.0978880376448113	0.16965548135619554	-0.0028961799897702753	-0.020728328103877643
cmasb	ENSDARG00000089903	0.1762816093963347	0.12232843121834311	0.5623534033422904	0.47011729209167574
adgre5b.3	ENSDARG00000089904	0.4134398668350262	0.3107382466220159	0.5369322557513848	0.5705225575503908
si:ch211-265o23.1	ENSDARG00000089908	1.141636678214197	0.9343617039497916	1.0366190982605583	0.865398263317414
cacna1g	ENSDARG00000089913	0.4362305702897399	0.63007145644559	0.39859041325913236	0.24511753820740548
clint1b	ENSDARG00000089914	0.6809119303529606	0.8167473993502501	0.526060441617153	0.4822124949215393
sh3tc2	ENSDARG00000089917	1.2210926362019492	1.3816867355183275	1.1604489765983432	1.064486987192071
si:ch211-161h7.8	ENSDARG00000089919	0.40557791198898113	0.4516052108018554	0.23860394372005755	0.23826331268770365
mlip	ENSDARG00000089920	0.63793376979318	0.3390730151927711	0.16156439672441417	0.0981511550747388
smim4	ENSDARG00000089921	0.7889748025772161	0.7306184470088187	0.9634804832994013	1.1452341908218142
dsn1	ENSDARG00000089922	0.8717069664756554	0.8467928826441649	0.9476930331948865	1.1188458734698334
aldh2.1	ENSDARG00000089924	1.2137437141452003	1.0934395561174228	1.1699442923204808	1.2006986225588019
iqce	ENSDARG00000089930	0.7585773719703648	0.8007191723463307	0.539441573239873	0.6067191203202972
rasal3	ENSDARG00000089933	0.10397295427253317	0.0297038379886257	0.19353672644168138	0.16979884880703006
NA	ENSDARG00000089934	-0.0834134876120311	-0.12266706518208698	-0.014134626814776702	-0.03795680446376687
selenow2b	ENSDARG00000089936	1.7142911146478501	1.5547383355189934	0.762682644544973	0.7904374858107537
znf1008	ENSDARG00000089940	0.2853465528871186	0.3373007180140108	0.5129621325560877	0.4940724882982038
npy2rl	ENSDARG00000089943	-0.03991994675709513	0.09491933848544337	-0.060490291952055145	-0.20487679410304563
NA	ENSDARG00000089947	0.14564851675313928	0.3641169747928925	0.31058037618202283	0.1662931307618147
NA	ENSDARG00000089951	0.22089758505621523	0.2163170073913393	0.3245485981926044	0.4108088089517722
si:ch211-147k9.8	ENSDARG00000089952	-0.19473006962576014	-0.06903001900737955	-0.19810827193828007	-1.56680568775036e-4
si:ch73-367f21.6	ENSDARG00000089953	0.07000544047412458	0.11122642870600928	0.08449716533766885	0.11816124360503058
si:ch211-189e2.3	ENSDARG00000089954	0.03778191024973658	-0.13199086676229327	0.027528728602009427	0.025005769439452832
si:dkey-88n24.9	ENSDARG00000089958	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.1112870728939963
NA	ENSDARG00000089959	-0.0851927217575784	-0.08006608690570931	0.020684047773515683	0.009263556807950473
si:cabz01007807.1	ENSDARG00000089961	0.288148105475741	0.21980733690168375	0.5238090440654453	0.43337732027066267
si:zfos-1505d6.3	ENSDARG00000089966	-0.19473006962576014	-0.005351277523951679	0.2597575013611416	0.3847643765174904
si:ch211-59o9.10	ENSDARG00000089967	1.358508051581497	1.1000408842229643	1.0254192519156664	1.2194177557758166
NA	ENSDARG00000089974	-0.19473006962576014	-0.12171864497435662	0.07580299342517272	0.0661696088650539
spcs3	ENSDARG00000089976	1.7004746319363335	1.7112802290253164	1.7921211074544663	2.075853615736322
rnf146	ENSDARG00000089981	1.6250286632412374	1.7688816584843545	1.4016851756214888	1.2053490286395667
si:ch73-109i22.2	ENSDARG00000089983	0.045444768321095	0.08324167915902148	0.09727867428560609	0.035092577424951046
or116-2	ENSDARG00000089994	0.11208850816197775	0.09353008522236952	0.022010557013163422	0.009801809417219625
LOC100534669	ENSDARG00000089995	-0.09309516339264726	-0.1281085846551534	-0.07326653614938768	-0.08481556384564785
cln6b	ENSDARG00000090002	0.057204409033000406	0.04845380508479556	0.2463270656184856	0.2590085885906325
NA	ENSDARG00000090013	0.24267768186256905	0.21516682968951917	0.08646045675324752	-0.028939508423941607
NA	ENSDARG00000090015	-0.06286499671115457	0.0033390887898966286	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000090026	0.40023755105432945	0.4103030792411406	0.45775790409493533	0.41314865744804646
NA	ENSDARG00000090033	0.20143829404773575	0.12369287787534994	0.2462276955497302	0.16909641979928258
rtn4r	ENSDARG00000090035	0.19516988577863958	0.5290106087283397	0.15778534113242798	0.3013588846767089
si:dkey-6b12.5	ENSDARG00000090036	0.6229439936734	0.5195602689297587	0.5129005565017607	0.5256845282999962
LOC101884775	ENSDARG00000090038	-0.19473006962576014	0.012318494990832114	-0.05929364322259176	-0.050132532071607006
reck	ENSDARG00000090039	1.0049912695976453	1.0358976969975258	1.7616599096518317	1.444774791535741
NA	ENSDARG00000090041	-0.001631608804085562	0.0916941949788129	0.089257688763398485	0.094478719992807
si:dkey-165a24.9	ENSDARG00000090052	0.6588412599920802	0.5067278719754967	0.3763734500095619	0.3383674145242411
znf318	ENSDARG00000090054	1.9405408721799038	1.9678506779106497	1.929727913915893	1.9097501957882426
NA	ENSDARG00000090061	0.1367502518036045	0.13314211991131825	0.08878574951223173	0.15830943394939154
rac3a	ENSDARG00000090062	0.6814376037361193	1.0041986443233075	0.6354037948557192	0.6727667312177226
fa2h	ENSDARG00000090063	0.9173578011139264	0.8636972226394681	1.215130779325623	0.9467307429343955
tmem179	ENSDARG00000090064	0.2307769025152225	0.46830136278729634	0.062082739318971375	0.06333817361257063
rxfp1	ENSDARG00000090071	0.37178917603433387	0.24050363408196318	0.46228886453257234	0.39995514483991584
krtcap3	ENSDARG00000090072	0.7841514858829675	0.6662126534737576	0.8291042218416198	0.6136982961794285
NA	ENSDARG00000090081	-0.007507734675449344	0.0965816143384597	-0.021533366793861367	-0.043138646806611225
rab11bb	ENSDARG00000090086	0.3776381885368003	0.4886956156193247	0.3409093293204737	0.35377911225127406
NA	ENSDARG00000090097	0.31229011114420324	0.36788244970205947	0.3982436204254447	0.3386388015204464
mir30a	ENSDARG00000090098	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
si:dkeyp-67a8.4	ENSDARG00000090099	0.09536002803083982	0.15713047768822674	0.6139764063277423	0.5786905403150515
slc17a7b	ENSDARG00000090106	0.055771095161586855	0.06107577125592291	0.03642927445710384	-0.04892633245653663
zmp:0000000984	ENSDARG00000090107	0.062082739318971375	0.014104516953303153	0.06824303104745055	0.026604672998245624
si:ch1073-174d20.1	ENSDARG00000090108	0.20614875043498337	0.44184454246591354	0.0642771029703886	0.08776607820054247
znf1136	ENSDARG00000090116	0.5512128758479581	0.46360982839687354	0.41442917649286126	0.5375755922070821
si:dkey-40h17.4	ENSDARG00000090118	-0.06937444589879065	-0.21578982813716663	-0.19810827193828007	-0.11590789599514022
tlr8a	ENSDARG00000090119	0.36323427851433837	0.34407130570333344	0.2006513307011502	0.22927013949163202
si:dkey-248g21.1	ENSDARG00000090120	0.3094138102968024	0.3143806685248236	0.6060205845938644	0.7876898379215322
si:ch211-105f12.2	ENSDARG00000090126	-0.19473006962576014	0.12047738242259824	-0.04517068440726883	-0.20487679410304563
tmem196b	ENSDARG00000090140	-0.19473006962576014	-0.04155434891350853	-0.11344832742096597	-0.05984961699345383
si:dkey-94l16.4	ENSDARG00000090142	0.5875132113826347	0.8013146888147927	0.6021926442717254	0.5236831706008248
tmem240b	ENSDARG00000090145	-0.04910075485866563	0.07562663447883478	-0.028449586416974315	0.05263962357719393
anapc10	ENSDARG00000090152	0.7390237419337664	0.9580629323365298	0.8128289098968359	1.0586871407055585
cyldl	ENSDARG00000090153	0.44184454246591354	0.34326601084360187	0.5518667415249924	0.4385691422091465
pttg1ipa	ENSDARG00000090156	1.0920131253156546	0.9282793575250903	0.7773666235550373	0.7466951789022377
NA	ENSDARG00000090159	-0.08821350236970546	-0.14223057402736186	-0.07382739200161216	-0.0787036174831001
zgc:173709	ENSDARG00000090160	0.7639304266655407	0.5581643687204645	0.925995727994857	0.9913787282130635
si:ch73-362m14.2	ENSDARG00000090164	-0.017923351395794165	-0.05758978765210454	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000090167	-0.0959642379712242	-0.10588327759114538	-0.08534520507761284	-0.20487679410304563
rab11fip4a	ENSDARG00000090170	1.0284943187207398	1.1446768277190384	0.8089502515658439	0.7602038565880709
NA	ENSDARG00000090179	-0.094344493720812	0.03841769238550321	-0.04640270453205973	0.008734362467718623
NA	ENSDARG00000090181	0.23429664616941248	0.3084625331478039	0.38609651694755565	0.5012797979301511
gapvd1	ENSDARG00000090183	0.6542380488493129	0.9739089261620408	1.1608616517879327	0.9466221231705227
si:dkeyp-73b11.8	ENSDARG00000090185	0.5766110060979321	0.6099658608651657	0.07051205706059727	-0.010194408202752156
bcam	ENSDARG00000090190	2.2353307993879117	2.192410399051543	1.7338097112613498	1.485761462058333
si:dkeyp-77c4.1	ENSDARG00000090192	0.11369187792233634	0.04334371603323132	0.3615097283558557	0.4952331094748326
NA	ENSDARG00000090193	-0.19473006962576014	-0.08409519412192575	-0.08977565068094051	-0.20487679410304563
lamtor5	ENSDARG00000090194	0.7942685587667873	0.8028684866236493	0.9991918885622687	1.1723622182770086
mtx3	ENSDARG00000090195	0.5326085947623499	0.5387380047842503	0.5575624294959295	0.6015006940239644
NA	ENSDARG00000090198	-0.19473006962576014	-0.1488674093022474	-0.19810827193828007	-0.06263765566731234
rbm11	ENSDARG00000090202	0.21368897197674047	0.22520336622671744	0.17874859816830665	0.12089568655850261
rheb	ENSDARG00000090213	0.3376669721634945	0.371339414884752	0.2309266827590853	0.3364382579280294
NA	ENSDARG00000090214	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
wdr45	ENSDARG00000090219	0.782798213648248	0.7570781724848086	0.7585773719703648	0.8642539794603279
msl1b	ENSDARG00000090223	1.3260320422348861	1.4903827251993436	1.4294730095322303	1.6392678177957092
gsta.1	ENSDARG00000090228	1.5942412325408482	2.221586796591091	1.9339063468694642	1.6545996904165026
tmem108	ENSDARG00000090230	0.6658394714043901	0.7599552382059817	1.152115982149953	1.0654652468724888
NA	ENSDARG00000090232	0.5868130131183779	0.6803761110902383	0.7292572416515608	0.7804262464083586
bmf1	ENSDARG00000090234	0.06045896167048473	0.15864179688111	0.3187396316356498	0.15675370150394616
zp2.3	ENSDARG00000090237	0.0855488811541898	-0.03440542860499888	0.4196211116455544	0.3669485816815995
zgc:113223	ENSDARG00000090253	0.4330715194577415	0.3201493238895103	0.20878483612434992	0.30914733120513993
phlpp2	ENSDARG00000090255	0.07780837222337936	0.20326421018609614	0.09392163658055941	0.007933282616420022
LOC103908930	ENSDARG00000090267	-0.04009325800300266	-0.021676703200053833	-0.10663929423145474	-0.11309676204800165
krtt1c19e	ENSDARG00000090268	3.7938180703671924	3.8996823759938213	1.1034102359772846	1.4884226457604641
LOC103910452	ENSDARG00000090277	-0.01615984967167653	-5.355795194868545e-4	-0.10884854698460733	-0.03864145056955311
serpina1	ENSDARG00000090286	3.4155978347082008	3.590561708321278	3.367939143334037	3.4519445046976895
ralyl	ENSDARG00000090292	0.0027648622105783983	0.09648956153287835	-0.016449644624801352	0.06296107645475392
ldlrad2	ENSDARG00000090297	0.36535616629169604	0.31132122152811564	1.0975675332001957	1.0529040518260993
usp48	ENSDARG00000090301	1.226024282561343	1.364473869839118	1.3417357725305326	1.382265191482638
LOC100535385	ENSDARG00000090304	0.3654103962947139	0.4649844868686035	0.464560772627111	0.41807052798763367
ubxn1	ENSDARG00000090309	1.5667421332790534	1.5237528465180266	1.6467094532118387	1.758411504053902
NA	ENSDARG00000090310	-0.19473006962576014	-0.08703220818631902	-0.19810827193828007	-0.07224516185260504
NA	ENSDARG00000090319	-0.10238503062801442	-0.11836977378368892	0.07461165759926082	-0.050200174355455346
mapk8ip1b	ENSDARG00000090326	0.11064346086967515	0.14174726573211122	0.1944912778071921	0.10770792360262699
pprc1	ENSDARG00000090337	0.9828358109651052	0.8170207158243257	2.210961075343666	1.728135920950037
fam20cb	ENSDARG00000090338	0.8026136474405625	0.8905191479306017	0.42217207398187806	0.3659580000114283
si:dkey-27o4.1	ENSDARG00000090340	0.65029731298050375	0.5276482937050229	0.44380513701865454	0.5792250039463887
il19l	ENSDARG00000090344	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.08848371276228766
NA	ENSDARG00000090345	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
zmp:0000000991	ENSDARG00000090346	0.5039122093134327	0.4972870098165632	0.40046195089230413	0.1903811486274387
mir222	ENSDARG00000090347	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
pcdh2ab5	ENSDARG00000090348	0.038984973370780204	0.32390708489306924	0.0250838200593336	-0.03376222451292604
NA	ENSDARG00000090352	1.5278917155140062	0.7698044418563023	1.0743805338976955	1.3683139766905745
NA	ENSDARG00000090355	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
NA	ENSDARG00000090366	0.06258706585672735	0.06132219152726515	0.4351658251789384	0.4300884086796879
NA	ENSDARG00000090367	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
mir132-2	ENSDARG00000090368	-0.1083751200191316	-0.11885877880432322	-0.06787084639923643	-0.0850358737357147
zgc:86896	ENSDARG00000090369	3.062247555586805	3.3007313213851357	1.8568327504849784	2.333565220997555
si:dkey-46i9.6	ENSDARG00000090371	0.6508709105820152	0.545516029341882	0.4206676669342566	0.5583660115379702
taar14e	ENSDARG00000090372	-0.19473006962576014	-0.21578982813716663	-0.19810827193828007	-0.20487679410304563
