Gene	GSM1831680	GSM1831675	GSM1831681	GSM1831683	GSM1831677	GSM1831676	GSM1831682	GSM1831679	GSM1831678	GSM1831684
ENSDARG00000012369	0.6393986848958461	0.3771676393809867	0.5672308775615502	0.979430702237162	0.6729038845416907	0.5030417336569533	2.02201739477784	0.44704801201134814	0.9905059710305846	2.0811717490652035
ENSDARG00000012378	0.5168008899336416	0.4697327312882271	0.6351500366976354	0.5499156046788803	0.5656192480611649	0.6184918446543549	0.3133701349860551	0.6346493140288513	0.3317430140536641	0.4734909602155219
ENSDARG00000012381	0.16267045305337546	0.5332764663343907	0.3298606481886895	1.0423223777504318	0.10851831608251596	0.13518071865493367	0.3010309800068278	0.3255562806058859	0.16250436447980365	0.37390707239295984
ENSDARG00000012387	0.3006609598413153	0.3818341367039802	0.3023057169391222	0.17900195898384302	0.3675705881402195	0.4071745944581658	0.1491330268231394	0.4505180764229666	0.24923468741012694	0.11098465162723613
ENSDARG00000012388	2.6002466252510152	2.5197848872821647	2.2148736436578216	1.9657675116872442	2.0673325535833813	2.3492219185718404	2.0203449638199698	2.4759540021667608	1.3018289809111379	2.336626450187536
ENSDARG00000012389	0.1735253417651468	0.023880233677726525	0.2086522897550488	0.2184096237504329	0.2098419567537993	0.15173215510732815	0.3380956771102139	0.10882258141748427	0.3139204084676874	0.18753589011511806
ENSDARG00000012395	2.7194345056982097	1.8746791269304648	3.2668797260761693	3.238409786716669	3.2096687675476048	1.815204437763993	2.539134737902483	2.678301534679749	2.285821320398152	2.57945201967109
ENSDARG00000012399	0.7052145955764579	0.9018298127103308	0.6491953842106175	0.5386356097121568	0.18167316189276755	1.1248329727772652	0.7169193963381425	0.3706037732136948	1.0872274119275815	0.6793340439532608
ENSDARG00000012405	0.3353036218420852	1.2368101767416797	0.3465256562313909	0.32089065148470874	0.2286368143283327	0.6381458122501448	0.5959746974567232	1.5508687909925003	0.982088430493364	0.09146331016214652
ENSDARG00000012407	0.6693052559800919	0.8176265813548761	0.7303975522766878	0.7004109280653487	0.9302825852302371	0.8725468719858632	1.067203733450086	0.9107925295582796	0.7390582620854009	0.8429325774347947
ENSDARG00000012422	-0.19689706383467945	-0.12948328701904185	-0.2232142384226777	-0.2443992930588575	-0.2148860420718409	-0.17583175571282925	-0.2191667528343911	-0.11043372703087133	-0.11537485206578188	-0.2968675173115984
ENSDARG00000012432	0.5107825023949791	0.3783352924758605	0.4759868417305252	0.5720807262579345	0.8293031986586837	0.5485590796791194	0.9235095918609336	0.8185330408889202	0.6233395694209467	0.9327563309405668
ENSDARG00000012450	1.2229318654720152	1.2319743081783037	1.3401955202458156	1.1767833302163877	1.5694086484974012	1.7509708241765756	1.0979225171376212	1.4805196183646856	1.1225339501797456	0.923176552339008
ENSDARG00000012458	0.9901090695053382	1.2588704066889804	1.159580809973456	1.1979044853693983	1.3108330370940573	1.3054098103502612	1.068509953338142	1.3901217510542407	1.3119917917022488	1.1097144311588298
ENSDARG00000012467	-0.1132559924327754	-0.0762907049457588	-0.1459830054177727	0.004621744540392379	-0.13252987369417193	0.06557291591142539	0.4251070847954416	0.007332690682054221	0.032278451474899036	0.3495128994795156
ENSDARG00000012468	0.04642471700389498	-0.16571875960703994	-0.14044186414887502	0.0052586421529140035	0.004621744540392379	0.15335749900317386	-0.08207964258684347	-0.08261252043883435	0.22674398433467946	0.08772052117137899
ENSDARG00000012485	0.3645401214250825	0.1510814056900366	0.24923468741012694	0.6396527986306985	0.15059487253779547	0.2717925529515293	1.562539613230525	0.22357973944248954	0.5667668208589153	1.4313423747016714
ENSDARG00000012495	0.2825982245730909	0.2626855672412006	0.39189855675331786	0.470356076067513	0.4460218296085784	0.28916580082140725	1.1974091349330631	0.1502755532334103	0.44725344816589774	0.9359691476076184
ENSDARG00000012504	-0.20814134930432784	-0.20558787704558631	-0.1786223252123486	-0.2031866011852276	-0.1505291284171958	-0.1924461118065971	-0.18325526164166225	-0.1954514398141956	-0.19814911262521664	-0.20167742877957354
ENSDARG00000012513	1.7555798996993652	1.9946537910952116	1.945192912013851	1.7227785996318543	2.2812586103000605	2.5556922215983846	1.6713424222916873	2.0604274476341593	2.857125923098674	1.4412958786491652
ENSDARG00000012519	0.3953646492637041	0.5194471817143677	0.3876140172100397	0.36472586255049066	0.5790211703130407	0.3785307428225621	0.2214944288903632	0.5265866972588004	0.3936214034619161	0.15581920283843045
ENSDARG00000012539	-0.2241965443958452	-0.2550410365672245	-0.2328464057449515	-0.06965428903635325	-0.21217531520715527	-0.21650115266272385	-0.14317040184246993	-0.17924368192325446	-0.2501429666520481	0.09042745206520483
ENSDARG00000012553	1.647775901352566	1.374299936464512	1.639238469189269	1.6683378165262546	1.630759351851702	1.3697508446618578	1.360002933744373	1.6288456744339277	1.51158832031448	1.4015852652911172
ENSDARG00000012555	-0.05425020232068672	-0.21477451442267725	0.07592135106001151	0.01929192073571844	-0.10619171753000564	-0.2624006794754763	-0.1547424857553373	-0.07413956814800927	-0.09466724190248137	-0.08550211271494504
ENSDARG00000012572	0.44376520983727613	0.3089265259328908	0.3989168619714371	0.4570682178078475	0.2184096237504329	0.33343251733410306	0.8705266350190423	0.21925880763473748	0.6560244283366998	0.8811676748335264
ENSDARG00000012577	0.39323545208261207	0.4271105169054625	0.2674934229367193	0.34988496915724265	0.11438321165839585	0.5339626620623193	0.5118405061335821	0.11004886767724584	0.5105675396797458	0.3981179284264276
ENSDARG00000012588	0.3176052721427205	0.2345612388762265	0.291894697321408	0.2387244423424699	-0.010180465163781491	0.33716021150490444	0.31503743786208915	0.043061711429890334	0.2886242553594922	0.3668132117841885
ENSDARG00000012591	1.5992628870207732	1.3060213320253895	1.5147875289474877	1.521276203427003	1.2902544859950942	1.3573787808508353	1.3427094721433916	1.1928914292764	1.2717919607189838	1.3671297834366236
ENSDARG00000012593	0.026425377967974586	0.2416941455089437	0.02360706232544721	-0.029411357739469155	0.19625778140075031	0.055053239893537234	-0.022039436830207718	0.5562734663205422	0.458097578553376	-0.11807547556664748
ENSDARG00000012609	-0.19524516415522208	-0.07272709226283904	-0.19203276480496256	-0.10190972819561442	0.3050621334925951	0.4206963060362557	-0.16571875960703994	2.153799682890944	-0.1620979860132237	0.09131059616214647
ENSDARG00000012625	0.5950182661595497	0.6560244283366998	0.7163875146393537	0.4609955004230627	0.583901393676283	0.6270292703392	0.8108779414911531	1.0948239894472005	0.2594803940600112	0.8093634888825726
ENSDARG00000012627	0.7382229893606476	0.7301166777212925	0.8738775300888647	0.6803893660669352	0.7523321216581083	0.7466701979942305	0.9090871599094044	0.6964386544503747	0.8176265813548761	0.7390582620854009
ENSDARG00000012642	-0.07844207992585109	0.06803527503115983	-0.0889974654865359	-0.07962016218782456	0.07976844311482988	0.01610497800173108	-0.11598026087074405	0.06120901237334104	-0.03504912600086557	-0.1001419715652049
ENSDARG00000012656	1.1798007210072112	0.4882793523704565	1.108782162678448	0.9786740735503452	1.3464890985473166	0.6919784259682626	0.7557591162648595	0.9660930653115986	0.9702589233915174	0.6057498780842466
ENSDARG00000012667	0.2791431304550881	0.6639119714686963	0.33790896080669297	0.011757435190998285	0.7864727148115975	0.38608700969138304	0.04981304105856897	0.8531918204607614	0.3483952377936144	0.2531220753886324
ENSDARG00000012671	-0.1701137657856319	-0.001185444274668207	-0.12909963621032894	-0.12330161337680336	0.06470391411656083	-0.07097358871590696	-0.10149650777495683	-0.02046624907241773	0.08425059724523956	-0.16904336958607372
ENSDARG00000012672	1.3861600805727068	0.9675964047272084	1.3339422801177157	1.2729214260738604	1.2050886548886324	1.0125746851207431	1.3119917917022488	1.046874844047318	0.8173159001471453	1.2594069376084265
ENSDARG00000012674	0.3021140828149169	0.4505180764229666	0.4289041025931897	0.4551991398971918	0.5510679043252544	0.2847916494229661	0.5099230714860552	0.4548089966947495	0.4049917166710905	0.7076598215701105
ENSDARG00000012682	1.8127136611511805	2.2563198861079083	2.2191962009624953	1.9598114483615152	2.596796335377953	2.5659708497230214	2.088444909775532	2.4882195669792293	2.4522114012752487	2.0902792793133305
ENSDARG00000012684	0.4519505848945958	1.0569701167651475	0.2798674583129446	0.3670036440609733	0.7572150449486446	0.7990792608384298	0.34576979191613777	0.8649208439671092	0.5921935807120602	0.3634041259826892
ENSDARG00000012688	1.1138377349498	1.7259696056295415	1.155669723046741	1.2197376463773812	1.3167902560592406	1.7947389409232597	1.1083214961702257	1.3794906826745523	1.6934623531171358	1.099739748792844
ENSDARG00000012694	-0.08496378114397006	-0.17782608452356194	-0.08133449016820522	0.034869919381900365	0.29662822420773205	0.04265171109944218	-0.0622156642099443	0.5778711300302942	-0.05696014585285625	0.039419940022311896
ENSDARG00000012718	-0.025438465300923276	-0.0760711990934795	-0.016648095083092902	0.015439509674697044	0.011494769188401636	-0.11386657298759364	0.4816686889648009	-0.10699579356174248	-0.011544761344200806	0.44746668202596657
ENSDARG00000012723	0.04265171109944218	0.18837757128476612	0.006169208847085978	-0.011297287742931313	0.3353036218420852	0.3336114629642247	0.001397295095787656	0.29334731201904185	0.18518696314320066	-0.03683806796249278
ENSDARG00000012747	1.0930369906058874	0.953832899709749	1.1006287204486418	1.0415001213352568	0.8728840614013281	1.1337663933881514	0.9461193686820536	0.7158405755539539	1.0323223583421797	1.000689573555684
ENSDARG00000012763	0.24764382728043854	0.3069298843165037	0.3061843538805534	0.2541800318416041	0.500436187352568	0.4636865892029239	0.05108453846682058	0.4006672772706292	0.10496229552250444	-0.0034707801898442143
ENSDARG00000012776	0.9338430683935394	1.1384684912908258	0.8633007006139644	0.9107925295582796	1.104227834877283	0.8350215758364105	0.33549089563704537	1.2197376463773812	0.5261653508984414	0.5105675396797458
ENSDARG00000012777	1.7184956501350257	1.756742336642817	1.3782133717339895	1.3119917917022488	1.6401827827587978	1.6045588138825748	1.08111453327313	1.6439983416416653	1.60820698965176	1.142737862150606
ENSDARG00000012788	-0.24067914941229102	-0.04734654429601861	-0.14928519446826286	-0.1990991206448358	-0.06000949941200229	0.0052586421529140035	-0.16239083551990746	0.13981035320455878	-0.14385652972186946	-0.15514504087651462
ENSDARG00000012796	0.002826913167916891	-0.16542188524495108	-0.0997303566705134	0.029412389557703488	-0.2509099148488174	-0.15523728153433322	0.18787592327351446	-0.15797874943566045	-0.07250229074379692	0.2915335871589723
ENSDARG00000012818	0.6238270330447211	0.7960716097919811	0.6134079572175413	0.6187284650469322	0.4651305232103288	0.600002121391229	0.4711958726289674	0.458097578553376	0.734582138670225	0.679602668875938
ENSDARG00000012824	-0.146478045309002	-0.02470359314050782	-0.06954509712925573	-0.22177906199480701	-0.16522697280188492	-0.08592092985429896	-0.21048938918801652	-0.21963354607703406	-0.13732909691229087	-0.21742608469821104
ENSDARG00000012827	0.2811398414137334	0.10355604061454132	0.1720562419143106	0.3081942909492214	0.3762239193029435	0.1897069465626082	0.520531175829486	0.2726788005761686	0.2520749329935565	0.4626519173655518
ENSDARG00000012840	0.010983916308905538	0.13709687201961934	0.2399340767562028	0.2361268519117144	0.4878432777508661	0.21652754020225012	0.2190898599249855	0.2888079711475765	0.2935288573873825	0.1540052090631851
ENSDARG00000012848	0.4537985691916711	0.4488856991347367	0.4085495578499702	0.4509324661043465	0.507764319188459	0.3652830194613391	0.3731222348035204	0.44274156216575306	0.4154925871811883	0.4791398445328916
ENSDARG00000012860	-0.09026702566935946	-0.21015410427697606	-0.15239154205683753	0.01835103226687821	-0.06954509712925573	-0.18094464988844025	0.7689993972389886	-0.15131845540969427	-0.04236277938218887	0.5297048394529716
ENSDARG00000012866	0.9341851419065206	1.4091203499463334	1.0061897083991165	0.9164702919503744	0.586063064421236	1.4173039667653389	0.9672248887492776	1.2092272125421248	1.2155003031113654	0.8908778539613391
ENSDARG00000012871	0.6757494887684177	0.5058105777314856	0.6550314899440286	0.5912659364099824	0.9454035017973162	0.9545612118375658	0.6682624170819381	0.7506349420005757	0.5985726550225042	0.5697690390983841
ENSDARG00000012874	0.6158092362478376	0.4421202309094059	0.3487772226128105	0.4281023671697437	0.7301166777212925	0.6138829324469129	0.2816880813675708	0.7930414766364691	0.5281457000435665	0.09176431930698196
ENSDARG00000012881	2.6038363074091206	3.133119645135591	2.4234141517772616	2.9478156315278405	2.5293471539988404	2.9698201159261455	2.3000723361165605	3.1062120823946877	3.1128893595672227	2.6705500838805567
ENSDARG00000012892	0.3822253704968264	0.6474305279884583	0.4801958184688406	0.42769967745470255	0.43440005921985053	0.7835880371987879	0.4346035794803801	0.4107092134740328	0.7387691709809568	0.6050348580248112
ENSDARG00000012896	-0.12850483900173099	0.011361892896999378	-0.015787609454414295	-0.09309757810905944	-0.04956585068859396	-0.14539520860242364	-0.09756675833131363	0.06527194159838429	-0.08592092985429896	-0.1861652591454128
ENSDARG00000012899	0.7004109280653487	0.27536490413531456	0.6093447196624351	0.6840583872596644	0.4305174390409695	0.438879988013272	1.3156045425233696	0.3783352924758605	0.3061843538805534	1.0930369906058874
ENSDARG00000012903	-0.17089747096662794	-0.21139104188228505	-0.2026465257588576	-0.17473957743219856	0.19439848503058285	-0.07216729970494329	-0.2616754732870741	-0.2695550015251004	-0.22628157522331216	-0.27463414330265434
ENSDARG00000012914	0.4972015803929596	0.6255589319072896	0.4895515677939994	0.3731222348035204	0.7560578622195602	0.7012087064655703	0.4609955004230627	0.7844469466131	0.6031061176387768	0.1556522267839007
ENSDARG00000012915	1.1753043036644557	0.8600426365626078	1.152762905608772	0.8722052895141386	0.5530988576537794	0.9862719375184664	0.8580605946067519	0.3495128994795156	0.33250150038084303	0.9313241274420088
ENSDARG00000012927	0.13250317566560876	0.05977011504404683	0.17007560563646848	0.2317673773953642	0.011109978285054828	0.07518314678534327	0.2241116663651178	-0.010180465163781491	0.12080731078217008	0.15417302535314492
ENSDARG00000012929	0.29116385857895705	0.3113199361944604	0.3531284727523562	0.27518706050750075	0.3760281453206396	0.3744776657945753	0.3279744538667053	0.4142918683208302	0.3666202649171957	0.3165168678603583
ENSDARG00000012932	0.7012087064655703	0.4920680278311218	0.7999744996780129	0.6292228669893244	0.20676975032313896	0.4132958034347364	0.6964386544503747	0.2869962375833814	0.4124939477042699	0.6580578553390077
ENSDARG00000012942	0.20780061612088851	0.01610497800173108	0.21413548771754176	0.090280968530727	0.13234505602885166	0.08349111513560319	0.4948390548061157	0.1845213340138488	0.2274356378185227	0.35766772211540704
ENSDARG00000012946	0.9710073447123476	0.8997492607478369	1.0069728146901311	0.8711880518061191	0.8480323299916325	1.0719743349443178	0.8636281909466248	0.8811676748335264	0.6471746571231984	0.762040457321984
ENSDARG00000012947	1.4477451399030594	1.5685423948972896	1.5163731233329445	1.5965990139636432	1.5702492342282202	1.3192065343502617	2.0009930535776097	1.4214726447123491	1.5399903269841344	1.9946537910952116
ENSDARG00000012968	-0.15317967966185808	-0.06644360637391804	-0.1830528205398156	-0.1204521663640125	-0.1855609453969997	-0.0956058615337564	-0.18924738780640485	-0.05481077765839575	-0.1925490898980572	-0.2021120365880937
ENSDARG00000012981	-0.18546105331944604	-0.07435688986208877	-0.15884605078361227	-0.021920451487882273	-0.13282078841806108	-0.0266441091731102	0.7014909600112526	-0.08506865063877657	-0.0834660252896711	0.5855878560721293
ENSDARG00000012987	2.12701050816359	1.799525359115406	2.27899408948644	2.1898664204371032	2.018751896197344	2.1063245403242927	1.8786173901413763	1.916471509888632	2.128801446722445	2.018751896197344
ENSDARG00000013009	0.7079235384105579	0.7800618434465277	0.503904906096365	0.594077070383439	0.8544997233548745	0.7404671899959602	0.4846576279560488	0.7038859370703984	0.6302377042671661	0.497848940535872
ENSDARG00000013016	0.4761938387176384	0.032682594085689555	0.4311189206439697	0.3550027123678591	0.10216719320773228	0.2798674583129446	0.5395240728557419	0.17189078061194407	0.3607210940779	0.6218650412720711
ENSDARG00000013023	-0.05515337244950958	-0.009547836315060579	-0.021318188426428183	-0.0581985152406231	-0.050949276107039816	-0.03374675216099247	0.0059077507881323404	-0.07349482511309864	-0.011796254602423523	0.017296666379688363
ENSDARG00000013031	0.6358932326135799	0.7990792608384298	0.5950182661595497	0.7574973567342771	0.8255892062914016	0.910457858090018	0.8142635532002298	0.7290206417989009	0.8105680223485288	0.7340250450790546
ENSDARG00000013044	1.5140073046716689	1.6506621015346257	1.5441521107472602	1.3018289809111379	1.1211204057700537	1.7983341674930775	1.2330241115431322	1.3908016430017338	1.5179448395983806	1.442802578018176
ENSDARG00000013056	-0.17227004495239476	-0.14481504074379675	-0.21082779524543166	-0.14784144513473746	0.001133045074581672	0.008121299715137524	-0.10638798202452407	-0.07865610083823811	0.034598232265868424	-0.16923218500980947
ENSDARG00000013058	-0.05481077765839575	0.08499486839901893	-0.013411334598961341	-0.02179825156280054	-0.027495616388632457	0.07709577541661852	0.02279345579169076	-0.07716110612146558	0.0023043583418926607	-0.026149986288132303
ENSDARG00000013063	1.1629838829821124	0.9185982122247556	1.0081492179146	0.8271257611058866	0.7065769752380279	0.9999068190807859	0.9717780909313319	0.6494544425351988	0.13949779629505665	1.0257604574203674
ENSDARG00000013076	0.7196184595455859	0.4984895315879981	0.7292925275233704	0.7609146007648583	0.6988180352384121	0.5239927748209255	1.3302346214907697	0.6552821176814775	0.6760094135415456	1.1276532133406432
ENSDARG00000013078	2.3645677170946366	2.234196819186377	2.4405890700692416	2.4262622013242936	2.472741238003469	2.372206604016157	2.0811717490652035	2.3097320849220973	2.3619820859549923	2.0569149585458737
ENSDARG00000013079	0.06235685627611085	0.07635968741344505	0.11298839236843625	-0.049676463420850234	0.05977011504404683	0.1682539438949799	0.08921498955972293	0.010854382025678002	0.07680122851500286	0.041376323199653786
ENSDARG00000013082	0.8426061624813438	0.4726623852593776	0.8570919226211776	0.7529059949900941	0.1710503022942876	0.5006646163199652	0.7399147391286766	0.2893471575467395	0.6172825414445087	0.6906506835447198
ENSDARG00000013087	1.153240054866416	1.999413709734564	1.7206595278080352	1.3782133717339895	1.9657675116872442	2.0955160227236016	0.9901090695053382	2.2812586103000605	1.630759351851702	0.911838195430756
ENSDARG00000013095	1.2071565252094638	1.3439909753979633	1.1220544718255454	1.0607679197749578	1.8349029410836704	1.6009952624131607	0.9779127605882868	1.8127136611511805	1.2071565252094638	0.9597141887784189
ENSDARG00000013110	0.8117782505781891	1.1772547506064643	1.0654853711979235	0.9196815509734568	0.7566266620574152	0.8623349577106185	0.3985196277795725	1.0153518704070956	0.7483449106520476	0.9366842084575884
ENSDARG00000013117	0.7563487363185247	0.6793340439532608	0.824047107677246	0.9410596923439106	1.0137631836168493	0.543814720620504	0.9870544105176016	0.8732173363104431	0.7736478435689552	0.9779127605882868
ENSDARG00000013122	1.9249868192691908	1.6288456744339277	1.6468587417404783	1.6997918381116508	0.8422902369619157	1.0806844753283336	1.5867693738218882	1.0988216835326023	1.0939267575963656	1.3881378652562046
ENSDARG00000013125	-0.2510564474333527	-0.1493767742136949	-0.24998739900346184	-0.31518850978592083	-0.15375402605481822	-0.22382435010098087	-0.2978307440357763	-0.198787934131852	-0.2655273054624925	-0.2465768960017308
ENSDARG00000013144	3.0923640000115418	3.5281439338430567	2.930729302325449	2.666712183075592	3.4030148003577656	3.656045793796892	2.67446883663204	3.4167071235487634	3.332379332440853	2.7992417931419533
ENSDARG00000013150	0.12018845865176027	0.2382063741719563	0.12267671566935966	0.15924652122523572	0.22200902511540707	0.2497718013190997	0.16857485443566092	0.20660311875014428	0.21328483760603026	0.1510814056900366
ENSDARG00000013161	0.4190927858133283	0.3467138646240621	0.1959171885542416	0.597842039837854	0.2373381189050776	0.6932946027276387	0.5674641600842468	0.01046587246855163	0.3796957808793999	0.6180011690305824
ENSDARG00000013168	0.08304619217570675	0.4188958290839589	0.21788898173946894	0.04096289170879017	0.2501270314414307	0.3048780597348533	0.009037144256780144	0.38780603760021204	0.3470842544343148	-0.010924146510675137
ENSDARG00000013207	0.7017530016970569	0.8090392019090212	0.6386468445167339	0.573959932364975	0.8871887090657818	0.6302377042671661	0.1648075779506634	0.716657303053087	0.6778194120484718	0.33884645349192105
ENSDARG00000013221	0.1870369496006927	-0.11797416270109655	0.0527644711275246	0.08936547366676277	0.24029289901846504	-0.05628832672129246	-0.10536542463675697	-0.020834598519330647	0.1680944542778419	-0.09539837942383143
ENSDARG00000013224	0.10402912109107508	0.3590004661888345	0.151403846473168	0.18167316189276755	0.3895777543915168	0.4144967678563183	0.4701543875083672	0.21499995797749585	0.4004757720807852	0.5010890047290824
ENSDARG00000013250	0.8221991210300061	0.3698444000380841	0.6043101361009815	0.6317115163217923	0.7921298114521059	0.6067112912963069	0.5170170814039238	0.3985196277795725	0.9563806918834394	0.5825022511053093
ENSDARG00000013279	0.3214554857209075	0.3080109183747828	0.2368134546529143	0.2762606782853435	0.3369807401162722	0.14800579944470094	0.16907070007616826	0.4210984024437401	0.14865025571206006	0.29735586698730554
ENSDARG00000013295	-0.14985607868869008	-0.15709643807010945	-0.061996636028851665	-0.1505291284171958	-0.21048938918801652	-0.236287446406809	-0.2583744959581645	-0.22876300727159146	-0.2026465257588576	-0.21893606437795726
ENSDARG00000013302	-0.07532998687016741	-0.15650958499144102	-0.1403476575268321	-0.11667048331159845	-0.10149650777495683	-0.20914916571725375	0.3920872604061353	-0.18245437744662416	-0.08057795275764568	0.10650442435468356
ENSDARG00000013307	3.669026062316788	3.8000504285977996	3.7412777809838382	3.6259032837507172	3.7141960259088393	3.727162562590875	3.8000504285977996	3.9211321389555764	3.825245551344487	3.762225701384892
ENSDARG00000013312	0.21259808713098666	0.4525722971956152	0.14816068925201956	0.16299263216849386	0.5853430090028847	0.8570919226211776	0.14736433832602405	0.7396390453675714	0.1274104212763993	0.2422105440287077
ENSDARG00000013317	-0.03314323906203116	-0.11295563425408722	-0.025438465300923276	-0.0745727348650703	0.05603924296653213	-0.1161831093802655	-0.1477428776286789	-0.005127486373437192	-0.1073997292796691	-0.11022355990344293
ENSDARG00000013329	0.2789631519611469	0.32967724800923204	0.30320793282977543	0.29772586025533776	0.35159448935401083	0.2898981641806121	0.28916580082140725	0.27661934682458106	0.2239340563058282	0.29499024457789963
ENSDARG00000013333	1.7784660389815334	1.7303143860603043	1.8838842339480668	1.5814425648525694	1.4851814608782468	2.12701050816359	1.9885512164454655	1.7346350586881123	1.889194526363532	1.8667003807654368
ENSDARG00000013335	-0.08068885395614524	0.05660268563603574	0.037603728748990206	-0.015787609454414295	0.05718836706001156	-0.06688957363589146	-0.13165280730698214	0.1543342330646277	0.06934351513618002	-0.05684736266099251
ENSDARG00000013351	2.780939373814197	3.0659872565147115	2.794706346529145	2.8982518413013576	2.5897820414425827	2.9423324447348613	2.7901264331506046	2.706780672850544	3.0788881444489347	2.666712183075592
ENSDARG00000013371	0.6411548624991339	0.6509767480429883	0.6238270330447211	0.3746662559659553	-0.12153178424235445	0.5163673757299484	0.1382028879495095	0.07694983886151184	0.3302528226739765	0.2253271370142821
ENSDARG00000013379	0.07020682157241777	0.15581920283843045	0.06876103974812474	0.03200042200952117	0.18017829209463349	0.13662193171725348	0.01046587246855163	0.16185313210328914	0.1055767101035776	0.06513735130813614
ENSDARG00000013382	0.9698684804290244	0.8309104766015568	0.9905059710305846	0.921762311962492	0.6583087724102711	0.979430702237162	0.9971421672296608	0.6419054414201762	0.8467389772362944	1.0440004363283335
ENSDARG00000013393	-0.06688957363589146	-0.13046754688863246	-0.1399600772100402	-0.13762025467166752	-0.1617055269910558	-0.2188186000496249	-0.1880139639033468	-0.11032662766560854	-0.2306740735358721	-0.1191686096180036
ENSDARG00000013397	0.07859088751638782	0.1698983609976917	0.10293486164974043	0.09568892507482203	0.008775980874206566	-0.004747867270917495	-0.007041403573571845	-0.03194964939007503	0.08170164455020201	0.0217050196638777
ENSDARG00000013409	-0.13742617933179452	-0.10160066138343896	-0.208684219195182	-0.1989964272331216	-0.030744015255626117	-0.05232252446249284	-0.21272469876745487	-0.0872993053906519	-0.1877072722827467	-0.1933611014803807
ENSDARG00000013414	-0.0742493179033467	0.13565344000125035	-0.02904978272590885	-0.04897454156299287	0.09297821843998852	-0.10619171753000564	-0.11946323664339302	-0.09078180253491057	-0.11436798635227928	-0.1100254210204847
ENSDARG00000013415	-0.03231233070109635	-0.11857420682688967	0.00799205978736298	-0.08420960195576055	-0.027258990520484742	-0.05583408591719555	-0.0419106007498557	-0.06056733704183497	-0.1467737206733984	-0.1305623125331795
ENSDARG00000013434	0.036369970003462204	0.02508432335766486	0.050658591515579963	0.02090031052798617	0.16940210945114473	0.02374368176457013	0.06149540035487582	0.13028412635978062	0.16185313210328914	0.029959119267840024
ENSDARG00000013438	-0.2005975959140218	-0.028335223476630107	-0.12418956354241187	-0.2197502674529719	-0.21466229918580468	-0.18699962293450675	-0.20547814967137928	-0.1947203412925564	-0.15102195673629576	-0.2191667528343911
ENSDARG00000013441	-0.11677076433237155	-0.08571181017426427	0.11688280462800532	-0.119961360027409	-0.11436798635227928	-0.08378151449163307	0.05491027042613948	-0.16288839267315833	-0.08517765631967683	-0.20200474960136555
ENSDARG00000013443	1.6449922420217338	1.4491949095885732	1.7646862950109667	1.535863713738025	1.8200336450793408	1.7831696922740936	1.495110473634103	1.4270751915135604	2.67446883663204	1.325904219469705
ENSDARG00000013472	0.438879988013272	0.42250541804443215	0.3756369486834974	0.3023057169391222	0.05533303329457585	0.3789146463383344	0.13646175065724184	0.1994789807833236	0.39575906035372294	0.1407782104264279
ENSDARG00000013475	1.6803597025311616	1.6316888667230243	1.913689824534908	1.9612593593337184	1.2672701210458732	1.7303143860603043	1.7216999917195601	1.7281095310998336	1.4737044904899048	1.6595249389551392
ENSDARG00000013476	0.12630271523831504	-0.027136428230525103	0.11672866523600707	0.035826590748413205	-0.08592092985429896	-0.012291299809578752	0.2494076703718981	-0.10709499446970576	0.0802061444976918	0.24486290303433356
ENSDARG00000013477	0.478506832360358	1.2633412921618592	0.7526117529982685	0.5853430090028847	0.5614835956113675	0.8200709972336995	0.13662193171725348	1.159084898232546	0.7337366705836695	0.6216226188625694
ENSDARG00000013478	0.5947862239823046	0.38608700969138304	0.5753199989513363	0.4626519173655518	0.36472586255049066	0.4012539403421813	0.6280040989901908	0.4049917166710905	0.4093415775337563	0.6339185211275268
ENSDARG00000013505	1.3697508446618578	1.1787982632295626	1.143670999552799	1.3012618169792278	1.1798007210072112	1.1522824093652642	0.7788660571358921	0.9062728328453548	1.3253027256387764	0.8949585227951532
ENSDARG00000013522	-0.09245649592960173	2.582789955473165	-0.07272709226283904	-0.12517693818061146	2.00739881731679	1.7164614550966537	-0.12172553258972893	2.9035076285794847	1.5840444699622045	-0.10252122304808613
ENSDARG00000013528	-0.22395010791229053	-0.2132977749673977	-0.1851659062899597	-0.24701121797850564	-0.21161070844258525	-0.19315080851558025	-0.1604331079596074	-0.21161070844258525	-0.1491905368589154	-0.22382435010098087
ENSDARG00000013539	0.7684144551168487	0.6346493140288513	0.7407370334575878	0.8567707421439698	0.017427097022504324	0.5829736230821322	0.18602568797172545	0.2239340563058282	0.8888486872582214	0.3889858072712065
ENSDARG00000013542	1.0157483550542397	1.164427427141663	1.0754682884120006	1.0393957241110785	1.5399903269841344	1.33205881329169	0.6990796156471442	1.099739748792844	1.1853295134420088	0.6829999478540093
ENSDARG00000013561	0.7204551317031164	0.8047847292749555	0.7666897613883461	0.9967500909134446	0.4307153392085984	0.7517550241410853	0.513783112987305	0.7444178576877293	0.5624093923773803	0.6371545985966531
ENSDARG00000013575	0.028736911577322607	0.034464762584246945	0.034055892584150815	0.03281724383323717	0.3548128597899597	0.3190731929440276	0.023468974304962496	0.15990317101673418	0.06775027975447208	0.026425377967974586
ENSDARG00000013576	0.2506511450435661	0.510352105819965	0.14800579944470094	0.09989353306405076	0.8636281909466248	0.520531175829486	-0.04260150297634167	0.94214715897288	0.6613744838115987	-0.011919959851125182
